Timestamp,HeartRate
965,79
1969,78
2981,78
3800,78
4780,79
5760,79
6762,79
7773,79
8766,79
9774,79
10585,79
11558,79
12567,79
13563,79
14564,79
15573,79
16382,79
17373,79
18363,79
19363,79
20361,79
21371,79
22182,78
23175,78
24173,79
25164,79
26159,79
27174,79
27986,79
28974,79
29981,79
30962,79
31957,79
32968,79
33786,79
34768,79
35780,79
36773,79
37758,79
38760,79
39589,79
40566,79
41576,79
42574,79
43560,79
44559,79
45393,77
46372,79
47368,79
48373,79
49367,79
50361,79
51196,79
52170,79
53168,79
54170,79
55169,79
56181,79
57158,79
57966,79
58968,78
59966,78
