Timestamp,HeartRate
766,89
1773,89
2771,89
3773,88
4617,88
5585,88
6588,88
7586,88
8569,88
9570,88
10416,88
11382,88
12381,88
13385,88
14396,88
15368,88
16372,88
17184,88
18176,88
19179,89
20191,89
21186,89
22174,89
22986,89
23972,89
24982,89
25979,89
26984,89
27985,89
28789,89
29769,89
30778,87
31776,88
32777,88
33785,88
34592,88
35587,89
36573,89
37575,89
38574,89
39583,89
40397,89
41385,89
42392,89
43368,89
44375,89
45372,89
46201,89
47182,89
48191,89
49186,89
50171,89
51171,89
52003,89
52984,89
53980,89
54984,89
55986,89
56971,89
57809,89
58785,89
59779,89
