Timestamp,HeartRate
366,68
1369,68
2362,68
3201,68
4171,68
5161,68
6171,68
7173,68
8157,68
9160,68
9989,68
10971,68
11966,68
12971,68
13952,68
14956,68
15969,68
16781,68
17766,68
18775,68
19769,68
20757,68
21759,68
22764,68
23575,68
24571,68
25575,68
26556,68
27559,68
28573,68
29391,68
30374,68
31369,68
32357,68
33360,68
34359,68
35366,68
36181,68
37171,68
38156,68
39157,68
40171,68
41166,68
41998,68
42978,68
43954,68
44964,68
45957,68
46964,68
47970,68
48781,68
49759,68
50758,68
51757,68
52764,68
53782,68
54596,68
55568,68
56557,68
57562,68
58572,68
59567,68
