id,date,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ,fitError,powerLeft,noiseStatus,sequenceNumber
0,2024-02-18T18:56:59.604+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0,-15.375,0,5,false,8
1,2024-02-18T18:56:59.679+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.0,-15.5,0,5,false,9
2,2024-02-18T18:56:59.716+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0625,4.875,-15.375,0,5,false,10
3,2024-02-18T18:56:59.755+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,4.875,-15.375,0,5,false,11
4,2024-02-18T18:56:59.830+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.25,5.0,-15.5,0,5,false,12
5,2024-02-18T18:56:59.866+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,5.0,-15.5625,0,5,false,13
6,2024-02-18T18:56:59.902+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.0,-15.375,0,5,false,14
7,2024-02-18T18:56:59.978+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.0625,-15.375,0,5,false,15
8,2024-02-18T18:57:00.016+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0625,-15.4375,0,5,false,16
9,2024-02-18T18:57:00.052+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0625,-15.5,0,5,false,17
10,2024-02-18T18:57:00.132+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.0625,-15.375,0,5,false,18
11,2024-02-18T18:57:00.166+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.0625,-15.4375,0,5,false,19
12,2024-02-18T18:57:00.204+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0,-15.375,0,5,false,20
13,2024-02-18T18:57:00.281+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,4.9375,-15.375,0,5,false,21
14,2024-02-18T18:57:00.316+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,4.9375,-15.4375,0,5,false,22
15,2024-02-18T18:57:00.354+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,4.9375,-15.4375,0,5,false,23
16,2024-02-18T18:57:00.481+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0,-15.4375,0,5,false,25
17,2024-02-18T18:57:00.500+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0625,-15.375,0,5,false,26
18,2024-02-18T18:57:00.672+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.0,-15.375,0,5,false,27
19,2024-02-18T18:57:00.673+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0,-15.375,0,5,false,28
20,2024-02-18T18:57:00.675+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,5.0625,-15.5,0,5,false,29
21,2024-02-18T18:57:00.725+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0,-15.5,0,5,false,30
22,2024-02-18T18:57:00.762+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0,-15.4375,0,5,false,31
23,2024-02-18T18:57:00.805+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.0625,-15.4375,0,5,false,32
24,2024-02-18T18:57:00.841+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.0,-15.5625,0,5,false,33
25,2024-02-18T18:57:00.917+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.0,-15.5,0,5,false,34
26,2024-02-18T18:57:00.952+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,4.9375,-15.375,0,5,false,35
27,2024-02-18T18:57:01.028+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,4.9375,-15.375,0,5,false,36
28,2024-02-18T18:57:01.066+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,5.0,-15.375,0,5,false,37
29,2024-02-18T18:57:01.104+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,5.0625,-15.375,0,5,false,38
30,2024-02-18T18:57:01.140+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.125,-15.4375,0,5,false,39
31,2024-02-18T18:57:01.216+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0,-15.375,0,5,false,40
32,2024-02-18T18:57:01.253+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0625,-15.5,0,5,false,41
33,2024-02-18T18:57:01.331+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.125,-15.375,0,5,false,42
34,2024-02-18T18:57:01.366+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.0625,-15.25,0,5,false,43
35,2024-02-18T18:57:01.403+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,5.1875,-15.3125,0,5,false,44
36,2024-02-18T18:57:01.440+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0625,5.0,-15.375,0,5,false,45
37,2024-02-18T18:57:01.516+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.1875,4.8125,-14.5625,0,5,false,46
38,2024-02-18T18:57:01.553+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.125,5.1875,-14.25,0,5,false,47
39,2024-02-18T18:57:01.592+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,6.0625,-14.8125,0,5,false,48
40,2024-02-18T18:57:01.667+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.25,6.25,-15.75,0,5,false,49
41,2024-02-18T18:57:01.704+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0625,5.6875,-16.4375,0,5,false,50
42,2024-02-18T18:57:01.742+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,4.9375,-16.25,0,5,false,51
43,2024-02-18T18:57:01.817+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,4.3125,-15.75,0,5,false,52
44,2024-02-18T18:57:01.855+0900,0,0,2,0,0,0,false,0.0,0.0,0.0,-0.0625,4.125,-15.0625,0,5,false,53
45,2024-02-18T18:57:01.891+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,4.5,-15.0625,0,5,false,54
46,2024-02-18T18:57:01.967+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,5.375,-14.9375,0,5,false,55
47,2024-02-18T18:57:02.004+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,5.9375,-15.3125,0,5,false,56
48,2024-02-18T18:57:02.042+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.875,5.8125,-15.5625,0,5,false,57
49,2024-02-18T18:57:02.116+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.625,5.375,-15.1875,0,5,false,58
50,2024-02-18T18:57:02.154+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,5.0,-15.5,0,5,false,59
51,2024-02-18T18:57:02.192+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,5.3125,-15.3125,0,5,false,60
52,2024-02-18T18:57:02.267+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,5.875,-15.625,0,5,false,61
53,2024-02-18T18:57:02.304+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,5.8125,-15.5,0,5,false,62
54,2024-02-18T18:57:02.341+0900,0,0,0,4,0,0,false,0.0,0.0,0.0,-0.125,5.6875,-14.75,0,5,false,63
55,2024-02-18T18:57:02.416+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.125,5.875,-14.3125,0,5,false,64
56,2024-02-18T18:57:02.454+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,6.4375,-14.5625,0,5,false,65
57,2024-02-18T18:57:02.491+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,6.6875,-15.0625,0,5,false,66
58,2024-02-18T18:57:02.567+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,6.5625,-15.1875,0,5,false,67
59,2024-02-18T18:57:02.604+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,5.9375,-15.0,0,5,false,68
60,2024-02-18T18:57:02.641+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,5.4375,-15.0625,0,5,false,69
61,2024-02-18T18:57:02.717+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,5.3125,-15.1875,0,5,false,70
62,2024-02-18T18:57:02.754+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,5.1875,-15.25,0,5,false,71
63,2024-02-18T18:57:02.792+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,5.0625,-15.5,0,5,false,72
64,2024-02-18T18:57:02.906+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,5.1875,-15.5625,0,5,false,73
65,2024-02-18T18:57:02.908+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,5.3125,-15.4375,0,5,false,74
66,2024-02-18T18:57:02.940+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.3125,-15.1875,0,5,false,75
67,2024-02-18T18:57:03.016+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.5625,-15.0625,0,5,false,76
68,2024-02-18T18:57:03.055+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,5.8125,-15.1875,0,5,false,77
69,2024-02-18T18:57:03.091+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,6.0,-15.125,0,5,false,78
70,2024-02-18T18:57:03.168+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,6.0625,-15.0625,0,5,false,79
71,2024-02-18T18:57:03.203+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,6.0625,-15.125,0,5,false,80
72,2024-02-18T18:57:03.242+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,5.875,-15.0625,0,5,false,81
