Timestamp,HeartRate
610,99
1620,99
2598,97
3556,99
4523,97
5488,99
6425,99
7455,99
8407,99
9362,99
10326,99
11298,99
12232,99
13258,99
14209,99
15172,99
16137,99
17105,98
18032,98
19067,99
20014,99
20974,98
21940,99
22908,99
23844,99
24868,99
25820,98
26782,98
27749,99
28719,99
29653,99
30674,99
31623,99
32597,98
33552,98
34527,98
35460,98
36475,98
37431,98
38398,98
39360,98
40332,98
41263,98
42286,98
43238,98
44207,98
45173,98
46149,99
47078,99
48091,99
49051,99
50018,98
50984,98
51955,99
52897,99
53897,99
54859,99
55824,99
56795,99
57762,99
58700,99
59700,99
