Timestamp,HeartRate
495,77
1460,77
2447,78
3402,78
4339,78
5336,79
6308,79
7300,77
8251,79
9214,79
10149,79
11155,79
12125,79
13107,79
14057,79
15028,79
15967,79
16965,79
17937,79
18913,79
19872,79
20841,78
21774,78
22777,79
23768,79
24718,78
25686,77
26650,79
27587,79
28617,77
29574,77
30529,77
31495,77
32464,79
33398,79
34429,79
35378,79
36346,79
37313,79
38283,79
39219,79
40238,78
41188,78
42161,78
43126,79
44097,79
45039,79
46041,78
47007,78
47971,79
48946,79
49915,79
50850,79
51853,79
52826,79
53791,79
54761,79
55748,79
56661,79
57669,79
58634,79
59605,79
