Timestamp,HeartRate
694,57
1704,57
2514,57
3509,57
4495,57
5495,57
6503,59
7511,58
8322,58
9300,58
10295,58
11299,59
12312,59
13305,59
14293,59
15119,59
16099,59
17112,60
18094,60
19093,58
20092,58
21100,58
21914,59
22905,59
23892,60
24894,59
25897,59
26912,59
27732,60
28707,59
29694,59
30700,59
31707,59
32704,60
33695,59
34697,59
35506,59
36506,59
37503,59
38491,59
39499,59
40505,59
41320,59
42307,59
43287,59
44302,59
45308,58
46305,60
47140,60
48109,60
49093,60
50108,60
51104,61
52107,61
53090,62
54094,62
54904,62
55905,62
56907,62
57893,61
58894,60
59904,59
