device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
231313037,117477626891,0.8213011026382446,-0.1408488750457763,177.35824584960938,352.5349426269531,121.47518157958984,1,6.6644134521484375,1,-39.33487319946289,-141.1038055419922,586.8631591796875,0.5890303254127502,0.8199509978294373,0.4097369313240051,1,0.8153204917907715,-0.1349327117204666,174.05694580078125,350.8088073730469,120.84684753417967,1,6.97412109375,1,40.523773193359375,-143.4792022705078,586.2013549804688,0.4077217876911163,0.8257084488868713,0.4097280204296112,1
231362957,117477676750,0.8389517068862915,-0.1631371974945068,187.10137939453125,359.03814697265625,123.84210968017578,1,6.6942901611328125,1,-40.04172134399414,-141.75604248046875,586.65673828125,0.5906661748886108,0.8215441107749939,0.4097342491149902,1,0.8108811974525452,-0.180290400981903,171.60647583007812,364.0429992675781,125.66378784179688,1,7.0059356689453125,1,39.80318069458008,-144.0023193359375,586.121826171875,0.4093464314937591,0.826941192150116,0.4097267985343933,1
231412877,117477726655,0.8332787156105042,-0.150151714682579,183.9698638916016,355.2492980957031,122.46315002441406,1,6.6881256103515625,1,-40.66848373413086,-142.13357543945312,586.5211791992188,0.5921101570129395,0.8224756717681885,0.4097321629524231,1,0.8174707293510437,-0.1472268253564834,175.2438201904297,354.3958740234375,122.15248107910156,1,6.989273071289063,1,39.08677673339844,-144.2464141845703,586.1099853515625,0.4109722673892975,0.8275023102760315,0.4097267985343933,1
231462797,117477776541,0.8387349247932434,-0.1230338662862777,186.98167419433597,347.3370056152344,119.58328247070312,1,6.68743896484375,1,-41.55764389038086,-143.10830688476562,586.2197875976562,0.5941774845123291,0.8248556852340698,0.4097282588481903,1,0.8109815120697021,-0.1450425237417221,171.66180419921875,353.758544921875,121.9205322265625,1,7.00390625,1,38.20067596435547,-145.13368225097656,585.9481811523438,0.4129615128040313,0.8296092748641968,0.409724473953247,1
231512717,117477826427,0.8404600024223328,-0.1706390380859375,187.9339141845703,361.2269592285156,124.6387939453125,1,6.717132568359375,1,-42.93282699584961,-144.8869171142578,585.6795654296875,0.5973911881446838,0.829199492931366,0.4097205698490143,1,0.8158604502677917,-0.1196327209472656,174.35499572753906,346.3446044921875,119.22209167480467,1,6.9952392578125,1,36.86723327636719,-146.50653076171875,585.690185546875,0.4159550070762634,0.8328759074211121,0.4097211956977844,1
231612557,117477926193,0.7302152514457703,1.2703384160995483,127.0788116455078,-59.21358489990234,-28.389089584350582,1,6.205093383789063,1,-47.7900505065918,-156.40855407714844,582.306396484375,0.6090642809867859,0.8574557304382324,0.4096747934818268,1,0.6605321764945984,1.438002109527588,88.61373901367188,-108.13360595703124,-46.19448471069336,1,6.6858673095703125,1,32.07460403442383,-156.72361755371094,583.3058471679688,0.4265535175800323,0.8575621247291565,0.4096888303756714,1
231712397,117478026084,0.6102377772331238,1.1581815481185913,60.85124969482422,-26.489131927490234,-16.478269577026367,1,4.841827392578125,1,-39.922096252441406,-126.68041229248048,461.4993591308594,0.6149699687957764,0.8653066158294678,0.1604652106761932,1,0.6128181219100952,1.3323792219161987,62.27558135986328,-77.31555938720703,-34.97755813598633,1,5.321075439453125,1,23.824201583862305,-126.7265625,462.9176635742188,0.4312439262866974,0.864319384098053,0.1610826998949051,1
231762317,117478075999,0.5872575640678406,1.218470811843872,48.166160583496094,-44.08000946044922,-22.880836486816406,1,5.0184478759765625,1,-40.06974792480469,-126.94921875,461.6910400390625,0.6153479814529419,0.8659301996231079,0.1610001176595688,1,0.6131033897399902,1.3364028930664062,62.43305206298828,-78.48957061767578,-35.4049186706543,1,5.326461791992188,1,23.611228942871094,-127.09840393066406,462.7468872070313,0.4318315088748932,0.8655239939689636,0.1609290838241577,1
231812237,117478125925,0.5823655724525452,1.2342606782913208,45.46579360961914,-48.68708038330078,-24.557695388793945,1,5.00042724609375,1,-40.03755187988281,-126.15461730957033,461.7462768554688,0.6152413487434387,0.8635948300361633,0.1606822460889816,1,0.6241177320480347,1.3549070358276367,68.51300811767578,-83.88861846923828,-37.36999130249024,1,5.279937744140625,1,23.42115592956543,-126.69786071777344,462.856689453125,0.4323944747447967,0.8642848134040833,0.1609103977680206,1
231862157,117478175844,0.5977681279182434,1.1572095155715942,53.96801376342773,-26.20552444458008,-16.375059127807617,1,4.9227447509765625,1,-40.1098861694336,-124.6589584350586,462.2859802246094,0.6153149008750916,0.8588617444038391,0.1609515994787216,1,0.6397668719291687,1.3077945709228516,77.15130615234375,-70.14237213134766,-32.366783142089844,1,5.24407958984375,1,23.11769676208496,-125.38641357421876,463.4901428222656,0.4333584010601043,0.860018789768219,0.1614141166210174,1
