Timestamp,HeartRate
324,93
1132,93
2140,93
3135,93
4135,93
5117,93
5949,93
6925,93
7929,93
8929,93
9933,93
10937,93
11746,93
12725,93
13721,93
14722,93
15736,93
16732,93
17542,93
18535,93
19533,93
20523,93
21522,93
22524,93
23333,93
24331,93
25335,93
26335,93
27316,93
28324,93
29126,93
30123,93
31136,93
32130,93
33141,93
33954,93
34924,93
35920,93
36921,93
37924,93
38937,93
39748,93
40731,93
41736,93
42720,93
43725,93
44728,93
45541,93
46531,93
47530,93
48541,93
49535,93
50522,93
51335,93
52320,93
53323,93
54340,93
55331,93
56163,93
57139,93
58116,93
59131,93
