TestFile,Epoch,Answer,Prediction
10_mp3,520,18,56
10_mp3,520,64,46
10_mp3,530,24,43
10_mp3,530,86,60
10_mp3,530,9,44
10_mp3,530,83,99
10_mp3,530,98,71
10_mp3,530,23,55
10_mp3,530,4,58
10_mp3,530,77,60
10_mp3,530,33,38
10_mp3,530,21,51
10_mp3,540,7,42
10_mp3,540,26,21
10_mp3,540,21,16
10_mp3,540,32,26
10_mp3,540,54,73
10_mp3,540,83,70
10_mp3,540,84,70
10_mp3,540,64,68
10_mp3,540,40,47
10_mp3,540,17,74
10_mp3,550,27,52
10_mp3,550,82,91
10_mp3,550,47,66
10_mp3,550,30,48
10_mp3,550,86,99
10_mp3,550,73,79
10_mp3,550,93,89
10_mp3,550,63,76
10_mp3,550,86,100
10_mp3,550,60,62
10_mp3,560,47,39
10_mp3,560,9,57
10_mp3,560,51,58
10_mp3,560,32,46
10_mp3,560,61,88
10_mp3,560,59,78
10_mp3,560,22,80
10_mp3,560,11,20
10_mp3,560,75,91
10_mp3,560,44,46
10_mp3,570,94,100
10_mp3,570,94,63
10_mp3,570,56,43
10_mp3,570,89,100
10_mp3,570,61,49
10_mp3,570,79,67
10_mp3,570,93,74
10_mp3,570,49,54
10_mp3,570,47,60
10_mp3,570,5,52
10_mp3,580,83,90
10_mp3,580,23,35
10_mp3,580,6,45
10_mp3,580,87,47
10_mp3,580,37,77
10_mp3,580,14,59
10_mp3,580,26,53
10_mp3,580,4,44
10_mp3,580,48,42
10_mp3,580,42,41
10_mp3,590,42,40
10_mp3,590,94,48
10_mp3,590,81,53
10_mp3,590,79,53
10_mp3,590,50,32
10_mp3,590,5,38
10_mp3,590,87,44
10_mp3,590,6,37
10_mp3,590,29,34
10_mp3,590,15,25
10_mp3,600,41,32
10_mp3,600,40,21
10_mp3,600,15,49
10_mp3,600,41,25
10_mp3,600,25,19
10_mp3,600,93,78
10_mp3,600,25,15
10_mp3,600,87,100
10_mp3,600,66,52
10_mp3,600,24,50
10_mp3,610,44,30
10_mp3,610,39,34
10_mp3,610,20,27
10_mp3,610,59,61
10_mp3,610,19,48
10_mp3,610,78,69
10_mp3,610,4,51
10_mp3,610,70,37
10_mp3,610,23,34
10_mp3,610,41,38
10_mp3,620,17,53
10_mp3,620,51,29
10_mp3,620,56,41
10_mp3,620,58,41
10_mp3,620,3,52
10_mp3,620,27,40
10_mp3,620,11,48
10_mp3,620,24,45
10_mp3,620,15,29
10_mp3,620,79,64
10_mp3,630,52,38
10_mp3,630,22,49
10_mp3,630,57,62
10_mp3,630,66,57
10_mp3,630,32,44
10_mp3,630,68,70
10_mp3,630,83,64
10_mp3,630,54,55
10_mp3,630,11,48
10_mp3,630,22,16
10_mp3,640,11,56
10_mp3,640,80,84
10_mp3,640,6,44
10_mp3,640,26,17
10_mp3,640,79,57
10_mp3,640,63,33
10_mp3,640,14,65
10_mp3,640,23,71
10_mp3,640,18,17
10_mp3,640,9,49
10_mp3,650,82,85
10_mp3,650,19,51
10_mp3,650,73,75
10_mp3,650,88,84
10_mp3,650,27,45
10_mp3,650,36,48
10_mp3,650,32,42
10_mp3,650,96,29
10_mp3,650,99,90
10_mp3,650,49,57
10_mp3,660,68,39
10_mp3,660,93,71
10_mp3,660,42,84
10_mp3,660,29,30
10_mp3,660,80,70
10_mp3,660,95,70
10_mp3,660,35,33
10_mp3,660,77,64
10_mp3,660,60,36
10_mp3,660,58,57
10_mp3,670,39,43
10_mp3,670,97,53
10_mp3,670,63,52
10_mp3,670,57,58
10_mp3,670,37,34
10_mp3,670,11,65
10_mp3,670,89,72
10_mp3,670,25,31
10_mp3,670,29,56
10_mp3,670,28,24
10_mp3,680,53,61
10_mp3,680,89,96
10_mp3,680,86,72
10_mp3,680,62,68
10_mp3,680,90,92
10_mp3,680,90,100
10_mp3,680,50,58
10_mp3,680,88,85
10_mp3,680,79,53
10_mp3,680,6,49
10_mp3,690,47,53
10_mp3,690,64,66
10_mp3,690,59,49
10_mp3,690,43,55
10_mp3,690,41,39
10_mp3,690,48,60
10_mp3,690,60,48
10_mp3,690,90,78
10_mp3,690,87,75
10_mp3,690,23,44
10_mp3,700,90,49
10_mp3,700,13,37
10_mp3,700,82,58
10_mp3,700,34,27
10_mp3,700,15,30
10_mp3,700,55,39
10_mp3,700,27,43
10_mp3,700,73,63
10_mp3,700,4,44
10_mp3,700,29,29
10_mp3,710,67,69
10_mp3,710,18,18
10_mp3,710,18,41
10_mp3,710,11,26
10_mp3,710,61,39
10_mp3,710,66,68
10_mp3,710,94,35
10_mp3,710,7,49
10_mp3,710,9,16
10_mp3,710,70,55
10_mp3,720,47,57
10_mp3,720,85,59
10_mp3,720,18,24
10_mp3,720,91,58
10_mp3,720,14,37
10_mp3,720,19,47
10_mp3,720,42,49
10_mp3,720,79,48
10_mp3,720,50,46
10_mp3,720,88,66
10_mp3,730,18,49
10_mp3,730,58,69
10_mp3,730,20,20
10_mp3,730,87,100
10_mp3,730,36,30
10_mp3,730,64,36
10_mp3,730,42,37
10_mp3,730,10,69
10_mp3,730,55,58
10_mp3,730,80,100
10_mp3,740,60,49
10_mp3,740,61,85
10_mp3,740,26,52
10_mp3,740,75,81
10_mp3,740,47,47
10_mp3,740,9,34
10_mp3,740,78,62
10_mp3,740,23,34
10_mp3,740,26,62
10_mp3,740,53,49
10_mp3,750,82,51
10_mp3,750,43,50
10_mp3,750,93,85
10_mp3,750,56,33
10_mp3,750,17,58
10_mp3,750,52,96
10_mp3,750,60,55
10_mp3,750,78,48
10_mp3,750,43,49
10_mp3,750,58,44
10_mp3,760,49,62
10_mp3,760,33,40
10_mp3,760,61,62
10_mp3,760,77,66
10_mp3,760,87,61
10_mp3,760,58,54
10_mp3,760,81,69
10_mp3,760,73,46
10_mp3,760,72,80
10_mp3,760,77,92
10_mp3,770,84,49
10_mp3,770,52,34
10_mp3,770,99,60
10_mp3,770,2,27
10_mp3,770,61,21
10_mp3,770,10,40
10_mp3,770,42,25
10_mp3,770,88,40
10_mp3,770,62,46
10_mp3,770,93,48
10_mp3,780,72,39
10_mp3,780,53,32
10_mp3,780,66,52
10_mp3,780,39,26
10_mp3,780,55,26
10_mp3,780,79,41
10_mp3,780,81,53
10_mp3,780,31,28
10_mp3,780,69,34
10_mp3,780,62,49
10_mp3,790,77,60
10_mp3,790,51,38
10_mp3,790,62,61
10_mp3,790,27,41
10_mp3,790,41,36
10_mp3,790,7,35
10_mp3,790,80,46
10_mp3,790,26,43
10_mp3,790,8,27
10_mp3,790,50,72
10_mp3,800,60,39
10_mp3,800,16,61
10_mp3,800,50,41
10_mp3,800,33,18
10_mp3,800,85,79
10_mp3,800,6,59
10_mp3,800,55,81
10_mp3,800,36,38
10_mp3,800,3,58
10_mp3,800,10,40
10_mp3,810,90,72
10_mp3,810,66,59
10_mp3,810,59,62
10_mp3,810,68,85
10_mp3,810,28,44
10_mp3,810,78,86
10_mp3,810,76,54
10_mp3,810,47,57
10_mp3,810,79,57
10_mp3,810,50,63
10_mp3,820,35,27
10_mp3,820,15,25
10_mp3,820,58,73
10_mp3,820,43,62
10_mp3,820,75,43
10_mp3,820,31,21
10_mp3,820,67,39
10_mp3,820,10,19
10_mp3,820,15,11
10_mp3,820,80,73
10_mp3,830,19,63
10_mp3,830,93,48
10_mp3,830,21,43
10_mp3,830,72,62
10_mp3,830,9,38
10_mp3,830,26,31
10_mp3,830,23,22
10_mp3,830,11,47
10_mp3,830,10,44
10_mp3,830,75,58
10_mp3,840,73,50
10_mp3,840,77,37
10_mp3,840,90,61
10_mp3,840,35,32
10_mp3,840,25,22
10_mp3,840,42,43
10_mp3,840,50,36
10_mp3,840,91,60
10_mp3,840,23,14
10_mp3,840,85,72
10_mp3,850,79,44
10_mp3,850,27,20
10_mp3,850,33,23
10_mp3,850,95,40
10_mp3,850,12,22
10_mp3,850,54,25
10_mp3,850,99,93
10_mp3,850,27,35
10_mp3,850,6,31
10_mp3,850,58,39
10_mp3,860,50,52
10_mp3,860,31,29
10_mp3,860,24,43
10_mp3,860,92,79
10_mp3,860,65,44
10_mp3,860,26,44
10_mp3,860,33,36
10_mp3,860,57,70
10_mp3,860,58,83
10_mp3,860,96,52
10_mp3,870,99,80
10_mp3,870,24,22
10_mp3,870,63,38
10_mp3,870,78,75
10_mp3,870,32,37
10_mp3,870,82,100
10_mp3,870,55,52
10_mp3,870,61,85
10_mp3,870,31,31
10_mp3,870,95,87
10_mp3,880,67,52
10_mp3,880,37,50
10_mp3,880,56,38
10_mp3,880,12,23
10_mp3,880,9,68
10_mp3,880,10,47
10_mp3,880,46,39
10_mp3,880,99,45
10_mp3,880,73,80
10_mp3,880,83,83
10_mp3,890,17,72
10_mp3,890,36,51
10_mp3,890,63,57
10_mp3,890,30,24
10_mp3,890,85,60
10_mp3,890,57,61
10_mp3,890,53,43
10_mp3,890,13,31
10_mp3,890,10,51
10_mp3,890,55,58
10_mp3,900,16,31
10_mp3,900,87,75
10_mp3,900,58,61
10_mp3,900,29,27
10_mp3,900,61,56
10_mp3,900,81,52
10_mp3,900,83,84
10_mp3,900,35,42
10_mp3,900,51,54
10_mp3,900,31,32
10_mp3,910,68,58
10_mp3,910,26,13
10_mp3,910,65,57
10_mp3,910,40,66
10_mp3,910,69,77
10_mp3,910,82,75
10_mp3,910,61,58
10_mp3,910,5,63
10_mp3,910,56,69
10_mp3,910,84,76
10_mp3,920,82,54
10_mp3,920,77,80
10_mp3,920,33,61
10_mp3,920,80,59
10_mp3,920,67,69
10_mp3,920,41,49
10_mp3,920,19,40
10_mp3,920,98,65
10_mp3,920,16,40
10_mp3,920,24,49
10_mp3,930,26,54
10_mp3,930,54,57
10_mp3,930,46,49
10_mp3,930,74,59
10_mp3,930,32,11
10_mp3,930,45,55
10_mp3,930,94,52
10_mp3,930,55,63
10_mp3,930,25,52
10_mp3,930,17,13
10_mp3,940,83,54
10_mp3,940,48,55
10_mp3,940,88,59
10_mp3,940,39,36
10_mp3,940,76,70
10_mp3,940,65,59
10_mp3,940,32,46
10_mp3,940,45,67
10_mp3,940,48,53
10_mp3,940,43,47
10_mp3,950,5,41
10_mp3,950,46,34
10_mp3,950,10,43
10_mp3,950,69,29
10_mp3,950,11,27
10_mp3,950,18,24
10_mp3,950,95,83
10_mp3,950,40,36
10_mp3,950,81,56
10_mp3,950,37,21
10_mp3,960,28,20
10_mp3,960,56,35
10_mp3,960,68,51
10_mp3,960,60,59
10_mp3,960,22,49
10_mp3,960,4,45
10_mp3,960,75,62
10_mp3,960,96,46
10_mp3,960,44,58
10_mp3,960,83,52
10_mp3,970,75,36
10_mp3,970,79,57
10_mp3,970,43,61
10_mp3,970,81,63
10_mp3,970,26,32
10_mp3,970,19,35
10_mp3,970,60,72
10_mp3,970,85,67
10_mp3,970,7,40
10_mp3,970,10,20
10_mp3,980,66,82
10_mp3,980,11,61
10_mp3,980,10,21
10_mp3,980,16,66
10_mp3,980,37,31
10_mp3,980,84,61
10_mp3,980,35,43
10_mp3,980,73,100
10_mp3,980,18,80
10_mp3,980,33,28
10_mp3,990,52,60
10_mp3,990,82,93
10_mp3,990,79,97
10_mp3,990,68,70
10_mp3,990,7,52
10_mp3,990,21,47
10_mp3,990,4,74
10_mp3,990,27,62
10_mp3,990,76,65
10_mp3,990,11,23
10_mp3,1000,76,69
10_mp3,1000,53,58
10_mp3,1000,3,47
10_mp3,1000,3,49
10_mp3,1000,20,64
10_mp3,1000,15,54
10_mp3,1000,53,53
10_mp3,1000,27,11
10_mp3,1000,52,41
10_mp3,1000,36,22
11_mp3,10,7,0
11_mp3,10,64,0
11_mp3,10,50,1
11_mp3,10,24,2
11_mp3,10,12,0
11_mp3,10,17,0
11_mp3,10,48,2
11_mp3,10,17,0
11_mp3,10,71,0
11_mp3,10,91,0
11_mp3,20,35,100
11_mp3,20,32,100
11_mp3,20,30,100
11_mp3,20,40,100
11_mp3,20,51,48
11_mp3,20,49,100
11_mp3,20,81,45
11_mp3,20,52,86
11_mp3,20,46,100
11_mp3,20,60,63
11_mp3,30,91,27
11_mp3,30,29,100
11_mp3,30,13,47
11_mp3,30,42,75
11_mp3,30,97,15
11_mp3,30,39,87
11_mp3,30,75,11
11_mp3,30,54,33
11_mp3,30,47,53
11_mp3,30,71,6
11_mp3,40,32,84
11_mp3,40,61,28
11_mp3,40,34,100
11_mp3,40,34,100
11_mp3,40,43,100
11_mp3,40,32,46
11_mp3,40,42,100
11_mp3,40,76,38
11_mp3,40,8,18
11_mp3,40,70,20
11_mp3,50,59,27
11_mp3,50,9,51
11_mp3,50,35,19
11_mp3,50,77,17
11_mp3,50,63,22
11_mp3,50,26,56
11_mp3,50,65,18
11_mp3,50,55,22
11_mp3,50,83,9
11_mp3,50,45,50
11_mp3,60,92,20
11_mp3,60,40,100
11_mp3,60,37,68
11_mp3,60,41,35
11_mp3,60,42,20
11_mp3,60,40,100
11_mp3,60,67,49
11_mp3,60,57,60
11_mp3,60,75,35
11_mp3,60,25,78
11_mp3,70,96,50
11_mp3,70,38,100
11_mp3,70,30,66
11_mp3,70,94,43
11_mp3,70,39,100
11_mp3,70,65,75
11_mp3,70,25,100
11_mp3,70,78,22
11_mp3,70,18,71
11_mp3,70,80,24
11_mp3,80,41,86
11_mp3,80,23,70
11_mp3,80,88,11
11_mp3,80,63,74
11_mp3,80,92,28
11_mp3,80,91,28
11_mp3,80,27,50
11_mp3,80,45,49
11_mp3,80,71,51
11_mp3,80,77,17
11_mp3,90,89,59
11_mp3,90,58,24
11_mp3,90,82,55
11_mp3,90,67,79
11_mp3,90,28,100
11_mp3,90,58,100
11_mp3,90,38,31
11_mp3,90,32,100
11_mp3,90,51,36
11_mp3,90,30,43
11_mp3,100,79,79
11_mp3,100,18,14
11_mp3,100,7,62
11_mp3,100,22,19
11_mp3,100,79,67
11_mp3,100,62,41
11_mp3,100,7,29
11_mp3,100,34,94
11_mp3,100,76,32
11_mp3,100,23,100
11_mp3,110,76,25
11_mp3,110,54,10
11_mp3,110,80,13
11_mp3,110,24,27
11_mp3,110,31,16
11_mp3,110,52,52
11_mp3,110,55,26
11_mp3,110,20,4
11_mp3,110,90,12
11_mp3,110,31,11
11_mp3,120,49,91
11_mp3,120,42,71
11_mp3,120,75,62
11_mp3,120,75,34
11_mp3,120,68,38
11_mp3,120,35,52
11_mp3,120,5,13
11_mp3,120,16,38
11_mp3,120,89,100
11_mp3,120,84,80
11_mp3,130,86,22
11_mp3,130,67,21
11_mp3,130,52,34
11_mp3,130,15,40
11_mp3,130,42,48
11_mp3,130,9,57
11_mp3,130,17,88
11_mp3,130,63,18
11_mp3,130,25,45
11_mp3,130,84,71
11_mp3,140,83,34
11_mp3,140,67,28
11_mp3,140,50,28
11_mp3,140,37,15
11_mp3,140,10,44
11_mp3,140,8,29
11_mp3,140,70,34
11_mp3,140,87,6
11_mp3,140,69,16
11_mp3,140,84,11
11_mp3,150,66,19
11_mp3,150,30,100
11_mp3,150,43,64
11_mp3,150,63,35
11_mp3,150,16,46
11_mp3,150,56,24
11_mp3,150,86,29
11_mp3,150,76,32
11_mp3,150,15,66
11_mp3,150,10,58
11_mp3,160,11,100
11_mp3,160,79,46
11_mp3,160,25,85
11_mp3,160,67,81
11_mp3,160,38,47
11_mp3,160,44,63
11_mp3,160,63,56
11_mp3,160,51,26
11_mp3,160,96,40
11_mp3,160,58,48
11_mp3,170,54,39
11_mp3,170,15,38
11_mp3,170,64,48
11_mp3,170,87,69
11_mp3,170,57,100
11_mp3,170,56,35
11_mp3,170,12,53
11_mp3,170,3,58
11_mp3,170,68,74
11_mp3,170,31,59
11_mp3,180,17,16
11_mp3,180,86,58
11_mp3,180,34,30
11_mp3,180,55,67
11_mp3,180,14,18
11_mp3,180,5,72
11_mp3,180,93,58
11_mp3,180,40,29
11_mp3,180,68,58
11_mp3,180,8,49
11_mp3,190,88,56
11_mp3,190,55,58
11_mp3,190,91,50
11_mp3,190,83,56
11_mp3,190,21,59
11_mp3,190,56,60
11_mp3,190,30,38
11_mp3,190,11,59
11_mp3,190,5,60
11_mp3,190,74,76
11_mp3,200,18,17
11_mp3,200,80,64
11_mp3,200,54,79
11_mp3,200,20,15
11_mp3,200,27,32
11_mp3,200,96,79
11_mp3,200,88,67
11_mp3,200,17,51
11_mp3,200,61,46
11_mp3,200,95,42
11_mp3,210,70,99
11_mp3,210,17,46
11_mp3,210,99,75
11_mp3,210,55,100
11_mp3,210,81,44
11_mp3,210,19,57
11_mp3,210,7,64
11_mp3,210,39,51
11_mp3,210,56,86
11_mp3,210,93,67
11_mp3,220,25,34
11_mp3,220,22,54
11_mp3,220,49,33
11_mp3,220,87,83
11_mp3,220,76,62
11_mp3,220,29,36
11_mp3,220,75,58
11_mp3,220,76,100
11_mp3,220,3,45
11_mp3,220,69,67
11_mp3,230,59,80
11_mp3,230,23,28
11_mp3,230,99,59
11_mp3,230,8,55
11_mp3,230,7,41
11_mp3,230,38,20
11_mp3,230,49,49
11_mp3,230,94,56
11_mp3,230,51,43
11_mp3,230,56,50
11_mp3,240,8,71
11_mp3,240,42,27
11_mp3,240,25,15
11_mp3,240,6,59
11_mp3,240,14,63
11_mp3,240,10,57
11_mp3,240,57,41
11_mp3,240,43,41
11_mp3,240,38,30
11_mp3,240,51,29
11_mp3,250,31,29
11_mp3,250,56,62
11_mp3,250,96,51
11_mp3,250,38,50
11_mp3,250,51,54
11_mp3,250,42,43
11_mp3,250,13,38
11_mp3,250,39,39
11_mp3,250,51,53
11_mp3,250,19,36
11_mp3,260,84,55
11_mp3,260,56,36
11_mp3,260,70,45
11_mp3,260,77,42
11_mp3,260,90,34
11_mp3,260,45,23
11_mp3,260,93,69
11_mp3,260,11,47
11_mp3,260,45,45
11_mp3,260,64,38
11_mp3,270,78,36
11_mp3,270,49,55
11_mp3,270,78,72
11_mp3,270,64,57
11_mp3,270,87,81
11_mp3,270,53,29
11_mp3,270,97,71
11_mp3,270,9,43
11_mp3,270,95,47
11_mp3,270,76,52
11_mp3,280,96,78
11_mp3,280,50,79
11_mp3,280,91,63
11_mp3,280,45,38
11_mp3,280,35,24
11_mp3,280,68,40
11_mp3,280,19,70
11_mp3,280,49,22
11_mp3,280,39,52
11_mp3,280,32,19
11_mp3,290,16,19
11_mp3,290,57,18
11_mp3,290,33,30
11_mp3,290,32,11
11_mp3,290,32,15
11_mp3,290,70,39
11_mp3,290,56,28
11_mp3,290,25,36
11_mp3,290,17,13
11_mp3,290,50,18
11_mp3,300,83,59
11_mp3,300,95,69
11_mp3,300,33,21
11_mp3,300,4,63
11_mp3,300,69,45
11_mp3,300,50,26
11_mp3,300,41,34
11_mp3,300,37,19
11_mp3,300,5,34
11_mp3,300,10,58
11_mp3,310,82,47
11_mp3,310,31,32
11_mp3,310,18,58
11_mp3,310,58,65
11_mp3,310,86,70
11_mp3,310,56,50
11_mp3,310,59,47
11_mp3,310,59,33
11_mp3,310,22,40
11_mp3,310,97,91
11_mp3,320,94,43
11_mp3,320,37,22
11_mp3,320,37,29
11_mp3,320,19,68
11_mp3,320,60,64
11_mp3,320,77,60
11_mp3,320,85,59
11_mp3,320,97,75
11_mp3,320,78,68
11_mp3,320,70,54
11_mp3,330,55,34
11_mp3,330,58,54
11_mp3,330,85,35
11_mp3,330,51,59
11_mp3,330,69,37
11_mp3,330,61,39
11_mp3,330,38,19
11_mp3,330,94,48
11_mp3,330,47,53
11_mp3,330,10,19
11_mp3,340,63,71
11_mp3,340,76,66
11_mp3,340,34,22
11_mp3,340,98,50
11_mp3,340,84,59
11_mp3,340,81,52
11_mp3,340,52,59
11_mp3,340,76,84
11_mp3,340,19,57
11_mp3,340,91,66
11_mp3,350,29,34
11_mp3,350,73,57
11_mp3,350,10,50
11_mp3,350,59,47
11_mp3,350,68,100
11_mp3,350,76,63
11_mp3,350,84,90
11_mp3,350,45,44
11_mp3,350,35,23
11_mp3,350,45,40
11_mp3,360,13,50
11_mp3,360,11,53
11_mp3,360,88,68
11_mp3,360,23,41
11_mp3,360,64,49
11_mp3,360,92,38
11_mp3,360,41,32
11_mp3,360,14,68
11_mp3,360,53,41
11_mp3,360,86,75
11_mp3,370,38,42
11_mp3,370,9,31
11_mp3,370,89,50
11_mp3,370,75,77
11_mp3,370,76,54
11_mp3,370,75,86
11_mp3,370,48,47
11_mp3,370,5,32
11_mp3,370,43,59
11_mp3,370,42,27
11_mp3,380,37,37
11_mp3,380,14,48
11_mp3,380,28,27
11_mp3,380,53,77
11_mp3,380,29,25
11_mp3,380,88,74
11_mp3,380,89,55
11_mp3,380,34,26
11_mp3,380,86,72
11_mp3,380,89,50
11_mp3,390,53,60
11_mp3,390,65,100
11_mp3,390,94,100
11_mp3,390,92,79
11_mp3,390,45,58
11_mp3,390,33,68
11_mp3,390,51,55
11_mp3,390,71,81
11_mp3,390,48,60
11_mp3,390,86,87
11_mp3,400,84,76
11_mp3,400,50,55
11_mp3,400,5,76
11_mp3,400,77,64
11_mp3,400,29,41
11_mp3,400,73,81
11_mp3,400,49,84
11_mp3,400,52,44
11_mp3,400,7,80
11_mp3,400,15,54
11_mp3,410,60,87
11_mp3,410,60,40
11_mp3,410,73,49
11_mp3,410,23,23
11_mp3,410,21,45
11_mp3,410,85,91
11_mp3,410,37,43
11_mp3,410,92,90
11_mp3,410,14,71
11_mp3,410,69,44
11_mp3,420,88,61
11_mp3,420,70,45
11_mp3,420,48,43
11_mp3,420,73,76
11_mp3,420,50,38
11_mp3,420,58,42
11_mp3,420,51,32
11_mp3,420,50,26
11_mp3,420,97,78
11_mp3,420,34,26
11_mp3,430,78,85
11_mp3,430,45,21
11_mp3,430,68,36
11_mp3,430,97,57
11_mp3,430,92,59
11_mp3,430,58,59
11_mp3,430,19,30
11_mp3,430,71,53
11_mp3,430,5,51
11_mp3,430,16,41
11_mp3,440,29,30
11_mp3,440,37,38
11_mp3,440,5,46
11_mp3,440,96,42
11_mp3,440,85,32
11_mp3,440,69,49
11_mp3,440,92,30
11_mp3,440,90,64
11_mp3,440,34,32
11_mp3,440,34,31
11_mp3,450,5,39
11_mp3,450,49,25
11_mp3,450,5,58
11_mp3,450,22,14
11_mp3,450,52,40
11_mp3,450,21,24
11_mp3,450,55,33
11_mp3,450,65,90
11_mp3,450,13,27
11_mp3,450,19,60
11_mp3,460,99,32
11_mp3,460,36,30
11_mp3,460,84,71
11_mp3,460,30,25
11_mp3,460,37,36
11_mp3,460,12,66
11_mp3,460,81,71
11_mp3,460,70,68
11_mp3,460,42,47
11_mp3,460,16,56
11_mp3,470,4,44
11_mp3,470,60,44
11_mp3,470,50,37
11_mp3,470,16,17
11_mp3,470,42,40
11_mp3,470,21,61
11_mp3,470,89,74
11_mp3,470,8,59
11_mp3,470,64,44
11_mp3,470,53,33
11_mp3,480,3,67
11_mp3,480,79,78
11_mp3,480,63,61
11_mp3,480,56,49
11_mp3,480,81,47
11_mp3,480,37,31
11_mp3,480,53,40
11_mp3,480,28,14
11_mp3,480,78,54
11_mp3,480,70,39
11_mp3,490,47,74
11_mp3,490,98,78
11_mp3,490,42,44
11_mp3,490,5,72
11_mp3,490,86,80
11_mp3,490,36,30
11_mp3,490,68,100
11_mp3,490,39,43
11_mp3,490,70,52
11_mp3,490,49,49
11_mp3,500,48,27
11_mp3,500,46,41
11_mp3,500,21,33
11_mp3,500,28,46
11_mp3,500,15,24
11_mp3,500,31,32
11_mp3,500,90,63
11_mp3,500,76,54
11_mp3,500,93,75
11_mp3,500,72,71
11_mp3,510,87,97
11_mp3,510,11,43
11_mp3,510,21,54
11_mp3,510,29,42
11_mp3,510,10,51
11_mp3,510,54,54
11_mp3,510,87,68
11_mp3,510,94,85
11_mp3,510,67,67
11_mp3,510,99,85
11_mp3,520,66,33
11_mp3,520,72,72
11_mp3,520,24,26
11_mp3,520,33,39
11_mp3,520,59,47
11_mp3,520,72,71
11_mp3,520,75,65
11_mp3,520,78,76
11_mp3,520,43,36
11_mp3,520,43,44
11_mp3,530,74,91
11_mp3,530,58,51
11_mp3,530,34,32
11_mp3,530,26,28
11_mp3,530,67,100
11_mp3,530,51,65
11_mp3,530,15,31
11_mp3,530,35,43
11_mp3,530,24,48
11_mp3,530,28,53
11_mp3,540,67,63
11_mp3,540,50,52
11_mp3,540,47,25
11_mp3,540,93,65
11_mp3,540,63,56
11_mp3,540,49,24
11_mp3,540,68,68
11_mp3,540,60,37
11_mp3,540,9,49
11_mp3,540,52,42
11_mp3,550,19,19
11_mp3,550,88,68
11_mp3,550,59,52
11_mp3,550,15,35
11_mp3,550,8,27
11_mp3,550,39,29
11_mp3,550,67,49
11_mp3,550,28,34
11_mp3,550,53,54
11_mp3,550,13,25
11_mp3,560,84,51
11_mp3,560,10,42
11_mp3,560,68,24
11_mp3,560,10,52
11_mp3,560,4,59
11_mp3,560,59,42
11_mp3,560,43,32
11_mp3,560,69,31
11_mp3,560,7,42
11_mp3,560,24,33
11_mp3,570,95,52
11_mp3,570,9,18
11_mp3,570,11,15
11_mp3,570,72,51
11_mp3,570,9,32
11_mp3,570,54,51
11_mp3,570,69,54
11_mp3,570,14,30
11_mp3,570,99,75
11_mp3,570,54,39
11_mp3,580,50,57
11_mp3,580,41,31
11_mp3,580,26,46
11_mp3,580,47,56
11_mp3,580,92,72
11_mp3,580,92,96
11_mp3,580,77,100
11_mp3,580,55,43
11_mp3,580,63,83
11_mp3,580,68,60
11_mp3,590,92,68
11_mp3,590,88,67
11_mp3,590,25,51
11_mp3,590,23,50
11_mp3,590,6,40
11_mp3,590,52,81
11_mp3,590,11,48
11_mp3,590,35,28
11_mp3,590,67,100
11_mp3,590,27,50
11_mp3,600,88,79
11_mp3,600,11,30
11_mp3,600,6,58
11_mp3,600,25,50
11_mp3,600,70,72
11_mp3,600,50,77
11_mp3,600,64,83
11_mp3,600,51,75
11_mp3,600,93,66
11_mp3,600,51,57
11_mp3,610,59,54
11_mp3,610,65,70
11_mp3,610,78,47
11_mp3,610,48,94
11_mp3,610,61,64
11_mp3,610,89,85
11_mp3,610,74,75
11_mp3,610,22,39
11_mp3,610,76,74
11_mp3,610,89,64
11_mp3,620,64,81
11_mp3,620,65,68
11_mp3,620,13,31
11_mp3,620,19,26
11_mp3,620,31,44
11_mp3,620,47,37
11_mp3,620,11,45
11_mp3,620,80,92
11_mp3,620,75,51
11_mp3,620,94,75
11_mp3,630,58,47
11_mp3,630,70,69
11_mp3,630,14,60
11_mp3,630,83,66
11_mp3,630,87,60
11_mp3,630,95,46
11_mp3,630,80,100
11_mp3,630,8,40
11_mp3,630,5,39
11_mp3,630,29,24
11_mp3,640,92,74
11_mp3,640,61,73
11_mp3,640,46,33
11_mp3,640,41,38
11_mp3,640,72,46
11_mp3,640,63,53
11_mp3,640,91,58
11_mp3,640,90,78
11_mp3,640,79,74
11_mp3,640,91,27
11_mp3,650,19,64
11_mp3,650,32,31
11_mp3,650,93,80
11_mp3,650,23,34
11_mp3,650,9,54
11_mp3,650,75,70
11_mp3,650,23,53
11_mp3,650,92,51
11_mp3,650,31,26
11_mp3,650,3,61
11_mp3,660,69,67
11_mp3,660,31,32
11_mp3,660,59,74
11_mp3,660,69,70
11_mp3,660,25,41
11_mp3,660,41,46
11_mp3,660,59,54
11_mp3,660,64,43
11_mp3,660,32,37
11_mp3,660,19,50
11_mp3,670,73,67
11_mp3,670,55,63
11_mp3,670,33,31
11_mp3,670,79,60
11_mp3,670,79,76
11_mp3,670,68,77
11_mp3,670,28,31
11_mp3,670,7,59
11_mp3,670,71,59
11_mp3,670,29,40
11_mp3,680,89,97
11_mp3,680,21,34
11_mp3,680,91,69
11_mp3,680,77,74
11_mp3,680,39,49
11_mp3,680,44,68
11_mp3,680,78,76
11_mp3,680,30,41
11_mp3,680,26,17
11_mp3,680,41,62
11_mp3,690,69,53
11_mp3,690,77,62
