TestFile,Answer,Prediction
coffee_1,0-90,90-100
coffee_1,90-100,90-100
coffee_1,90-100,90-100
coffee_1,0-90,0-90
coffee_1,90-100,90-100
coffee_1,0-90,90-100
coffee_1,90-100,90-100
coffee_1,0-90,0-90
coffee_1,90-100,0-90
coffee_1,0-90,90-100
coffee_1,90-100,90-100
coffee_1,0-90,90-100
coffee_1,90-100,90-100
coffee_1,0-90,0-90
coffee_1,0-90,0-90
coffee_1,90-100,90-100
coffee_1,90-100,90-100
coffee_1,90-100,90-100
coffee_1,0-90,90-100
coffee_1,90-100,90-100
coffee_1,0-90,90-100
coffee_1,0-90,0-90
coffee_1,90-100,90-100
coffee_1,0-90,90-100
coffee_1,0-90,90-100
coffee_1,90-100,90-100
coffee_1,0-90,90-100
coffee_1,0-90,90-100
coffee_1,90-100,90-100
coffee_1,90-100,90-100
(Accuracy)coffee_1,0.6333333333333333
coffee_2,90-100,90-100
coffee_2,90-100,90-100
coffee_2,90-100,90-100
coffee_2,0-90,0-90
coffee_2,0-90,0-90
coffee_2,0-90,0-90
coffee_2,90-100,90-100
coffee_2,0-90,0-90
coffee_2,90-100,90-100
coffee_2,0-90,0-90
coffee_2,90-100,90-100
coffee_2,0-90,90-100
coffee_2,90-100,90-100
coffee_2,90-100,90-100
coffee_2,0-90,0-90
coffee_2,0-90,0-90
coffee_2,0-90,0-90
coffee_2,90-100,90-100
coffee_2,90-100,90-100
coffee_2,90-100,90-100
coffee_2,0-90,0-90
coffee_2,0-90,0-90
coffee_2,0-90,0-90
coffee_2,90-100,90-100
coffee_2,0-90,90-100
coffee_2,90-100,90-100
coffee_2,90-100,90-100
coffee_2,0-90,0-90
coffee_2,90-100,90-100
coffee_2,0-90,90-100
(Accuracy)coffee_2,0.9
coffee_3,0-90,0-90
coffee_3,0-90,0-90
coffee_3,0-90,0-90
coffee_3,90-100,0-90
coffee_3,0-90,0-90
coffee_3,0-90,0-90
coffee_3,0-90,0-90
coffee_3,90-100,90-100
coffee_3,0-90,0-90
coffee_3,90-100,0-90
coffee_3,90-100,90-100
coffee_3,90-100,90-100
coffee_3,0-90,0-90
coffee_3,90-100,90-100
coffee_3,90-100,0-90
coffee_3,90-100,90-100
coffee_3,0-90,0-90
coffee_3,90-100,90-100
coffee_3,0-90,0-90
coffee_3,90-100,0-90
coffee_3,90-100,0-90
coffee_3,0-90,0-90
coffee_3,0-90,90-100
coffee_3,90-100,90-100
coffee_3,0-90,0-90
coffee_3,90-100,90-100
coffee_3,90-100,90-100
coffee_3,0-90,0-90
coffee_3,0-90,0-90
coffee_3,90-100,90-100
(Accuracy)coffee_3,0.8
coffee_4,90-100,90-100
coffee_4,90-100,90-100
coffee_4,90-100,90-100
coffee_4,0-90,90-100
coffee_4,0-90,0-90
coffee_4,0-90,0-90
coffee_4,0-90,0-90
coffee_4,90-100,90-100
coffee_4,90-100,90-100
coffee_4,90-100,90-100
coffee_4,0-90,0-90
coffee_4,0-90,0-90
coffee_4,0-90,90-100
coffee_4,0-90,0-90
coffee_4,90-100,90-100
coffee_4,0-90,0-90
coffee_4,90-100,90-100
coffee_4,90-100,90-100
coffee_4,90-100,90-100
coffee_4,0-90,0-90
coffee_4,90-100,90-100
coffee_4,90-100,90-100
coffee_4,0-90,0-90
coffee_4,90-100,90-100
coffee_4,0-90,90-100
coffee_4,0-90,0-90
coffee_4,90-100,90-100
coffee_4,0-90,0-90
coffee_4,0-90,0-90
coffee_4,90-100,90-100
(Accuracy)coffee_4,0.9
coffee_5,0-90,0-90
coffee_5,90-100,90-100
coffee_5,90-100,90-100
coffee_5,0-90,90-100
coffee_5,0-90,0-90
coffee_5,0-90,0-90
coffee_5,90-100,90-100
coffee_5,90-100,90-100
coffee_5,90-100,90-100
coffee_5,90-100,90-100
coffee_5,90-100,90-100
coffee_5,0-90,0-90
coffee_5,90-100,90-100
coffee_5,90-100,90-100
coffee_5,0-90,0-90
coffee_5,0-90,0-90
coffee_5,0-90,0-90
coffee_5,90-100,90-100
coffee_5,0-90,90-100
coffee_5,90-100,90-100
coffee_5,0-90,0-90
coffee_5,90-100,90-100
coffee_5,0-90,0-90
coffee_5,90-100,90-100
coffee_5,90-100,90-100
coffee_5,90-100,90-100
coffee_5,0-90,0-90
coffee_5,0-90,0-90
coffee_5,0-90,0-90
coffee_5,0-90,90-100
(Accuracy)coffee_5,0.9
coffee_6,0-90,0-90
coffee_6,90-100,90-100
coffee_6,0-90,0-90
coffee_6,90-100,90-100
coffee_6,0-90,0-90
coffee_6,90-100,90-100
coffee_6,0-90,0-90
coffee_6,90-100,90-100
coffee_6,0-90,0-90
coffee_6,90-100,0-90
coffee_6,90-100,90-100
coffee_6,0-90,0-90
coffee_6,0-90,0-90
coffee_6,0-90,0-90
coffee_6,90-100,90-100
coffee_6,90-100,90-100
coffee_6,90-100,90-100
coffee_6,0-90,0-90
coffee_6,90-100,90-100
coffee_6,90-100,90-100
coffee_6,0-90,0-90
coffee_6,0-90,0-90
coffee_6,90-100,90-100
coffee_6,0-90,0-90
coffee_6,0-90,0-90
coffee_6,90-100,90-100
coffee_6,90-100,90-100
coffee_6,0-90,0-90
coffee_6,90-100,90-100
coffee_6,0-90,0-90
(Accuracy)coffee_6,0.9666666666666667
coffee_7,0-90,0-90
coffee_7,0-90,90-100
coffee_7,0-90,0-90
coffee_7,0-90,90-100
coffee_7,90-100,90-100
coffee_7,0-90,0-90
coffee_7,0-90,90-100
coffee_7,0-90,0-90
coffee_7,0-90,90-100
coffee_7,90-100,90-100
coffee_7,0-90,0-90
coffee_7,0-90,90-100
coffee_7,90-100,90-100
coffee_7,90-100,90-100
coffee_7,90-100,90-100
coffee_7,0-90,0-90
coffee_7,90-100,90-100
coffee_7,0-90,0-90
coffee_7,90-100,90-100
coffee_7,90-100,90-100
coffee_7,90-100,90-100
coffee_7,90-100,90-100
coffee_7,0-90,90-100
coffee_7,0-90,90-100
coffee_7,0-90,90-100
coffee_7,90-100,90-100
coffee_7,90-100,90-100
coffee_7,90-100,90-100
coffee_7,90-100,90-100
coffee_7,90-100,90-100
(Accuracy)coffee_7,0.7333333333333333
coffee_8,90-100,90-100
coffee_8,90-100,90-100
coffee_8,0-90,0-90
coffee_8,90-100,90-100
coffee_8,0-90,0-90
coffee_8,0-90,0-90
coffee_8,90-100,90-100
coffee_8,0-90,0-90
coffee_8,90-100,90-100
coffee_8,0-90,0-90
coffee_8,0-90,0-90
coffee_8,90-100,90-100
coffee_8,90-100,90-100
coffee_8,0-90,90-100
coffee_8,0-90,0-90
coffee_8,90-100,90-100
coffee_8,0-90,90-100
coffee_8,90-100,90-100
coffee_8,90-100,90-100
coffee_8,0-90,0-90
coffee_8,90-100,90-100
coffee_8,0-90,0-90
coffee_8,90-100,90-100
coffee_8,90-100,90-100
coffee_8,0-90,90-100
coffee_8,90-100,90-100
coffee_8,0-90,0-90
coffee_8,0-90,90-100
coffee_8,0-90,0-90
coffee_8,90-100,90-100
(Accuracy)coffee_8,0.8666666666666667
coffee_9,90-100,90-100
coffee_9,0-90,90-100
coffee_9,90-100,90-100
coffee_9,0-90,0-90
coffee_9,90-100,90-100
coffee_9,0-90,0-90
coffee_9,0-90,90-100
coffee_9,90-100,90-100
coffee_9,90-100,90-100
coffee_9,0-90,0-90
coffee_9,90-100,90-100
coffee_9,0-90,0-90
coffee_9,0-90,0-90
coffee_9,90-100,90-100
coffee_9,90-100,90-100
coffee_9,90-100,90-100
coffee_9,0-90,0-90
coffee_9,0-90,0-90
coffee_9,90-100,90-100
coffee_9,90-100,90-100
coffee_9,90-100,90-100
coffee_9,90-100,90-100
coffee_9,0-90,90-100
coffee_9,0-90,0-90
coffee_9,0-90,0-90
coffee_9,0-90,90-100
coffee_9,0-90,0-90
coffee_9,90-100,90-100
coffee_9,0-90,0-90
coffee_9,90-100,90-100
(Accuracy)coffee_9,0.8666666666666667
coffee_10,90-100,90-100
