TestFile,Epoch,Answer,Prediction
1_mp3,1000,70,60
1_mp3,1000,14,61
1_mp3,1000,71,47
1_mp3,1000,46,50
1_mp3,1000,7,54
1_mp3,1000,78,52
1_mp3,1000,72,59
1_mp3,1000,23,27
1_mp3,1000,38,38
1_mp3,1000,13,81
1_mp3,1000,42,47
1_mp3,1000,30,37
1_mp3,1000,56,57
1_mp3,1000,69,62
1_mp3,1000,78,61
1_mp3,1000,30,40
1_mp3,1000,99,57
1_mp3,1000,82,60
1_mp3,1000,58,38
1_mp3,1000,64,59
1_mp3,1000,48,52
1_mp3,1000,31,32
1_mp3,1000,49,49
1_mp3,1000,78,70
1_mp3,1000,68,60
1_mp3,1000,88,60
1_mp3,1000,66,53
1_mp3,1000,23,37
1_mp3,1000,57,71
1_mp3,1000,23,45
1_mp3,1000,53,55
1_mp3,1000,72,58
1_mp3,1000,39,30
1_mp3,1000,49,39
1_mp3,1000,60,65
1_mp3,1000,64,44
1_mp3,1000,39,32
1_mp3,1000,14,41
1_mp3,1000,64,77
1_mp3,1000,37,37
1_mp3,1000,94,62
1_mp3,1000,21,28
1_mp3,1000,97,58
1_mp3,1000,43,47
1_mp3,1000,80,61
1_mp3,1000,22,51
1_mp3,1000,6,50
1_mp3,1000,61,56
1_mp3,1000,68,49
1_mp3,1000,69,75
1_mp3,1000,9,29
1_mp3,1000,47,31
1_mp3,1000,69,61
1_mp3,1000,71,60
1_mp3,1000,38,34
1_mp3,1000,18,59
1_mp3,1000,16,45
1_mp3,1000,70,66
1_mp3,1000,76,56
1_mp3,1000,17,29
1_mp3,1000,87,62
1_mp3,1000,39,41
1_mp3,1000,23,31
1_mp3,1000,90,56
1_mp3,1000,49,47
1_mp3,1000,15,42
1_mp3,1000,70,57
1_mp3,1000,84,62
1_mp3,1000,27,25
1_mp3,1000,71,52
1_mp3,1000,32,34
1_mp3,1000,95,70
1_mp3,1000,85,62
1_mp3,1000,38,35
1_mp3,1000,9,55
1_mp3,1000,95,55
1_mp3,1000,49,39
1_mp3,1000,8,58
1_mp3,1000,62,61
1_mp3,1000,92,57
1_mp3,1000,33,26
1_mp3,1000,71,56
1_mp3,1000,96,59
1_mp3,1000,37,37
1_mp3,1000,44,32
1_mp3,1000,51,35
1_mp3,1000,46,51
1_mp3,1000,64,80
1_mp3,1000,63,75
1_mp3,1000,25,28
1_mp3,1000,97,71
1_mp3,1000,14,41
1_mp3,1000,96,52
1_mp3,1000,66,54
1_mp3,1000,58,32
1_mp3,1000,95,70
1_mp3,1000,60,33
1_mp3,1000,16,32
1_mp3,1000,12,33
1_mp3,1000,85,60
1_mp3,1000,11,40
1_mp3,1000,45,31
1_mp3,1000,45,46
1_mp3,1000,18,60
1_mp3,1000,48,76
1_mp3,1000,75,59
1_mp3,1000,20,46
1_mp3,1000,91,65
1_mp3,1000,72,55
1_mp3,1000,53,60
1_mp3,1000,54,52
1_mp3,1000,30,40
1_mp3,1000,56,47
1_mp3,1000,75,66
1_mp3,1000,24,57
1_mp3,1000,20,44
1_mp3,1000,36,33
1_mp3,1000,85,62
1_mp3,1000,89,71
1_mp3,1000,31,28
1_mp3,1000,68,58
1_mp3,1000,99,92
1_mp3,1000,35,34
1_mp3,1000,42,46
1_mp3,1000,38,39
1_mp3,1000,30,36
1_mp3,1000,38,74
1_mp3,1000,47,32
1_mp3,1000,26,33
1_mp3,1000,57,45
1_mp3,1000,62,52
1_mp3,1000,38,32
1_mp3,1000,46,37
1_mp3,1000,62,49
1_mp3,1000,58,60
1_mp3,1000,41,43
1_mp3,1000,52,72
1_mp3,1000,22,29
1_mp3,1000,71,59
1_mp3,1000,34,45
1_mp3,1000,10,40
1_mp3,1000,93,62
1_mp3,1000,33,28
1_mp3,1000,94,70
1_mp3,1000,25,29
1_mp3,1000,99,83
1_mp3,1000,95,52
1_mp3,1000,27,30
1_mp3,1000,71,63
1_mp3,1000,58,56
1_mp3,1000,26,31
1_mp3,1000,42,37
1_mp3,1000,64,35
1_mp3,1000,88,56
1_mp3,1000,47,39
1_mp3,1000,6,39
1_mp3,1000,42,69
1_mp3,1000,25,44
1_mp3,1000,16,45
1_mp3,1000,23,40
1_mp3,1000,8,36
1_mp3,1000,42,69
1_mp3,1000,66,67
1_mp3,1000,76,61
1_mp3,1000,12,40
1_mp3,1000,88,93
1_mp3,1000,28,37
1_mp3,1000,61,57
1_mp3,1000,11,34
1_mp3,1000,55,55
1_mp3,1000,22,28
1_mp3,1000,63,46
1_mp3,1000,26,35
1_mp3,1000,7,37
1_mp3,1000,67,49
1_mp3,1000,54,61
1_mp3,1000,78,69
1_mp3,1000,81,61
1_mp3,1000,4,50
1_mp3,1000,38,33
1_mp3,1000,79,70
1_mp3,1000,9,55
1_mp3,1000,21,38
1_mp3,1000,80,83
1_mp3,1000,25,33
1_mp3,1000,28,42
1_mp3,1000,44,30
1_mp3,1000,11,52
1_mp3,1000,47,45
1_mp3,1000,60,39
1_mp3,1000,87,71
1_mp3,1000,33,27
1_mp3,1000,45,32
1_mp3,1000,55,47
1_mp3,1000,43,45
1_mp3,1000,93,60
1_mp3,1000,74,71
1_mp3,1000,89,59
1_mp3,1000,7,54
1_mp3,1000,75,84
1_mp3,1000,76,60
1_mp3,1000,89,70
1_mp3,1000,82,70
1_mp3,1000,75,64
1_mp3,1000,84,62
1_mp3,1000,62,36
1_mp3,1000,64,49
1_mp3,1000,50,87
1_mp3,1000,52,41
1_mp3,1000,30,42
1_mp3,1000,54,50
1_mp3,1000,54,48
1_mp3,1000,19,30
1_mp3,1000,16,35
1_mp3,1000,55,46
1_mp3,1000,24,57
1_mp3,1000,17,58
1_mp3,1000,54,67
1_mp3,1000,93,74
1_mp3,1000,29,34
1_mp3,1000,62,50
1_mp3,1000,53,38
1_mp3,1000,74,61
1_mp3,1000,67,53
1_mp3,1000,48,44
1_mp3,1000,77,57
1_mp3,1000,16,58
1_mp3,1000,57,43
1_mp3,1000,29,33
1_mp3,1000,76,59
1_mp3,1000,23,26
1_mp3,1000,23,32
1_mp3,1000,27,38
1_mp3,1000,51,37
1_mp3,1000,11,52
1_mp3,1000,26,35
1_mp3,1000,58,69
1_mp3,1000,5,38
1_mp3,1000,96,54
1_mp3,1000,34,34
1_mp3,1000,18,31
1_mp3,1000,99,84
1_mp3,1000,78,76
1_mp3,1000,61,72
1_mp3,1000,40,36
1_mp3,1000,74,56
1_mp3,1000,57,57
1_mp3,1000,92,78
1_mp3,1000,16,55
1_mp3,1000,46,47
1_mp3,1000,16,42
1_mp3,1000,25,37
1_mp3,1000,91,56
1_mp3,1000,73,56
1_mp3,1000,63,50
1_mp3,1000,21,57
1_mp3,1000,46,40
1_mp3,1000,51,39
1_mp3,1000,3,60
1_mp3,1000,65,60
1_mp3,1000,99,61
1_mp3,1000,37,35
1_mp3,1000,74,62
1_mp3,1000,71,59
1_mp3,1000,65,56
1_mp3,1000,67,36
1_mp3,1000,37,34
1_mp3,1000,80,57
1_mp3,1000,34,28
1_mp3,1000,55,51
1_mp3,1000,40,69
1_mp3,1000,80,63
1_mp3,1000,22,60
1_mp3,1000,48,38
1_mp3,1000,39,32
1_mp3,1000,38,72
1_mp3,1000,8,62
1_mp3,1000,12,43
1_mp3,1000,34,36
1_mp3,1000,27,57
1_mp3,1000,84,88
1_mp3,1000,56,58
1_mp3,1000,28,32
1_mp3,1000,62,69
1_mp3,1000,92,60
1_mp3,1000,89,67
1_mp3,1000,41,28
1_mp3,1000,8,34
1_mp3,1000,69,56
1_mp3,1000,71,58
1_mp3,1000,26,32
1_mp3,1000,68,42
1_mp3,1000,44,46
1_mp3,1000,86,54
1_mp3,1000,19,30
1_mp3,1000,7,34
1_mp3,1000,86,59
1_mp3,1000,26,34
1_mp3,1000,90,56
1_mp3,1000,71,60
1_mp3,1000,8,37
1_mp3,1000,12,42
1_mp3,1000,67,66
1_mp3,1000,69,59
1_mp3,1000,98,87
1_mp3,1000,82,93
1_mp3,1000,34,34
1_mp3,1000,60,69
1_mp3,1000,56,31
1_mp3,1000,40,28
1_mp3,1000,25,35
1_mp3,1000,39,38
1_mp3,1000,42,26
1_mp3,1000,84,59
1_mp3,1000,8,41
1_mp3,1000,57,72
1_mp3,1000,40,41
1_mp3,1000,80,65
1_mp3,1000,83,81
1_mp3,1000,48,52
1_mp3,1000,44,30
1_mp3,1000,54,66
1_mp3,1000,46,47
1_mp3,1000,91,56
1_mp3,1000,18,51
1_mp3,1000,9,43
1_mp3,1000,6,60
1_mp3,1000,24,46
1_mp3,1000,60,52
1_mp3,1000,68,89
1_mp3,1000,37,27
1_mp3,1000,57,45
1_mp3,1000,14,32
1_mp3,1000,58,57
1_mp3,1000,33,26
1_mp3,1000,69,58
1_mp3,1000,23,44
1_mp3,1000,98,91
1_mp3,1000,6,66
1_mp3,1000,75,85
1_mp3,1000,80,51
1_mp3,1000,41,30
1_mp3,1000,61,52
1_mp3,1000,50,46
1_mp3,1000,31,34
1_mp3,1000,75,60
1_mp3,1000,81,96
1_mp3,1000,34,37
1_mp3,1000,30,29
1_mp3,1000,13,37
1_mp3,1000,33,29
1_mp3,1000,77,71
1_mp3,1000,23,33
1_mp3,1000,10,53
1_mp3,1000,11,69
1_mp3,1000,22,53
1_mp3,1000,70,57
1_mp3,1000,65,32
1_mp3,1000,20,46
1_mp3,1000,20,47
1_mp3,1000,7,33
1_mp3,1000,38,35
1_mp3,1000,79,60
1_mp3,1000,30,29
1_mp3,1000,91,83
1_mp3,1000,72,53
1_mp3,1000,71,45
1_mp3,1000,42,62
1_mp3,1000,90,89
1_mp3,1000,30,30
1_mp3,1000,82,66
1_mp3,1000,37,37
1_mp3,1000,95,57
1_mp3,1000,13,37
1_mp3,1000,14,46
1_mp3,1000,7,52
1_mp3,1000,6,45
1_mp3,1000,58,41
1_mp3,1000,15,43
1_mp3,1000,33,34
1_mp3,1000,83,98
1_mp3,1000,47,41
1_mp3,1000,17,55
1_mp3,1000,31,31
1_mp3,1000,57,51
1_mp3,1000,90,82
1_mp3,1000,7,31
1_mp3,1000,46,40
1_mp3,1000,55,47
1_mp3,1000,28,34
1_mp3,1000,16,52
1_mp3,1000,83,58
1_mp3,1000,20,31
1_mp3,1000,39,68
1_mp3,1000,46,47
1_mp3,1000,38,32
1_mp3,1000,23,21
1_mp3,1000,64,59
1_mp3,1000,5,52
1_mp3,1000,61,44
1_mp3,1000,25,36
1_mp3,1000,35,45
1_mp3,1000,88,57
1_mp3,1000,71,66
1_mp3,1000,94,55
1_mp3,1000,60,80
1_mp3,1000,70,43
1_mp3,1000,60,50
1_mp3,1000,8,52
1_mp3,1000,17,32
1_mp3,1000,39,40
1_mp3,1000,93,61
1_mp3,1000,75,62
1_mp3,1000,23,43
1_mp3,1000,72,69
1_mp3,1000,13,39
1_mp3,1000,56,49
1_mp3,1000,61,38
1_mp3,1000,65,77
1_mp3,1000,5,43
1_mp3,1000,80,72
1_mp3,1000,94,77
1_mp3,1000,96,55
1_mp3,1000,56,59
1_mp3,1000,57,52
1_mp3,1000,71,58
1_mp3,1000,25,35
1_mp3,1000,55,55
1_mp3,1000,12,55
1_mp3,1000,34,34
1_mp3,1000,42,35
1_mp3,1000,93,54
1_mp3,1000,63,64
1_mp3,1000,20,53
1_mp3,1000,95,89
1_mp3,1000,59,51
1_mp3,1000,35,39
1_mp3,1000,54,31
1_mp3,1000,63,35
1_mp3,1000,52,49
1_mp3,1000,46,41
1_mp3,1000,9,36
1_mp3,1000,65,55
1_mp3,1000,28,37
1_mp3,1000,74,52
1_mp3,1000,8,58
1_mp3,1000,88,67
1_mp3,1000,35,37
1_mp3,1000,26,39
1_mp3,1000,70,53
1_mp3,1000,50,48
1_mp3,1000,18,50
1_mp3,1000,82,74
1_mp3,1000,36,34
1_mp3,1000,21,31
1_mp3,1000,50,32
1_mp3,1000,75,59
1_mp3,1000,17,56
1_mp3,1000,54,44
1_mp3,1000,77,87
1_mp3,1000,50,48
1_mp3,1000,29,34
1_mp3,1000,79,61
1_mp3,1000,88,83
1_mp3,1000,77,73
1_mp3,1000,91,60
1_mp3,1000,49,29
1_mp3,1000,54,49
1_mp3,1000,5,28
1_mp3,1000,53,55
1_mp3,1000,5,57
1_mp3,1000,30,35
1_mp3,1000,91,61
1_mp3,1000,51,55
1_mp3,1000,62,58
1_mp3,1000,7,55
1_mp3,1000,30,27
1_mp3,1000,9,52
1_mp3,1000,55,52
1_mp3,1000,61,55
1_mp3,1000,72,49
1_mp3,1000,56,40
1_mp3,1000,63,61
1_mp3,1000,40,33
1_mp3,1000,78,78
1_mp3,1000,5,42
1_mp3,1000,3,48
1_mp3,1000,70,58
1_mp3,1000,12,58
1_mp3,1000,6,53
1_mp3,1000,33,42
1_mp3,1000,47,44
1_mp3,1000,68,49
1_mp3,1000,60,34
1_mp3,1000,5,36
1_mp3,1000,98,84
1_mp3,1000,65,40
1_mp3,1000,72,58
1_mp3,1000,38,31
1_mp3,1000,47,43
1_mp3,1000,66,64
1_mp3,1000,36,35
1_mp3,1000,96,48
1_mp3,1000,24,30
1_mp3,1000,75,60
1_mp3,1000,22,32
1_mp3,1000,78,61
1_mp3,1000,73,75
1_mp3,1000,14,59
1_mp3,1000,24,40
1_mp3,1000,61,38
1_mp3,1000,17,56
1_mp3,1000,22,41
1_mp3,1000,23,56
1_mp3,1000,74,65
1_mp3,1000,83,95
1_mp3,1000,25,40
1_mp3,1000,3,60
1_mp3,1000,11,56
1_mp3,1000,73,64
1_mp3,1000,92,88
1_mp3,1000,84,57
1_mp3,1000,45,47
1_mp3,1000,85,67
1_mp3,1000,56,49
1_mp3,1000,27,34
1_mp3,1000,66,53
1_mp3,1000,83,75
1_mp3,1000,38,40
1_mp3,1000,85,97
1_mp3,1000,12,32
1_mp3,1000,14,37
1_mp3,1000,33,41
1_mp3,1000,49,30
1_mp3,1000,96,56
1_mp3,1000,32,48
1_mp3,1000,16,33
1_mp3,1000,12,69
1_mp3,1000,45,76
1_mp3,1000,15,33
1_mp3,1000,34,34
1_mp3,1000,61,50
1_mp3,1000,51,48
1_mp3,1000,18,43
1_mp3,1000,70,72
1_mp3,1000,67,52
1_mp3,1000,31,43
1_mp3,1000,6,31
1_mp3,1000,88,56
1_mp3,1000,16,37
1_mp3,1000,42,80
1_mp3,1000,21,59
1_mp3,1000,35,32
1_mp3,1000,63,62
1_mp3,1000,84,79
1_mp3,1000,10,34
1_mp3,1000,46,32
1_mp3,1000,63,51
1_mp3,1000,17,58
1_mp3,1000,49,39
1_mp3,1000,12,53
1_mp3,1000,92,52
1_mp3,1000,25,52
1_mp3,1000,23,32
1_mp3,1000,40,22
1_mp3,1000,96,93
1_mp3,1000,59,66
1_mp3,1000,80,61
1_mp3,1000,19,37
1_mp3,1000,75,62
1_mp3,1000,79,58
1_mp3,1000,38,34
1_mp3,1000,48,34
1_mp3,1000,98,62
1_mp3,1000,26,30
1_mp3,1000,6,47
1_mp3,1000,66,54
1_mp3,1000,93,61
1_mp3,1000,37,30
1_mp3,1000,93,56
1_mp3,1000,6,29
1_mp3,1000,35,38
1_mp3,1000,40,41
1_mp3,1000,51,50
1_mp3,1000,56,58
1_mp3,1000,11,54
1_mp3,1000,21,38
1_mp3,1000,29,33
1_mp3,1000,60,57
1_mp3,1000,81,48
1_mp3,1000,91,53
1_mp3,1000,89,61
1_mp3,1000,89,67
1_mp3,1000,24,35
1_mp3,1000,73,52
1_mp3,1000,43,43
1_mp3,1000,95,39
1_mp3,1000,7,50
1_mp3,1000,52,48
1_mp3,1000,82,58
1_mp3,1000,77,88
1_mp3,1000,33,37
1_mp3,1000,6,58
1_mp3,1000,64,54
1_mp3,1000,55,55
1_mp3,1000,93,94
1_mp3,1000,15,62
1_mp3,1000,44,39
1_mp3,1000,28,24
1_mp3,1000,99,40
1_mp3,1000,31,36
1_mp3,1000,72,58
1_mp3,1000,99,93
1_mp3,1000,83,59
1_mp3,1000,47,40
1_mp3,1000,87,57
1_mp3,1000,49,34
1_mp3,1000,91,60
1_mp3,1000,88,74
1_mp3,1000,43,37
1_mp3,1000,23,41
1_mp3,1000,90,61
1_mp3,1000,31,29
1_mp3,1000,68,84
1_mp3,1000,36,51
1_mp3,1000,81,59
1_mp3,1000,87,58
1_mp3,1000,84,60
1_mp3,1000,56,54
1_mp3,1000,13,36
1_mp3,1000,94,55
1_mp3,1000,84,61
1_mp3,1000,20,44
1_mp3,1000,29,32
1_mp3,1000,94,72
1_mp3,1000,7,59
1_mp3,1000,90,65
1_mp3,1000,10,35
1_mp3,1000,20,52
1_mp3,1000,99,67
1_mp3,1000,59,35
1_mp3,1000,27,36
1_mp3,1000,69,60
1_mp3,1000,44,38
1_mp3,1000,22,27
1_mp3,1000,24,29
1_mp3,1000,77,74
1_mp3,1000,90,56
1_mp3,1000,58,35
1_mp3,1000,59,56
1_mp3,1000,27,33
1_mp3,1000,96,92
1_mp3,1000,15,58
1_mp3,1000,59,77
1_mp3,1000,69,61
1_mp3,1000,44,42
1_mp3,1000,22,46
1_mp3,1000,14,55
1_mp3,1000,32,42
1_mp3,1000,41,35
1_mp3,1000,48,57
1_mp3,1000,93,62
1_mp3,1000,91,57
1_mp3,1000,15,46
1_mp3,1000,9,59
1_mp3,1000,13,30
1_mp3,1000,20,56
1_mp3,1000,65,58
1_mp3,1000,14,41
1_mp3,1000,82,58
1_mp3,1000,12,64
1_mp3,1000,78,77
1_mp3,1000,94,54
1_mp3,1000,66,66
1_mp3,1000,54,49
1_mp3,1000,17,54
1_mp3,1000,95,57
1_mp3,1000,25,31
1_mp3,1000,95,58
1_mp3,1000,90,57
1_mp3,1000,47,38
1_mp3,1000,88,58
1_mp3,1000,44,39
1_mp3,1000,97,70
1_mp3,1000,77,65
1_mp3,1000,77,64
1_mp3,1000,7,41
1_mp3,1000,53,42
1_mp3,1000,27,28
1_mp3,1000,86,56
1_mp3,1000,35,35
1_mp3,1000,41,30
1_mp3,1000,75,59
1_mp3,1000,67,42
1_mp3,1000,28,28
1_mp3,1000,62,51
1_mp3,1000,38,37
1_mp3,1000,7,58
1_mp3,1000,46,29
1_mp3,1000,92,64
1_mp3,1000,17,45
1_mp3,1000,15,57
1_mp3,1000,69,57
1_mp3,1000,98,54
1_mp3,1000,64,32
1_mp3,1000,32,37
1_mp3,1000,36,29
1_mp3,1000,2,38
1_mp3,1000,24,51
1_mp3,1000,16,57
1_mp3,1000,84,60
1_mp3,1000,49,48
1_mp3,1000,14,31
1_mp3,1000,31,31
1_mp3,1000,44,35
1_mp3,1000,40,29
1_mp3,1000,72,58
1_mp3,1000,96,55
1_mp3,1000,75,73
1_mp3,1000,89,59
1_mp3,1000,77,64
1_mp3,1000,53,32
1_mp3,1000,69,66
1_mp3,1000,67,59
1_mp3,1000,25,40
1_mp3,1000,61,79
1_mp3,1000,77,67
1_mp3,1000,83,62
1_mp3,1000,71,50
1_mp3,1000,41,27
1_mp3,1000,82,70
1_mp3,1000,48,34
1_mp3,1000,96,84
1_mp3,1000,81,60
1_mp3,1000,80,60
1_mp3,1000,36,30
1_mp3,1000,48,48
1_mp3,1000,33,33
1_mp3,1000,63,63
1_mp3,1000,76,61
1_mp3,1000,79,82
1_mp3,1000,88,56
1_mp3,1000,16,39
1_mp3,1000,50,39
1_mp3,1000,24,40
1_mp3,1000,97,49
1_mp3,1000,94,42
1_mp3,1000,44,42
1_mp3,1000,95,62
1_mp3,1000,30,25
1_mp3,1000,87,87
1_mp3,1000,86,47
1_mp3,1000,71,63
1_mp3,1000,69,58
1_mp3,1000,38,30
1_mp3,1000,57,44
1_mp3,1000,24,33
1_mp3,1000,28,36
1_mp3,1000,66,55
1_mp3,1000,32,47
1_mp3,1000,30,36
1_mp3,1000,28,41
1_mp3,1000,7,50
1_mp3,1000,92,96
1_mp3,1000,54,68
1_mp3,1000,27,30
1_mp3,1000,55,46
1_mp3,1000,93,51
1_mp3,1000,95,57
1_mp3,1000,71,68
1_mp3,1000,38,45
1_mp3,1000,68,53
1_mp3,1000,3,37
1_mp3,1000,85,59
1_mp3,1000,7,61
1_mp3,1000,87,72
1_mp3,1000,10,43
1_mp3,1000,37,36
1_mp3,1000,80,59
1_mp3,1000,92,60
1_mp3,1000,51,47
1_mp3,1000,20,29
1_mp3,1000,91,47
1_mp3,1000,33,36
1_mp3,1000,64,63
1_mp3,1000,49,46
1_mp3,1000,89,69
1_mp3,1000,36,41
1_mp3,1000,81,73
1_mp3,1000,34,25
1_mp3,1000,51,41
1_mp3,1000,21,33
1_mp3,1000,28,29
1_mp3,1000,38,39
1_mp3,1000,19,27
1_mp3,1000,80,73
1_mp3,1000,85,62
1_mp3,1000,79,61
1_mp3,1000,88,56
1_mp3,1000,55,36
1_mp3,1000,94,87
1_mp3,1000,32,34
1_mp3,1000,7,54
1_mp3,1000,62,48
1_mp3,1000,94,85
1_mp3,1000,12,42
1_mp3,1000,82,63
1_mp3,1000,73,62
1_mp3,1000,30,49
1_mp3,1000,38,36
1_mp3,1000,33,37
1_mp3,1000,40,40
1_mp3,1000,45,45
1_mp3,1000,13,45
1_mp3,1000,77,69
1_mp3,1000,57,36
1_mp3,1000,84,56
1_mp3,1000,77,68
1_mp3,1000,99,91
1_mp3,1000,49,28
1_mp3,1000,7,44
1_mp3,1000,33,44
1_mp3,1000,43,38
1_mp3,1000,60,37
1_mp3,1000,63,61
1_mp3,1000,37,40
1_mp3,1000,56,57
1_mp3,1000,76,62
1_mp3,1000,55,50
1_mp3,1000,37,53
1_mp3,1000,17,47
1_mp3,1000,66,41
1_mp3,1000,19,31
1_mp3,1000,48,59
1_mp3,1000,53,47
1_mp3,1000,38,32
1_mp3,1000,93,75
1_mp3,1000,82,61
1_mp3,1000,21,41
1_mp3,1000,85,74
1_mp3,1000,42,66
1_mp3,1000,70,59
1_mp3,1000,57,47
1_mp3,1000,43,33
1_mp3,1000,89,47
1_mp3,1000,83,58
1_mp3,1000,49,61
1_mp3,1000,98,86
1_mp3,1000,83,72
1_mp3,1000,2,47
1_mp3,1000,96,87
1_mp3,1000,89,56
1_mp3,1000,61,48
1_mp3,1000,32,26
1_mp3,1000,45,29
1_mp3,1000,7,54
1_mp3,1000,18,55
1_mp3,1000,58,60
1_mp3,1000,10,33
1_mp3,1000,9,58
1_mp3,1000,7,55
1_mp3,1000,7,33
1_mp3,1000,59,62
1_mp3,1000,37,37
1_mp3,1000,41,48
1_mp3,1000,66,67
1_mp3,1000,48,47
1_mp3,1000,92,59
1_mp3,1000,30,36
1_mp3,1000,32,29
1_mp3,1000,5,61
1_mp3,1000,16,34
1_mp3,1000,38,35
1_mp3,1000,90,85
1_mp3,1000,3,55
1_mp3,1000,72,57
1_mp3,1000,92,57
1_mp3,1000,19,27
1_mp3,1000,34,27
1_mp3,1000,10,44
1_mp3,1000,18,46
1_mp3,1000,62,49
1_mp3,1000,42,46
1_mp3,1000,63,60
1_mp3,1000,59,50
1_mp3,1000,49,40
1_mp3,1000,21,26
1_mp3,1000,86,93
1_mp3,1000,64,58
1_mp3,1000,74,61
1_mp3,1000,30,34
1_mp3,1000,85,78
1_mp3,1000,46,40
1_mp3,1000,65,61
1_mp3,1000,9,39
1_mp3,1000,48,34
1_mp3,1000,64,75
1_mp3,1000,98,70
1_mp3,1000,20,33
1_mp3,1000,62,47
1_mp3,1000,78,81
1_mp3,1000,61,51
1_mp3,1000,29,45
1_mp3,1000,69,67
1_mp3,1000,14,52
1_mp3,1000,35,24
1_mp3,1000,12,37
1_mp3,1000,14,34
1_mp3,1000,68,57
1_mp3,1000,94,86
1_mp3,1000,16,52
1_mp3,1000,93,48
1_mp3,1000,92,53
1_mp3,1000,33,41
1_mp3,1000,57,62
1_mp3,1000,66,41
1_mp3,1000,41,34
1_mp3,1000,30,32
1_mp3,1000,82,53
1_mp3,1000,21,37
1_mp3,1000,85,69
1_mp3,1000,63,46
1_mp3,1000,11,45
1_mp3,1000,34,36
1_mp3,1000,76,64
1_mp3,1000,93,59
1_mp3,1000,91,48
1_mp3,1000,48,51
1_mp3,1000,89,50
1_mp3,1000,75,51
1_mp3,1000,69,64
1_mp3,1000,60,59
1_mp3,1000,62,81
1_mp3,1000,62,67
1_mp3,1000,24,34
1_mp3,1000,7,50
1_mp3,1000,37,36
1_mp3,1000,96,70
1_mp3,1000,71,64
1_mp3,1000,32,27
1_mp3,1000,16,31
1_mp3,1000,25,48
1_mp3,1000,94,59
1_mp3,1000,76,70
1_mp3,1000,50,35
1_mp3,1000,80,54
1_mp3,1000,77,68
1_mp3,1000,86,55
1_mp3,1000,45,48
1_mp3,1000,98,56
1_mp3,1000,94,86
1_mp3,1000,44,34
1_mp3,1000,60,54
1_mp3,1000,32,39
1_mp3,1000,82,77
1_mp3,1000,90,66
1_mp3,1000,62,48
1_mp3,1000,56,48
1_mp3,1000,6,52
1_mp3,1000,29,36
1_mp3,1000,86,82
1_mp3,1000,32,29
1_mp3,1000,80,59
1_mp3,1000,80,69
1_mp3,1000,99,57
1_mp3,1000,5,45
1_mp3,1000,15,53
1_mp3,1000,47,30
1_mp3,1000,10,58
1_mp3,1000,98,71
1_mp3,1000,11,56
1_mp3,1000,98,57
1_mp3,1000,60,36
1_mp3,1000,73,59
1_mp3,1000,60,54
1_mp3,1000,17,28
1_mp3,1000,73,48
1_mp3,1000,64,61
1_mp3,1000,48,35
1_mp3,1000,45,30
1_mp3,1000,21,31
1_mp3,1000,47,49
1_mp3,1000,59,38
1_mp3,1000,46,82
1_mp3,1000,73,70
1_mp3,1000,51,53
1_mp3,1000,68,51
1_mp3,1000,40,38
1_mp3,1000,93,79
