Epoch,Answer,Prediction
coffee_2,920,10,4
coffee_2,920,81,71
coffee_2,930,77,41
coffee_2,930,33,56
coffee_2,930,43,42
coffee_2,930,24,30
coffee_2,930,84,90
coffee_2,930,21,32
coffee_2,930,23,32
coffee_2,930,25,38
coffee_2,930,89,85
coffee_2,930,9,13
coffee_2,940,60,60
coffee_2,940,88,100
coffee_2,940,80,88
coffee_2,940,47,37
coffee_2,940,54,46
coffee_2,940,91,100
coffee_2,940,39,42
coffee_2,940,88,100
coffee_2,940,89,100
coffee_2,940,30,48
coffee_2,950,21,17
coffee_2,950,59,65
coffee_2,950,87,100
coffee_2,950,14,18
coffee_2,950,78,66
coffee_2,950,72,88
coffee_2,950,32,39
coffee_2,950,25,25
coffee_2,950,12,21
coffee_2,950,10,20
coffee_2,960,65,56
coffee_2,960,81,77
coffee_2,960,34,34
coffee_2,960,6,2
coffee_2,960,25,15
coffee_2,960,22,25
coffee_2,960,29,29
coffee_2,960,72,49
coffee_2,960,68,37
coffee_2,960,47,24
coffee_2,970,37,38
coffee_2,970,84,95
coffee_2,970,13,14
coffee_2,970,74,99
coffee_2,970,93,82
coffee_2,970,39,45
coffee_2,970,31,47
coffee_2,970,11,1
coffee_2,970,9,6
coffee_2,970,63,57
coffee_2,980,39,37
coffee_2,980,7,24
coffee_2,980,30,32
coffee_2,980,96,88
coffee_2,980,5,48
coffee_2,980,96,100
coffee_2,980,81,88
coffee_2,980,54,49
coffee_2,980,80,62
coffee_2,980,24,27
coffee_2,990,75,100
coffee_2,990,57,70
coffee_2,990,32,43
coffee_2,990,76,100
coffee_2,990,45,46
coffee_2,990,54,58
coffee_2,990,74,84
coffee_2,990,80,88
coffee_2,990,34,31
coffee_2,990,93,100
coffee_2,1000,90,71
coffee_2,1000,76,69
coffee_2,1000,59,60
coffee_2,1000,14,21
coffee_2,1000,26,28
coffee_2,1000,73,73
coffee_2,1000,55,30
coffee_2,1000,99,70
coffee_2,1000,35,29
coffee_2,1000,22,28
coffee_2,1010,25,21
coffee_2,1010,23,19
coffee_2,1010,74,80
coffee_2,1010,54,39
coffee_2,1010,94,100
coffee_2,1010,49,38
coffee_2,1010,95,100
coffee_2,1010,93,100
coffee_2,1010,49,35
coffee_2,1010,60,46
coffee_2,1020,89,100
coffee_2,1020,24,29
coffee_2,1020,41,37
coffee_2,1020,8,30
coffee_2,1020,42,29
coffee_2,1020,90,87
coffee_2,1020,83,100
coffee_2,1020,63,40
coffee_2,1020,37,26
coffee_2,1020,4,7
coffee_2,1030,59,36
coffee_2,1030,51,53
coffee_2,1030,14,16
coffee_2,1030,76,52
coffee_2,1030,13,12
coffee_2,1030,31,35
coffee_2,1030,57,73
coffee_2,1030,43,55
coffee_2,1030,51,54
coffee_2,1030,74,79
coffee_2,1040,24,22
coffee_2,1040,16,11
coffee_2,1040,19,19
coffee_2,1040,23,12
coffee_2,1040,63,49
coffee_2,1040,51,37
coffee_2,1040,56,58
coffee_2,1040,51,63
coffee_2,1040,5,24
coffee_2,1040,36,28
coffee_2,1050,76,57
coffee_2,1050,92,94
coffee_2,1050,30,43
coffee_2,1050,9,2
coffee_2,1050,96,95
coffee_2,1050,86,63
coffee_2,1050,38,52
coffee_2,1050,77,100
coffee_2,1050,53,56
coffee_2,1050,4,9
coffee_2,1060,79,100
coffee_2,1060,98,100
coffee_2,1060,29,39
coffee_2,1060,45,32
coffee_2,1060,37,31
coffee_2,1060,87,100
coffee_2,1060,12,14
coffee_2,1060,33,35
coffee_2,1060,31,39
coffee_2,1060,42,40
coffee_2,1070,55,66
coffee_2,1070,17,24
coffee_2,1070,73,89
coffee_2,1070,44,37
coffee_2,1070,41,45
coffee_2,1070,42,41
coffee_2,1070,74,100
coffee_2,1070,33,28
coffee_2,1070,90,100
coffee_2,1070,22,22
coffee_2,1080,50,32
coffee_2,1080,63,29
coffee_2,1080,98,74
coffee_2,1080,19,20
coffee_2,1080,24,30
coffee_2,1080,55,47
coffee_2,1080,61,52
coffee_2,1080,45,28
coffee_2,1080,55,54
coffee_2,1080,59,72
coffee_2,1090,17,16
coffee_2,1090,64,66
coffee_2,1090,37,52
coffee_2,1090,57,39
coffee_2,1090,52,66
coffee_2,1090,12,13
coffee_2,1090,89,84
coffee_2,1090,59,47
coffee_2,1090,15,14
coffee_2,1090,78,88
coffee_2,1100,56,33
coffee_2,1100,43,45
coffee_2,1100,80,86
coffee_2,1100,87,100
coffee_2,1100,97,92
coffee_2,1100,59,59
coffee_2,1100,29,39
coffee_2,1100,91,100
coffee_2,1100,89,100
coffee_2,1100,69,72
coffee_2,1110,51,57
coffee_2,1110,44,36
coffee_2,1110,56,35
coffee_2,1110,7,22
coffee_2,1110,20,14
coffee_2,1110,64,60
coffee_2,1110,79,100
coffee_2,1110,89,86
coffee_2,1110,15,13
coffee_2,1110,78,84
coffee_2,1120,90,100
coffee_2,1120,60,60
coffee_2,1120,49,54
coffee_2,1120,16,17
coffee_2,1120,45,43
coffee_2,1120,10,9
coffee_2,1120,98,100
coffee_2,1120,94,100
coffee_2,1120,66,57
coffee_2,1120,18,13
coffee_2,1130,79,88
coffee_2,1130,24,23
coffee_2,1130,55,50
coffee_2,1130,9,1
coffee_2,1130,72,53
coffee_2,1130,64,54
coffee_2,1130,58,66
coffee_2,1130,32,25
coffee_2,1130,51,66
coffee_2,1130,78,83
coffee_2,1140,74,84
coffee_2,1140,62,62
coffee_2,1140,89,100
coffee_2,1140,84,100
coffee_2,1140,39,29
coffee_2,1140,46,49
coffee_2,1140,88,86
coffee_2,1140,22,18
coffee_2,1140,18,18
coffee_2,1140,22,32
coffee_2,1150,52,48
coffee_2,1150,28,47
coffee_2,1150,89,73
coffee_2,1150,31,43
coffee_2,1150,51,62
coffee_2,1150,94,100
coffee_2,1150,10,0
coffee_2,1150,26,37
coffee_2,1150,23,28
coffee_2,1150,27,35
coffee_2,1160,16,18
coffee_2,1160,77,74
coffee_2,1160,18,29
coffee_2,1160,97,83
coffee_2,1160,65,67
coffee_2,1160,31,49
coffee_2,1160,42,46
coffee_2,1160,54,35
coffee_2,1160,35,36
coffee_2,1160,84,73
coffee_2,1170,46,33
coffee_2,1170,64,65
coffee_2,1170,13,14
coffee_2,1170,41,54
coffee_2,1170,47,37
coffee_2,1170,50,53
coffee_2,1170,66,60
coffee_2,1170,20,19
coffee_2,1170,61,68
coffee_2,1170,54,56
coffee_2,1180,55,57
coffee_2,1180,92,100
coffee_2,1180,82,83
coffee_2,1180,88,100
coffee_2,1180,78,96
coffee_2,1180,83,100
coffee_2,1180,32,34
coffee_2,1180,20,35
coffee_2,1180,64,59
coffee_2,1180,66,53
coffee_2,1190,5,7
coffee_2,1190,38,13
coffee_2,1190,86,55
coffee_2,1190,57,52
coffee_2,1190,94,77
coffee_2,1190,6,4
coffee_2,1190,38,15
coffee_2,1190,74,63
coffee_2,1190,90,93
coffee_2,1190,36,31
coffee_2,1200,70,79
coffee_2,1200,69,76
coffee_2,1200,92,100
coffee_2,1200,70,58
coffee_2,1200,37,33
coffee_2,1200,59,44
coffee_2,1200,33,26
coffee_2,1200,68,50
coffee_2,1200,63,57
coffee_2,1200,44,30
coffee_2,1210,53,39
coffee_2,1210,26,29
coffee_2,1210,26,31
coffee_2,1210,15,17
coffee_2,1210,10,23
coffee_2,1210,77,72
coffee_2,1210,18,23
coffee_2,1210,14,27
coffee_2,1210,52,55
coffee_2,1210,82,94
coffee_2,1220,94,100
coffee_2,1220,99,88
coffee_2,1220,85,99
coffee_2,1220,9,22
coffee_2,1220,30,28
coffee_2,1220,54,47
coffee_2,1220,80,95
coffee_2,1220,76,94
coffee_2,1220,75,78
coffee_2,1220,66,62
coffee_2,1230,73,80
coffee_2,1230,27,44
coffee_2,1230,71,85
coffee_2,1230,45,34
coffee_2,1230,88,99
coffee_2,1230,25,27
coffee_2,1230,56,56
coffee_2,1230,13,11
coffee_2,1230,34,26
coffee_2,1230,54,61
coffee_2,1240,83,79
coffee_2,1240,30,29
coffee_2,1240,15,10
coffee_2,1240,94,100
coffee_2,1240,54,57
coffee_2,1240,22,27
coffee_2,1240,70,81
coffee_2,1240,11,7
coffee_2,1240,89,73
coffee_2,1240,50,41
coffee_2,1250,32,36
coffee_2,1250,19,14
coffee_2,1250,51,52
coffee_2,1250,60,72
coffee_2,1250,42,33
coffee_2,1250,48,50
coffee_2,1250,6,6
coffee_2,1250,40,38
coffee_2,1250,34,42
coffee_2,1250,90,100
coffee_2,1260,96,70
coffee_2,1260,75,59
coffee_2,1260,66,53
coffee_2,1260,77,74
coffee_2,1260,37,28
coffee_2,1260,65,50
coffee_2,1260,90,58
coffee_2,1260,63,50
coffee_2,1260,15,12
coffee_2,1260,28,40
coffee_2,1270,83,94
coffee_2,1270,39,29
coffee_2,1270,20,14
coffee_2,1270,63,91
coffee_2,1270,73,72
coffee_2,1270,58,39
coffee_2,1270,92,100
coffee_2,1270,80,100
coffee_2,1270,95,100
coffee_2,1270,82,100
coffee_2,1280,42,41
coffee_2,1280,90,99
coffee_2,1280,40,33
coffee_2,1280,93,100
coffee_2,1280,88,92
coffee_2,1280,11,1
coffee_2,1280,47,34
coffee_2,1280,82,64
coffee_2,1280,60,34
coffee_2,1280,55,45
coffee_2,1290,25,14
coffee_2,1290,59,60
coffee_2,1290,96,100
coffee_2,1290,86,95
coffee_2,1290,45,38
coffee_2,1290,14,10
coffee_2,1290,81,89
coffee_2,1290,88,99
coffee_2,1290,37,25
coffee_2,1290,5,8
coffee_2,1300,21,8
coffee_2,1300,72,50
coffee_2,1300,13,13
coffee_2,1300,83,96
coffee_2,1300,63,40
coffee_2,1300,60,43
coffee_2,1300,25,14
coffee_2,1300,91,100
coffee_2,1300,60,31
coffee_2,1300,50,29
coffee_2,1310,62,49
coffee_2,1310,40,47
coffee_2,1310,81,71
coffee_2,1310,35,37
coffee_2,1310,14,13
coffee_2,1310,31,32
coffee_2,1310,82,75
coffee_2,1310,62,55
coffee_2,1310,8,14
coffee_2,1310,21,13
coffee_2,1320,51,42
coffee_2,1320,6,2
coffee_2,1320,38,41
coffee_2,1320,70,76
coffee_2,1320,33,38
coffee_2,1320,5,16
coffee_2,1320,22,17
coffee_2,1320,81,100
coffee_2,1320,80,97
coffee_2,1320,97,95
coffee_2,1330,87,98
coffee_2,1330,28,46
coffee_2,1330,48,47
coffee_2,1330,6,11
coffee_2,1330,75,74
coffee_2,1330,95,95
coffee_2,1330,20,19
coffee_2,1330,48,44
coffee_2,1330,75,100
coffee_2,1330,12,11
coffee_2,1340,97,100
coffee_2,1340,22,21
coffee_2,1340,13,2
coffee_2,1340,57,66
coffee_2,1340,75,80
coffee_2,1340,56,82
coffee_2,1340,41,41
coffee_2,1340,50,46
coffee_2,1340,60,64
coffee_2,1340,68,78
coffee_2,1350,45,44
coffee_2,1350,13,22
coffee_2,1350,19,25
coffee_2,1350,4,12
coffee_2,1350,31,38
coffee_2,1350,7,16
coffee_2,1350,7,10
coffee_2,1350,27,36
coffee_2,1350,41,59
coffee_2,1350,49,56
coffee_2,1360,89,100
coffee_2,1360,99,100
coffee_2,1360,47,37
coffee_2,1360,98,100
coffee_2,1360,20,21
coffee_2,1360,57,47
coffee_2,1360,68,94
coffee_2,1360,26,43
coffee_2,1360,51,51
coffee_2,1360,27,39
coffee_2,1370,96,100
coffee_2,1370,13,10
coffee_2,1370,21,23
coffee_2,1370,26,37
coffee_2,1370,49,53
coffee_2,1370,22,22
coffee_2,1370,59,51
coffee_2,1370,71,72
coffee_2,1370,73,70
coffee_2,1370,93,100
coffee_2,1380,47,39
coffee_2,1380,37,43
coffee_2,1380,53,45
coffee_2,1380,95,65
coffee_2,1380,22,16
coffee_2,1380,62,51
coffee_2,1380,24,34
coffee_2,1380,22,14
coffee_2,1380,78,100
coffee_2,1380,24,27
coffee_2,1390,22,24
coffee_2,1390,15,11
coffee_2,1390,92,100
coffee_2,1390,98,100
coffee_2,1390,14,13
coffee_2,1390,55,47
coffee_2,1390,53,47
coffee_2,1390,43,40
coffee_2,1390,60,38
coffee_2,1390,6,7
coffee_2,1400,86,81
coffee_2,1400,47,29
coffee_2,1400,55,39
coffee_2,1400,96,100
coffee_2,1400,10,2
coffee_2,1400,74,72
coffee_2,1400,7,17
coffee_2,1400,85,77
coffee_2,1400,95,64
coffee_2,1400,55,39
coffee_2,1410,80,100
coffee_2,1410,67,73
coffee_2,1410,27,31
coffee_2,1410,38,26
coffee_2,1410,18,16
coffee_2,1410,8,37
coffee_2,1410,57,50
coffee_2,1410,10,12
coffee_2,1410,23,20
coffee_2,1410,59,71
coffee_2,1420,66,70
coffee_2,1420,21,29
coffee_2,1420,80,91
coffee_2,1420,7,11
coffee_2,1420,13,6
coffee_2,1420,13,14
coffee_2,1420,45,58
coffee_2,1420,86,70
coffee_2,1420,22,19
coffee_2,1420,23,23
coffee_2,1430,26,49
coffee_2,1430,63,57
coffee_2,1430,93,96
coffee_2,1430,55,52
coffee_2,1430,45,45
coffee_2,1430,59,59
coffee_2,1430,7,5
coffee_2,1430,79,100
coffee_2,1430,76,74
coffee_2,1430,33,42
coffee_2,1440,32,24
coffee_2,1440,51,42
coffee_2,1440,41,52
coffee_2,1440,39,43
coffee_2,1440,81,86
coffee_2,1440,83,100
coffee_2,1440,12,11
coffee_2,1440,43,31
coffee_2,1440,25,25
coffee_2,1440,40,47
coffee_2,1450,69,46
coffee_2,1450,6,5
coffee_2,1450,37,37
coffee_2,1450,57,42
coffee_2,1450,69,53
coffee_2,1450,59,67
coffee_2,1450,49,49
coffee_2,1450,97,100
coffee_2,1450,63,69
coffee_2,1450,98,78
coffee_2,1460,52,55
coffee_2,1460,11,12
coffee_2,1460,17,20
coffee_2,1460,71,92
coffee_2,1460,16,12
coffee_2,1460,75,100
coffee_2,1460,34,35
coffee_2,1460,51,59
coffee_2,1460,52,55
coffee_2,1460,53,55
coffee_2,1470,19,25
coffee_2,1470,41,48
coffee_2,1470,72,56
coffee_2,1470,52,47
coffee_2,1470,73,90
coffee_2,1470,70,68
coffee_2,1470,77,71
coffee_2,1470,89,78
coffee_2,1470,38,44
coffee_2,1470,66,50
coffee_2,1480,67,79
coffee_2,1480,86,76
coffee_2,1480,22,14
coffee_2,1480,61,67
coffee_2,1480,67,64
coffee_2,1480,8,6
coffee_2,1480,14,4
coffee_2,1480,35,24
coffee_2,1480,71,82
coffee_2,1480,90,65
coffee_2,1490,85,94
coffee_2,1490,68,67
coffee_2,1490,60,42
coffee_2,1490,57,64
coffee_2,1490,53,38
coffee_2,1490,38,43
coffee_2,1490,20,17
coffee_2,1490,88,100
coffee_2,1490,46,49
coffee_2,1490,42,47
coffee_2,1500,80,75
coffee_2,1500,16,19
coffee_2,1500,92,96
coffee_2,1500,94,89
coffee_2,1500,54,39
coffee_2,1500,8,5
coffee_2,1500,94,82
coffee_2,1500,25,20
coffee_2,1500,38,42
coffee_2,1500,9,19
coffee_2,1510,8,13
coffee_2,1510,24,27
coffee_2,1510,49,32
coffee_2,1510,75,71
coffee_2,1510,9,11
coffee_2,1510,51,53
coffee_2,1510,20,21
coffee_2,1510,91,82
coffee_2,1510,26,24
coffee_2,1510,40,39
coffee_2,1520,63,74
coffee_2,1520,80,76
coffee_2,1520,27,23
coffee_2,1520,37,40
coffee_2,1520,4,7
coffee_2,1520,34,41
coffee_2,1520,11,8
coffee_2,1520,74,97
coffee_2,1520,72,61
coffee_2,1520,88,100
coffee_2,1530,13,6
coffee_2,1530,59,63
coffee_2,1530,83,99
coffee_2,1530,23,21
coffee_2,1530,69,73
coffee_2,1530,61,68
coffee_2,1530,93,100
coffee_2,1530,31,48
coffee_2,1530,62,61
coffee_2,1530,46,46
coffee_2,1540,41,46
coffee_2,1540,83,100
coffee_2,1540,47,53
coffee_2,1540,99,100
coffee_2,1540,16,13
coffee_2,1540,70,89
coffee_2,1540,62,56
coffee_2,1540,37,51
coffee_2,1540,58,55
coffee_2,1540,68,79
coffee_2,1550,41,37
coffee_2,1550,67,77
coffee_2,1550,53,49
coffee_2,1550,25,31
coffee_2,1550,61,47
coffee_2,1550,78,100
coffee_2,1550,43,39
coffee_2,1550,68,67
coffee_2,1550,92,100
coffee_2,1550,7,7
coffee_2,1560,4,4
coffee_2,1560,50,35
coffee_2,1560,45,30
coffee_2,1560,6,5
coffee_2,1560,50,28
coffee_2,1560,86,83
coffee_2,1560,21,13
coffee_2,1560,87,98
coffee_2,1560,35,23
coffee_2,1560,48,39
coffee_2,1570,10,4
coffee_2,1570,35,27
coffee_2,1570,83,70
coffee_2,1570,5,16
coffee_2,1570,7,5
coffee_2,1570,28,27
coffee_2,1570,93,66
coffee_2,1570,16,13
coffee_2,1570,23,20
coffee_2,1570,95,68
coffee_2,1580,28,27
coffee_2,1580,52,59
coffee_2,1580,70,78
coffee_2,1580,89,91
coffee_2,1580,38,34
coffee_2,1580,81,100
coffee_2,1580,11,10
coffee_2,1580,37,36
coffee_2,1580,52,44
coffee_2,1580,98,100
coffee_2,1590,43,50
coffee_2,1590,78,100
coffee_2,1590,47,35
coffee_2,1590,71,99
coffee_2,1590,13,13
coffee_2,1590,12,12
coffee_2,1590,23,35
coffee_2,1590,77,91
coffee_2,1590,89,100
coffee_2,1590,14,18
coffee_2,1600,23,28
coffee_2,1600,89,100
coffee_2,1600,94,80
coffee_2,1600,34,41
coffee_2,1600,43,39
coffee_2,1600,46,48
coffee_2,1600,59,58
coffee_2,1600,45,40
coffee_2,1600,59,68
coffee_2,1600,27,27
coffee_2,1610,40,44
coffee_2,1610,83,87
coffee_2,1610,75,81
coffee_2,1610,78,81
coffee_2,1610,59,48
coffee_2,1610,48,47
coffee_2,1610,73,63
coffee_2,1610,21,16
coffee_2,1610,8,8
coffee_2,1610,65,44
coffee_2,1620,16,13
coffee_2,1620,33,36
coffee_2,1620,95,71
coffee_2,1620,76,66
coffee_2,1620,42,39
coffee_2,1620,32,29
coffee_2,1620,68,74
coffee_2,1620,65,56
coffee_2,1620,42,54
coffee_2,1620,85,92
coffee_2,1630,14,17
coffee_2,1630,35,34
coffee_2,1630,75,100
coffee_2,1630,24,26
coffee_2,1630,39,28
coffee_2,1630,26,30
coffee_2,1630,74,94
coffee_2,1630,59,48
coffee_2,1630,61,53
coffee_2,1630,94,100
coffee_2,1640,80,81
coffee_2,1640,13,16
coffee_2,1640,87,82
coffee_2,1640,43,34
coffee_2,1640,81,92
coffee_2,1640,80,76
coffee_2,1640,71,65
coffee_2,1640,38,43
coffee_2,1640,99,94
coffee_2,1640,58,59
coffee_2,1650,39,25
coffee_2,1650,77,80
coffee_2,1650,29,32
coffee_2,1650,71,77
coffee_2,1650,32,35
coffee_2,1650,85,65
coffee_2,1650,70,65
coffee_2,1650,36,29
coffee_2,1650,40,32
coffee_2,1650,42,38
coffee_2,1660,39,51
coffee_2,1660,94,95
coffee_2,1660,93,93
coffee_2,1660,85,64
coffee_2,1660,9,16
coffee_2,1660,93,73
coffee_2,1660,55,58
coffee_2,1660,57,61
coffee_2,1660,16,12
coffee_2,1660,42,43
coffee_2,1670,36,59
coffee_2,1670,58,60
coffee_2,1670,81,76
coffee_2,1670,45,38
coffee_2,1670,7,5
coffee_2,1670,28,20
coffee_2,1670,9,7
coffee_2,1670,80,94
coffee_2,1670,73,68
coffee_2,1670,93,98
coffee_2,1680,11,11
coffee_2,1680,78,100
coffee_2,1680,90,100
coffee_2,1680,91,100
coffee_2,1680,47,49
coffee_2,1680,33,52
coffee_2,1680,94,100
coffee_2,1680,53,53
coffee_2,1680,15,18
coffee_2,1680,34,40
coffee_2,1690,56,58
coffee_2,1690,5,7
coffee_2,1690,81,100
coffee_2,1690,45,47
coffee_2,1690,91,100
coffee_2,1690,56,70
coffee_2,1690,67,64
coffee_2,1690,52,69
coffee_2,1690,8,5
coffee_2,1690,63,77
coffee_2,1700,90,100
coffee_2,1700,19,30
coffee_2,1700,85,100
coffee_2,1700,30,44
coffee_2,1700,77,94
coffee_2,1700,50,55
coffee_2,1700,19,22
coffee_2,1700,79,100
coffee_2,1700,87,100
coffee_2,1700,38,44
coffee_2,1710,22,23
coffee_2,1710,14,20
coffee_2,1710,54,45
coffee_2,1710,46,49
coffee_2,1710,45,38
coffee_2,1710,41,48
coffee_2,1710,20,15
coffee_2,1710,68,67
coffee_2,1710,69,82
coffee_2,1710,77,76
coffee_2,1720,50,41
coffee_2,1720,78,83
coffee_2,1720,8,12
coffee_2,1720,38,26
coffee_2,1720,9,2
coffee_2,1720,92,91
coffee_2,1720,96,91
coffee_2,1720,63,44
coffee_2,1720,14,11
coffee_2,1720,61,47
coffee_2,1730,51,47
coffee_2,1730,71,47
coffee_2,1730,45,54
coffee_2,1730,55,43
coffee_2,1730,73,88
coffee_2,1730,5,6
coffee_2,1730,83,100
coffee_2,1730,74,76
coffee_2,1730,31,30
coffee_2,1730,83,97
coffee_2,1740,69,49
coffee_2,1740,73,75
coffee_2,1740,83,74
coffee_2,1740,13,7
coffee_2,1740,37,25
coffee_2,1740,60,66
coffee_2,1740,82,86
coffee_2,1740,73,69
coffee_2,1740,47,32
coffee_2,1740,41,48
coffee_2,1750,50,37
coffee_2,1750,58,50
coffee_2,1750,56,64
coffee_2,1750,76,79
coffee_2,1750,14,10
coffee_2,1750,93,89
coffee_2,1750,18,12
coffee_2,1750,18,23
coffee_2,1750,63,73
coffee_2,1750,54,69
coffee_2,1760,28,48
coffee_2,1760,70,87
coffee_2,1760,71,78
coffee_2,1760,95,100
coffee_2,1760,61,67
coffee_2,1760,53,57
coffee_2,1760,30,42
coffee_2,1760,30,27
coffee_2,1760,16,15
coffee_2,1760,93,100
coffee_2,1770,62,44
coffee_2,1770,43,47
coffee_2,1770,41,31
coffee_2,1770,92,100
coffee_2,1770,56,46
coffee_2,1770,15,16
coffee_2,1770,36,34
coffee_2,1770,13,9
coffee_2,1770,56,48
coffee_2,1770,11,9
coffee_2,1780,83,76
coffee_2,1780,39,36
coffee_2,1780,6,10
coffee_2,1780,9,5
coffee_2,1780,51,56
coffee_2,1780,59,57
coffee_2,1780,95,100
coffee_2,1780,15,13
coffee_2,1780,16,21
coffee_2,1780,76,81
coffee_2,1790,68,61
coffee_2,1790,59,49
coffee_2,1790,88,100
coffee_2,1790,45,29
coffee_2,1790,47,40
coffee_2,1790,14,14
coffee_2,1790,39,44
coffee_2,1790,40,32
coffee_2,1790,78,94
coffee_2,1790,46,41
coffee_2,1800,36,26
coffee_2,1800,48,48
coffee_2,1800,46,45
coffee_2,1800,76,78
coffee_2,1800,21,22
coffee_2,1800,11,7
coffee_2,1800,17,11
coffee_2,1800,85,94
coffee_2,1800,34,38
coffee_2,1800,10,7
coffee_2,1810,12,14
coffee_2,1810,98,92
coffee_2,1810,9,9
coffee_2,1810,28,22
coffee_2,1810,77,56
coffee_2,1810,67,41
coffee_2,1810,85,86
coffee_2,1810,69,60
coffee_2,1810,62,35
coffee_2,1810,16,11
coffee_2,1820,35,33
coffee_2,1820,83,95
coffee_2,1820,22,18
coffee_2,1820,62,69
coffee_2,1820,57,46
coffee_2,1820,88,96
coffee_2,1820,69,92
coffee_2,1820,96,100
coffee_2,1820,42,55
coffee_2,1820,67,76
coffee_2,1830,62,72
coffee_2,1830,30,40
coffee_2,1830,67,95
coffee_2,1830,46,42
coffee_2,1830,79,76
coffee_2,1830,91,100
coffee_2,1830,27,28
coffee_2,1830,58,58
coffee_2,1830,46,47
coffee_2,1830,18,18
coffee_2,1840,4,14
coffee_2,1840,26,27
coffee_2,1840,27,28
coffee_2,1840,60,59
coffee_2,1840,59,52
coffee_2,1840,11,8
coffee_2,1840,84,77
coffee_2,1840,15,16
coffee_2,1840,92,82
coffee_2,1840,86,78
coffee_2,1850,36,38
coffee_2,1850,75,91
coffee_2,1850,5,5
coffee_2,1850,59,57
coffee_2,1850,66,55
coffee_2,1850,56,55
coffee_2,1850,91,100
coffee_2,1850,97,100
coffee_2,1850,61,55
coffee_2,1850,9,10
coffee_2,1860,52,61
coffee_2,1860,87,100
coffee_2,1860,61,59
coffee_2,1860,33,39
coffee_2,1860,62,61
coffee_2,1860,30,42
coffee_2,1860,52,58
coffee_2,1860,66,72
coffee_2,1860,28,22
coffee_2,1860,85,100
coffee_2,1870,37,38
coffee_2,1870,50,41
coffee_2,1870,5,7
coffee_2,1870,44,38
coffee_2,1870,7,1
coffee_2,1870,93,99
coffee_2,1870,24,26
coffee_2,1870,87,90
coffee_2,1870,41,44
coffee_2,1870,12,15
coffee_2,1880,72,63
coffee_2,1880,4,2
coffee_2,1880,78,70
coffee_2,1880,38,40
coffee_2,1880,95,80
coffee_2,1880,36,29
coffee_2,1880,93,78
coffee_2,1880,14,9
coffee_2,1880,43,51
coffee_2,1880,16,13
coffee_2,1890,57,64
coffee_2,1890,26,20
coffee_2,1890,90,89
coffee_2,1890,62,64
coffee_2,1890,72,95
coffee_2,1890,38,40
coffee_2,1890,80,76
coffee_2,1890,72,76
coffee_2,1890,84,98
coffee_2,1890,74,73
coffee_2,1900,73,63
coffee_2,1900,54,48
coffee_2,1900,33,44
coffee_2,1900,27,24
coffee_2,1900,26,40
coffee_2,1900,5,10
coffee_2,1900,74,63
coffee_2,1900,7,8
coffee_2,1900,8,19
coffee_2,1900,41,54
coffee_2,1910,25,17
coffee_2,1910,94,100
coffee_2,1910,65,71
coffee_2,1910,84,100
coffee_2,1910,23,23
coffee_2,1910,87,69
coffee_2,1910,55,52
coffee_2,1910,22,25
coffee_2,1910,85,100
coffee_2,1910,30,30
coffee_2,1920,8,5
coffee_2,1920,49,43
coffee_2,1920,26,32
coffee_2,1920,77,68
coffee_2,1920,91,100
coffee_2,1920,34,31
coffee_2,1920,69,74
coffee_2,1920,90,100
coffee_2,1920,92,83
coffee_2,1920,17,18
coffee_2,1930,69,77
coffee_2,1930,80,81
coffee_2,1930,7,7
coffee_2,1930,32,39
coffee_2,1930,28,23
coffee_2,1930,9,12
coffee_2,1930,58,63
coffee_2,1930,77,82
coffee_2,1930,18,12
coffee_2,1930,17,14
coffee_2,1940,6,5
coffee_2,1940,89,100
coffee_2,1940,71,61
coffee_2,1940,8,6
coffee_2,1940,26,21
coffee_2,1940,55,59
coffee_2,1940,27,27
coffee_2,1940,82,100
coffee_2,1940,12,13
coffee_2,1940,65,69
coffee_2,1950,22,29
coffee_2,1950,63,71
coffee_2,1950,80,85
coffee_2,1950,98,100
coffee_2,1950,70,86
coffee_2,1950,75,91
coffee_2,1950,75,73
coffee_2,1950,8,7
coffee_2,1950,27,39
coffee_2,1950,42,39
coffee_2,1960,98,100
coffee_2,1960,78,70
coffee_2,1960,94,97
coffee_2,1960,48,39
coffee_2,1960,99,100
coffee_2,1960,64,56
coffee_2,1960,76,88
coffee_2,1960,8,13
coffee_2,1960,49,48
coffee_2,1960,64,48
coffee_2,1970,78,79
coffee_2,1970,91,100
coffee_2,1970,35,46
coffee_2,1970,77,100
coffee_2,1970,69,56
coffee_2,1970,90,94
coffee_2,1970,76,94
coffee_2,1970,48,41
coffee_2,1970,65,76
coffee_2,1970,33,42
coffee_2,1980,44,38
coffee_2,1980,59,56
coffee_2,1980,34,38
coffee_2,1980,10,2
coffee_2,1980,81,76
coffee_2,1980,65,54
coffee_2,1980,20,9
coffee_2,1980,97,84
coffee_2,1980,95,79
coffee_2,1980,92,100
coffee_2,1990,31,38
coffee_2,1990,51,54
coffee_2,1990,90,95
coffee_2,1990,24,30
coffee_2,1990,36,48
coffee_2,1990,47,49
coffee_2,1990,42,46
coffee_2,1990,46,46
coffee_2,1990,5,10
coffee_2,1990,70,71
coffee_2,2000,19,21
coffee_2,2000,75,68
coffee_2,2000,96,100
coffee_2,2000,41,46
coffee_2,2000,50,57
coffee_2,2000,12,9
coffee_2,2000,63,75
coffee_2,2000,67,56
coffee_2,2000,70,58
