TestFile,Answer,Prediction
1_mp3,90-100,80-90
1_mp3,90-100,90-100
1_mp3,50-60,70-80
1_mp3,50-60,80-90
1_mp3,90-100,70-80
1_mp3,60-70,70-80
1_mp3,50-60,60-70
1_mp3,90-100,90-100
1_mp3,50-60,70-80
1_mp3,80-90,70-80
1_mp3,90-100,90-100
1_mp3,90-100,70-80
1_mp3,80-90,70-80
1_mp3,70-80,80-90
1_mp3,80-90,70-80
1_mp3,50-60,70-80
1_mp3,90-100,90-100
1_mp3,80-90,80-90
1_mp3,70-80,80-90
1_mp3,60-70,80-90
1_mp3,80-90,80-90
1_mp3,60-70,70-80
1_mp3,60-70,80-90
1_mp3,90-100,70-80
1_mp3,70-80,70-80
1_mp3,60-70,70-80
1_mp3,90-100,90-100
1_mp3,50-60,70-80
1_mp3,90-100,70-80
1_mp3,50-60,70-80
1_mp3,80-90,90-100
1_mp3,90-100,70-80
1_mp3,90-100,90-100
1_mp3,50-60,70-80
1_mp3,90-100,70-80
1_mp3,90-100,70-80
1_mp3,50-60,80-90
1_mp3,60-70,70-80
1_mp3,60-70,70-80
1_mp3,80-90,90-100
1_mp3,90-100,70-80
1_mp3,90-100,90-100
1_mp3,60-70,70-80
1_mp3,50-60,70-80
1_mp3,90-100,90-100
1_mp3,70-80,80-90
1_mp3,60-70,70-80
1_mp3,90-100,70-80
1_mp3,80-90,90-100
1_mp3,80-90,70-80
1_mp3,90-100,70-80
1_mp3,70-80,90-100
1_mp3,60-70,80-90
1_mp3,80-90,70-80
1_mp3,90-100,70-80
1_mp3,70-80,80-90
1_mp3,90-100,70-80
1_mp3,60-70,70-80
1_mp3,70-80,70-80
1_mp3,60-70,70-80
1_mp3,90-100,70-80
1_mp3,90-100,70-80
1_mp3,90-100,70-80
1_mp3,90-100,70-80
1_mp3,60-70,70-80
1_mp3,90-100,70-80
1_mp3,50-60,80-90
1_mp3,80-90,80-90
1_mp3,60-70,80-90
1_mp3,50-60,70-80
1_mp3,50-60,70-80
1_mp3,90-100,70-80
1_mp3,70-80,70-80
1_mp3,90-100,90-100
1_mp3,50-60,70-80
1_mp3,50-60,70-80
1_mp3,50-60,70-80
1_mp3,80-90,70-80
1_mp3,90-100,70-80
1_mp3,90-100,90-100
1_mp3,70-80,70-80
1_mp3,80-90,70-80
1_mp3,80-90,70-80
1_mp3,60-70,70-80
1_mp3,80-90,70-80
1_mp3,50-60,60-70
1_mp3,80-90,80-90
1_mp3,70-80,70-80
1_mp3,90-100,70-80
1_mp3,70-80,80-90
1_mp3,50-60,80-90
1_mp3,50-60,70-80
1_mp3,50-60,70-80
1_mp3,60-70,80-90
1_mp3,60-70,70-80
1_mp3,90-100,70-80
1_mp3,60-70,70-80
1_mp3,50-60,60-70
1_mp3,80-90,90-100
1_mp3,90-100,90-100
(Accuracy)1_mp3,0.2
2_mp3,50-60,70-80
2_mp3,60-70,70-80
2_mp3,70-80,90-100
2_mp3,50-60,70-80
2_mp3,60-70,90-100
2_mp3,70-80,90-100
2_mp3,70-80,80-90
2_mp3,70-80,90-100
2_mp3,80-90,90-100
2_mp3,60-70,70-80
2_mp3,50-60,60-70
2_mp3,50-60,50-60
2_mp3,70-80,90-100
2_mp3,60-70,90-100
2_mp3,70-80,90-100
2_mp3,60-70,80-90
2_mp3,90-100,90-100
2_mp3,50-60,70-80
2_mp3,80-90,90-100
2_mp3,80-90,90-100
2_mp3,70-80,70-80
2_mp3,70-80,80-90
2_mp3,60-70,70-80
2_mp3,80-90,90-100
2_mp3,90-100,90-100
2_mp3,80-90,90-100
2_mp3,90-100,90-100
2_mp3,80-90,90-100
2_mp3,90-100,90-100
2_mp3,50-60,70-80
2_mp3,60-70,90-100
2_mp3,90-100,90-100
2_mp3,60-70,90-100
2_mp3,70-80,90-100
2_mp3,70-80,90-100
2_mp3,90-100,90-100
2_mp3,90-100,90-100
2_mp3,80-90,90-100
2_mp3,80-90,90-100
2_mp3,80-90,90-100
2_mp3,70-80,90-100
2_mp3,50-60,60-70
2_mp3,60-70,80-90
2_mp3,50-60,70-80
2_mp3,50-60,50-60
2_mp3,90-100,90-100
2_mp3,60-70,90-100
2_mp3,80-90,90-100
2_mp3,50-60,50-60
2_mp3,90-100,90-100
2_mp3,70-80,90-100
2_mp3,80-90,90-100
2_mp3,60-70,70-80
2_mp3,50-60,60-70
2_mp3,90-100,90-100
2_mp3,90-100,90-100
2_mp3,60-70,70-80
2_mp3,90-100,90-100
2_mp3,50-60,70-80
2_mp3,60-70,90-100
2_mp3,90-100,90-100
2_mp3,80-90,90-100
2_mp3,90-100,90-100
2_mp3,60-70,70-80
2_mp3,50-60,50-60
2_mp3,80-90,90-100
2_mp3,50-60,70-80
2_mp3,50-60,50-60
2_mp3,80-90,90-100
2_mp3,70-80,90-100
2_mp3,90-100,90-100
2_mp3,60-70,70-80
2_mp3,90-100,90-100
2_mp3,70-80,90-100
2_mp3,80-90,90-100
2_mp3,80-90,90-100
2_mp3,90-100,90-100
2_mp3,80-90,90-100
2_mp3,80-90,90-100
2_mp3,50-60,70-80
2_mp3,90-100,90-100
2_mp3,70-80,90-100
2_mp3,90-100,90-100
2_mp3,50-60,50-60
2_mp3,90-100,90-100
2_mp3,50-60,50-60
2_mp3,50-60,70-80
2_mp3,50-60,50-60
2_mp3,60-70,80-90
2_mp3,90-100,90-100
2_mp3,60-70,90-100
2_mp3,90-100,90-100
2_mp3,90-100,90-100
2_mp3,70-80,70-80
2_mp3,60-70,90-100
2_mp3,80-90,90-100
2_mp3,80-90,90-100
2_mp3,60-70,70-80
2_mp3,80-90,90-100
2_mp3,50-60,50-60
(Accuracy)2_mp3,0.34
3_mp3,60-70,60-70
3_mp3,70-80,50-60
3_mp3,80-90,70-80
3_mp3,80-90,90-100
3_mp3,60-70,80-90
3_mp3,60-70,60-70
3_mp3,90-100,90-100
3_mp3,70-80,80-90
3_mp3,90-100,90-100
3_mp3,60-70,60-70
3_mp3,50-60,50-60
3_mp3,80-90,90-100
3_mp3,60-70,60-70
3_mp3,90-100,90-100
3_mp3,60-70,60-70
3_mp3,60-70,70-80
3_mp3,90-100,90-100
3_mp3,80-90,90-100
3_mp3,60-70,60-70
3_mp3,70-80,70-80
3_mp3,80-90,90-100
3_mp3,80-90,90-100
3_mp3,50-60,50-60
3_mp3,50-60,50-60
3_mp3,90-100,90-100
3_mp3,80-90,70-80
3_mp3,80-90,90-100
3_mp3,70-80,70-80
3_mp3,70-80,60-70
3_mp3,50-60,50-60
3_mp3,70-80,60-70
3_mp3,60-70,50-60
3_mp3,50-60,50-60
3_mp3,70-80,70-80
3_mp3,80-90,90-100
3_mp3,70-80,60-70
3_mp3,70-80,50-60
3_mp3,50-60,50-60
3_mp3,90-100,90-100
3_mp3,90-100,90-100
3_mp3,60-70,70-80
3_mp3,50-60,50-60
3_mp3,80-90,90-100
3_mp3,70-80,70-80
3_mp3,90-100,90-100
3_mp3,60-70,60-70
3_mp3,80-90,80-90
3_mp3,90-100,90-100
3_mp3,60-70,60-70
3_mp3,90-100,90-100
3_mp3,50-60,50-60
3_mp3,50-60,50-60
3_mp3,80-90,90-100
3_mp3,70-80,90-100
3_mp3,90-100,90-100
3_mp3,60-70,70-80
3_mp3,80-90,90-100
3_mp3,50-60,50-60
3_mp3,70-80,70-80
3_mp3,80-90,90-100
3_mp3,60-70,80-90
3_mp3,60-70,60-70
3_mp3,70-80,50-60
3_mp3,70-80,70-80
3_mp3,70-80,50-60
3_mp3,90-100,90-100
3_mp3,90-100,90-100
3_mp3,90-100,90-100
3_mp3,70-80,60-70
3_mp3,60-70,60-70
3_mp3,70-80,70-80
3_mp3,90-100,90-100
3_mp3,80-90,90-100
3_mp3,80-90,80-90
3_mp3,60-70,80-90
3_mp3,80-90,90-100
3_mp3,80-90,90-100
3_mp3,90-100,90-100
3_mp3,80-90,90-100
3_mp3,50-60,50-60
3_mp3,50-60,50-60
3_mp3,80-90,80-90
3_mp3,70-80,60-70
3_mp3,50-60,50-60
3_mp3,60-70,60-70
3_mp3,90-100,90-100
3_mp3,50-60,50-60
3_mp3,80-90,70-80
3_mp3,60-70,60-70
3_mp3,90-100,90-100
3_mp3,60-70,70-80
3_mp3,60-70,80-90
3_mp3,50-60,50-60
3_mp3,60-70,60-70
3_mp3,70-80,50-60
3_mp3,90-100,90-100
3_mp3,90-100,90-100
3_mp3,50-60,50-60
3_mp3,90-100,90-100
3_mp3,80-90,90-100
(Accuracy)3_mp3,0.6
4_mp3,80-90,60-70
4_mp3,70-80,70-80
4_mp3,50-60,50-60
4_mp3,60-70,50-60
4_mp3,50-60,50-60
4_mp3,90-100,90-100
4_mp3,70-80,70-80
4_mp3,80-90,60-70
4_mp3,50-60,50-60
4_mp3,80-90,70-80
4_mp3,50-60,50-60
4_mp3,70-80,70-80
4_mp3,90-100,80-90
4_mp3,70-80,70-80
4_mp3,70-80,70-80
4_mp3,70-80,70-80
4_mp3,90-100,80-90
4_mp3,80-90,70-80
4_mp3,60-70,60-70
4_mp3,90-100,80-90
4_mp3,70-80,70-80
4_mp3,60-70,60-70
4_mp3,70-80,60-70
4_mp3,70-80,70-80
4_mp3,80-90,80-90
4_mp3,80-90,90-100
4_mp3,70-80,70-80
4_mp3,50-60,70-80
4_mp3,50-60,50-60
4_mp3,80-90,60-70
4_mp3,90-100,80-90
4_mp3,50-60,50-60
4_mp3,70-80,60-70
4_mp3,80-90,70-80
4_mp3,70-80,70-80
4_mp3,90-100,90-100
4_mp3,70-80,70-80
4_mp3,60-70,60-70
4_mp3,80-90,60-70
4_mp3,80-90,80-90
4_mp3,60-70,60-70
4_mp3,60-70,70-80
4_mp3,50-60,50-60
4_mp3,50-60,50-60
4_mp3,60-70,60-70
4_mp3,60-70,50-60
4_mp3,60-70,70-80
4_mp3,80-90,80-90
4_mp3,70-80,70-80
4_mp3,90-100,80-90
4_mp3,70-80,70-80
4_mp3,70-80,70-80
4_mp3,90-100,80-90
4_mp3,90-100,90-100
4_mp3,60-70,70-80
4_mp3,60-70,70-80
4_mp3,90-100,90-100
4_mp3,70-80,70-80
4_mp3,90-100,80-90
4_mp3,50-60,50-60
4_mp3,60-70,60-70
4_mp3,80-90,90-100
4_mp3,90-100,80-90
4_mp3,60-70,60-70
4_mp3,90-100,90-100
4_mp3,80-90,90-100
4_mp3,60-70,60-70
4_mp3,80-90,80-90
4_mp3,90-100,90-100
4_mp3,60-70,60-70
4_mp3,80-90,80-90
4_mp3,80-90,90-100
4_mp3,70-80,70-80
4_mp3,90-100,80-90
4_mp3,60-70,60-70
4_mp3,60-70,60-70
4_mp3,70-80,70-80
4_mp3,60-70,60-70
4_mp3,70-80,70-80
4_mp3,90-100,90-100
4_mp3,90-100,80-90
4_mp3,50-60,50-60
4_mp3,70-80,60-70
4_mp3,90-100,80-90
4_mp3,50-60,50-60
4_mp3,90-100,90-100
4_mp3,90-100,90-100
4_mp3,90-100,80-90
4_mp3,80-90,60-70
4_mp3,50-60,50-60
4_mp3,80-90,80-90
4_mp3,90-100,90-100
4_mp3,90-100,90-100
4_mp3,50-60,50-60
4_mp3,50-60,70-80
4_mp3,70-80,70-80
4_mp3,90-100,80-90
4_mp3,70-80,70-80
4_mp3,60-70,60-70
4_mp3,90-100,90-100
(Accuracy)4_mp3,0.64
5_mp3,50-60,50-60
5_mp3,80-90,90-100
5_mp3,50-60,60-70
5_mp3,80-90,70-80
5_mp3,90-100,90-100
5_mp3,50-60,50-60
5_mp3,90-100,90-100
5_mp3,50-60,60-70
5_mp3,90-100,90-100
5_mp3,80-90,70-80
5_mp3,50-60,60-70
5_mp3,50-60,50-60
5_mp3,80-90,90-100
5_mp3,50-60,50-60
5_mp3,50-60,50-60
5_mp3,90-100,90-100
5_mp3,50-60,50-60
5_mp3,90-100,90-100
5_mp3,60-70,60-70
5_mp3,70-80,70-80
5_mp3,60-70,60-70
5_mp3,60-70,60-70
5_mp3,90-100,90-100
5_mp3,90-100,90-100
5_mp3,60-70,70-80
5_mp3,80-90,90-100
5_mp3,90-100,90-100
5_mp3,80-90,70-80
5_mp3,50-60,60-70
5_mp3,80-90,90-100
5_mp3,80-90,90-100
5_mp3,90-100,90-100
5_mp3,90-100,90-100
5_mp3,90-100,90-100
5_mp3,90-100,90-100
5_mp3,80-90,90-100
5_mp3,70-80,90-100
5_mp3,80-90,70-80
5_mp3,80-90,90-100
5_mp3,70-80,70-80
5_mp3,60-70,70-80
5_mp3,70-80,70-80
5_mp3,60-70,60-70
5_mp3,60-70,70-80
5_mp3,50-60,50-60
5_mp3,70-80,70-80
5_mp3,80-90,70-80
5_mp3,80-90,90-100
5_mp3,50-60,60-70
5_mp3,70-80,70-80
5_mp3,70-80,70-80
5_mp3,90-100,90-100
5_mp3,60-70,60-70
5_mp3,90-100,90-100
5_mp3,80-90,90-100
5_mp3,70-80,70-80
5_mp3,60-70,70-80
5_mp3,50-60,50-60
5_mp3,90-100,90-100
5_mp3,80-90,70-80
5_mp3,60-70,60-70
5_mp3,90-100,90-100
5_mp3,90-100,90-100
5_mp3,70-80,70-80
5_mp3,80-90,70-80
5_mp3,70-80,70-80
5_mp3,60-70,60-70
5_mp3,90-100,90-100
5_mp3,70-80,70-80
5_mp3,80-90,90-100
5_mp3,50-60,50-60
5_mp3,90-100,90-100
5_mp3,60-70,70-80
5_mp3,60-70,70-80
5_mp3,60-70,70-80
5_mp3,90-100,90-100
5_mp3,90-100,90-100
5_mp3,90-100,90-100
5_mp3,60-70,70-80
5_mp3,70-80,70-80
5_mp3,50-60,60-70
5_mp3,70-80,70-80
5_mp3,90-100,90-100
5_mp3,90-100,90-100
5_mp3,70-80,70-80
5_mp3,70-80,70-80
5_mp3,50-60,60-70
5_mp3,70-80,70-80
5_mp3,60-70,60-70
5_mp3,70-80,70-80
5_mp3,90-100,90-100
5_mp3,70-80,70-80
5_mp3,80-90,90-100
5_mp3,60-70,70-80
5_mp3,60-70,60-70
5_mp3,60-70,70-80
5_mp3,90-100,90-100
5_mp3,70-80,70-80
5_mp3,60-70,70-80
5_mp3,90-100,90-100
(Accuracy)5_mp3,0.63
6_mp3,80-90,90-100
6_mp3,80-90,90-100
6_mp3,60-70,80-90
6_mp3,70-80,90-100
6_mp3,60-70,70-80
6_mp3,90-100,90-100
6_mp3,80-90,90-100
6_mp3,50-60,80-90
6_mp3,80-90,90-100
6_mp3,80-90,90-100
6_mp3,50-60,60-70
6_mp3,80-90,90-100
6_mp3,50-60,50-60
6_mp3,90-100,90-100
6_mp3,80-90,90-100
6_mp3,80-90,90-100
6_mp3,50-60,70-80
6_mp3,80-90,90-100
6_mp3,70-80,90-100
6_mp3,60-70,80-90
6_mp3,70-80,80-90
6_mp3,60-70,80-90
6_mp3,60-70,80-90
6_mp3,50-60,60-70
6_mp3,90-100,90-100
6_mp3,60-70,70-80
6_mp3,70-80,90-100
6_mp3,90-100,90-100
6_mp3,70-80,90-100
6_mp3,70-80,90-100
6_mp3,70-80,90-100
6_mp3,90-100,90-100
6_mp3,70-80,90-100
6_mp3,70-80,90-100
6_mp3,80-90,90-100
6_mp3,70-80,90-100
6_mp3,70-80,90-100
6_mp3,70-80,90-100
6_mp3,80-90,90-100
6_mp3,70-80,90-100
6_mp3,70-80,90-100
6_mp3,90-100,90-100
6_mp3,80-90,90-100
6_mp3,60-70,70-80
6_mp3,90-100,90-100
6_mp3,70-80,90-100
6_mp3,80-90,90-100
6_mp3,60-70,60-70
6_mp3,70-80,90-100
6_mp3,60-70,70-80
6_mp3,80-90,90-100
6_mp3,80-90,90-100
6_mp3,90-100,90-100
6_mp3,70-80,90-100
6_mp3,80-90,90-100
6_mp3,50-60,70-80
6_mp3,80-90,90-100
6_mp3,50-60,60-70
6_mp3,90-100,90-100
6_mp3,50-60,70-80
6_mp3,90-100,90-100
6_mp3,60-70,70-80
6_mp3,80-90,90-100
6_mp3,50-60,80-90
6_mp3,90-100,90-100
6_mp3,70-80,90-100
6_mp3,60-70,80-90
6_mp3,90-100,90-100
6_mp3,50-60,60-70
6_mp3,50-60,70-80
6_mp3,50-60,50-60
6_mp3,60-70,80-90
6_mp3,80-90,90-100
6_mp3,90-100,90-100
6_mp3,60-70,80-90
6_mp3,60-70,70-80
6_mp3,90-100,90-100
6_mp3,50-60,60-70
6_mp3,90-100,90-100
6_mp3,70-80,90-100
6_mp3,70-80,90-100
6_mp3,80-90,90-100
6_mp3,80-90,90-100
6_mp3,70-80,90-100
6_mp3,70-80,90-100
6_mp3,70-80,90-100
6_mp3,90-100,90-100
6_mp3,60-70,70-80
6_mp3,90-100,90-100
6_mp3,60-70,80-90
6_mp3,60-70,70-80
6_mp3,70-80,90-100
6_mp3,60-70,70-80
6_mp3,60-70,80-90
6_mp3,70-80,90-100
6_mp3,80-90,90-100
6_mp3,70-80,90-100
6_mp3,90-100,90-100
6_mp3,70-80,90-100
6_mp3,60-70,70-80
(Accuracy)6_mp3,0.21
7_mp3,70-80,70-80
7_mp3,70-80,90-100
7_mp3,60-70,60-70
7_mp3,80-90,90-100
7_mp3,90-100,90-100
7_mp3,60-70,70-80
7_mp3,60-70,70-80
7_mp3,80-90,90-100
7_mp3,50-60,60-70
7_mp3,60-70,70-80
7_mp3,80-90,90-100
7_mp3,70-80,70-80
7_mp3,90-100,90-100
7_mp3,80-90,70-80
7_mp3,80-90,90-100
7_mp3,70-80,70-80
7_mp3,50-60,60-70
7_mp3,80-90,90-100
7_mp3,90-100,90-100
7_mp3,90-100,90-100
7_mp3,80-90,90-100
7_mp3,90-100,90-100
7_mp3,70-80,70-80
7_mp3,50-60,60-70
7_mp3,90-100,90-100
7_mp3,80-90,90-100
7_mp3,60-70,60-70
7_mp3,50-60,60-70
7_mp3,80-90,90-100
7_mp3,50-60,60-70
7_mp3,60-70,70-80
7_mp3,70-80,70-80
7_mp3,60-70,60-70
7_mp3,60-70,70-80
7_mp3,70-80,70-80
7_mp3,80-90,90-100
7_mp3,60-70,70-80
7_mp3,70-80,70-80
7_mp3,70-80,90-100
7_mp3,70-80,90-100
7_mp3,60-70,60-70
7_mp3,60-70,60-70
7_mp3,60-70,70-80
7_mp3,90-100,90-100
7_mp3,80-90,90-100
7_mp3,90-100,90-100
7_mp3,70-80,70-80
7_mp3,80-90,90-100
7_mp3,50-60,60-70
7_mp3,70-80,70-80
7_mp3,70-80,90-100
7_mp3,90-100,90-100
7_mp3,80-90,90-100
7_mp3,50-60,60-70
7_mp3,90-100,90-100
7_mp3,60-70,60-70
7_mp3,60-70,70-80
7_mp3,50-60,60-70
7_mp3,90-100,90-100
7_mp3,50-60,50-60
7_mp3,60-70,70-80
7_mp3,70-80,90-100
7_mp3,70-80,90-100
7_mp3,60-70,60-70
7_mp3,70-80,90-100
7_mp3,50-60,60-70
7_mp3,70-80,70-80
7_mp3,70-80,90-100
7_mp3,50-60,60-70
7_mp3,70-80,90-100
7_mp3,80-90,90-100
7_mp3,80-90,90-100
7_mp3,90-100,90-100
7_mp3,70-80,90-100
7_mp3,80-90,70-80
7_mp3,80-90,90-100
7_mp3,70-80,90-100
7_mp3,50-60,60-70
7_mp3,50-60,60-70
7_mp3,80-90,70-80
7_mp3,60-70,60-70
7_mp3,70-80,70-80
7_mp3,50-60,60-70
7_mp3,70-80,90-100
7_mp3,80-90,90-100
7_mp3,80-90,90-100
7_mp3,50-60,70-80
7_mp3,50-60,60-70
7_mp3,70-80,70-80
7_mp3,60-70,60-70
7_mp3,80-90,90-100
7_mp3,60-70,70-80
7_mp3,60-70,60-70
7_mp3,70-80,70-80
7_mp3,60-70,70-80
7_mp3,80-90,90-100
7_mp3,80-90,90-100
7_mp3,90-100,90-100
7_mp3,80-90,90-100
7_mp3,80-90,90-100
(Accuracy)7_mp3,0.37
8_mp3,50-60,60-70
8_mp3,80-90,90-100
8_mp3,50-60,60-70
8_mp3,70-80,70-80
8_mp3,70-80,80-90
8_mp3,70-80,60-70
8_mp3,90-100,90-100
8_mp3,80-90,90-100
8_mp3,70-80,80-90
8_mp3,90-100,90-100
8_mp3,90-100,90-100
8_mp3,70-80,90-100
8_mp3,90-100,90-100
8_mp3,90-100,90-100
8_mp3,60-70,60-70
8_mp3,60-70,60-70
8_mp3,60-70,60-70
8_mp3,70-80,90-100
8_mp3,80-90,90-100
8_mp3,80-90,90-100
8_mp3,70-80,70-80
8_mp3,70-80,70-80
8_mp3,90-100,90-100
8_mp3,80-90,90-100
8_mp3,70-80,60-70
8_mp3,70-80,60-70
8_mp3,60-70,60-70
8_mp3,80-90,90-100
8_mp3,70-80,70-80
8_mp3,60-70,60-70
8_mp3,50-60,60-70
8_mp3,90-100,90-100
8_mp3,50-60,60-70
8_mp3,90-100,90-100
8_mp3,60-70,60-70
8_mp3,50-60,60-70
8_mp3,60-70,60-70
8_mp3,80-90,90-100
8_mp3,80-90,90-100
8_mp3,50-60,60-70
8_mp3,60-70,60-70
8_mp3,70-80,60-70
8_mp3,50-60,60-70
8_mp3,90-100,90-100
8_mp3,50-60,60-70
8_mp3,70-80,90-100
8_mp3,90-100,90-100
8_mp3,70-80,90-100
8_mp3,90-100,90-100
8_mp3,90-100,90-100
8_mp3,70-80,60-70
8_mp3,50-60,60-70
8_mp3,70-80,80-90
8_mp3,60-70,60-70
8_mp3,60-70,60-70
8_mp3,70-80,90-100
8_mp3,90-100,90-100
8_mp3,90-100,90-100
8_mp3,60-70,60-70
8_mp3,90-100,90-100
8_mp3,90-100,90-100
8_mp3,90-100,90-100
8_mp3,80-90,90-100
8_mp3,70-80,80-90
8_mp3,80-90,90-100
8_mp3,90-100,90-100
8_mp3,90-100,90-100
8_mp3,90-100,90-100
8_mp3,90-100,90-100
8_mp3,60-70,60-70
8_mp3,70-80,70-80
8_mp3,60-70,60-70
8_mp3,60-70,60-70
8_mp3,90-100,90-100
