TestFile,Epoch,Answer,Prediction
coffee_1,100,16,8
coffee_1,100,92,59
coffee_1,100,85,68
coffee_1,100,50,35
coffee_1,100,78,37
coffee_1,100,84,100
coffee_1,100,70,89
coffee_1,100,63,51
coffee_1,100,95,49
coffee_1,110,76,76
coffee_1,110,36,37
coffee_1,110,85,100
coffee_1,110,19,48
coffee_1,110,41,100
coffee_1,110,91,100
coffee_1,110,36,100
coffee_1,110,93,39
coffee_1,110,99,100
coffee_1,110,61,100
coffee_1,120,62,100
coffee_1,120,33,100
coffee_1,120,47,31
coffee_1,120,60,39
coffee_1,120,76,100
coffee_1,120,35,43
coffee_1,120,99,100
coffee_1,120,90,100
coffee_1,120,66,81
coffee_1,120,96,50
coffee_1,130,8,17
coffee_1,130,35,100
coffee_1,130,45,31
coffee_1,130,47,64
coffee_1,130,15,18
coffee_1,130,90,100
coffee_1,130,70,100
coffee_1,130,58,100
coffee_1,130,55,26
coffee_1,130,48,65
coffee_1,140,5,29
coffee_1,140,16,34
coffee_1,140,54,45
coffee_1,140,43,50
coffee_1,140,71,100
coffee_1,140,79,100
coffee_1,140,47,32
coffee_1,140,81,91
coffee_1,140,72,100
coffee_1,140,32,81
coffee_1,150,13,9
coffee_1,150,14,19
coffee_1,150,33,70
coffee_1,150,31,100
coffee_1,150,75,100
coffee_1,150,24,15
coffee_1,150,85,45
coffee_1,150,54,24
coffee_1,150,16,16
coffee_1,150,15,17
coffee_1,160,49,74
coffee_1,160,21,20
coffee_1,160,54,100
coffee_1,160,26,57
coffee_1,160,88,100
coffee_1,160,75,100
coffee_1,160,21,23
coffee_1,160,15,21
coffee_1,160,36,100
coffee_1,160,87,100
coffee_1,170,74,40
coffee_1,170,50,39
coffee_1,170,75,100
coffee_1,170,63,100
coffee_1,170,37,35
coffee_1,170,86,100
coffee_1,170,62,29
coffee_1,170,72,100
coffee_1,170,38,63
coffee_1,170,75,100
coffee_1,180,91,100
coffee_1,180,21,51
coffee_1,180,18,53
coffee_1,180,84,62
coffee_1,180,73,38
coffee_1,180,54,50
coffee_1,180,64,34
coffee_1,180,23,41
coffee_1,180,65,57
coffee_1,180,36,42
coffee_1,190,83,100
coffee_1,190,37,78
coffee_1,190,47,34
coffee_1,190,44,27
coffee_1,190,36,100
coffee_1,190,39,28
coffee_1,190,86,100
coffee_1,190,56,29
coffee_1,190,15,28
coffee_1,190,43,44
coffee_1,200,62,60
coffee_1,200,26,36
coffee_1,200,96,66
coffee_1,200,27,82
coffee_1,200,19,19
coffee_1,200,81,51
coffee_1,200,48,44
coffee_1,200,42,39
coffee_1,200,41,52
coffee_1,200,40,47
coffee_1,210,73,50
coffee_1,210,39,14
coffee_1,210,28,25
coffee_1,210,33,20
coffee_1,210,84,25
coffee_1,210,15,20
coffee_1,210,28,21
coffee_1,210,65,32
coffee_1,210,16,17
coffee_1,210,87,66
coffee_1,220,49,37
coffee_1,220,57,52
coffee_1,220,8,47
coffee_1,220,32,38
coffee_1,220,97,80
coffee_1,220,77,100
coffee_1,220,48,46
coffee_1,220,14,59
coffee_1,220,8,26
coffee_1,220,92,100
coffee_1,230,91,100
coffee_1,230,26,44
coffee_1,230,39,90
coffee_1,230,4,44
coffee_1,230,81,100
coffee_1,230,8,34
coffee_1,230,61,89
coffee_1,230,8,50
coffee_1,230,69,71
coffee_1,230,39,46
coffee_1,240,82,100
coffee_1,240,74,100
coffee_1,240,86,100
coffee_1,240,34,35
coffee_1,240,50,73
coffee_1,240,18,30
coffee_1,240,6,22
coffee_1,240,45,50
coffee_1,240,8,28
coffee_1,240,29,34
coffee_1,250,99,69
coffee_1,250,45,39
coffee_1,250,63,84
coffee_1,250,96,52
coffee_1,250,41,38
coffee_1,250,82,66
coffee_1,250,66,78
coffee_1,250,52,54
coffee_1,250,68,81
coffee_1,250,44,33
coffee_1,260,59,63
coffee_1,260,16,31
coffee_1,260,61,45
coffee_1,260,31,49
coffee_1,260,96,87
coffee_1,260,38,25
coffee_1,260,65,36
coffee_1,260,13,25
coffee_1,260,64,46
coffee_1,260,85,100
coffee_1,270,84,84
coffee_1,270,12,16
coffee_1,270,93,85
coffee_1,270,47,32
coffee_1,270,78,97
coffee_1,270,59,66
coffee_1,270,35,41
coffee_1,270,39,38
coffee_1,270,4,18
coffee_1,270,96,81
coffee_1,280,54,60
coffee_1,280,34,57
coffee_1,280,79,100
coffee_1,280,87,100
coffee_1,280,77,80
coffee_1,280,76,76
coffee_1,280,21,37
coffee_1,280,79,64
coffee_1,280,17,17
coffee_1,280,21,13
coffee_1,290,31,42
coffee_1,290,70,50
coffee_1,290,88,91
coffee_1,290,27,23
coffee_1,290,16,26
coffee_1,290,54,42
coffee_1,290,89,100
coffee_1,290,95,100
coffee_1,290,38,48
coffee_1,290,62,67
coffee_1,300,64,56
coffee_1,300,23,48
coffee_1,300,49,48
coffee_1,300,74,100
coffee_1,300,45,48
coffee_1,300,27,21
coffee_1,300,88,100
coffee_1,300,87,100
coffee_1,300,58,14
coffee_1,300,89,69
coffee_1,310,38,41
coffee_1,310,5,35
coffee_1,310,54,46
coffee_1,310,57,60
coffee_1,310,83,77
coffee_1,310,86,86
coffee_1,310,16,22
coffee_1,310,43,30
coffee_1,310,70,100
coffee_1,310,48,58
coffee_1,320,89,77
coffee_1,320,89,50
coffee_1,320,85,89
coffee_1,320,13,18
coffee_1,320,18,15
coffee_1,320,25,15
coffee_1,320,45,44
coffee_1,320,88,89
coffee_1,320,37,28
coffee_1,320,63,48
coffee_1,330,63,78
coffee_1,330,57,55
coffee_1,330,11,10
coffee_1,330,79,79
coffee_1,330,49,35
coffee_1,330,76,81
coffee_1,330,52,27
coffee_1,330,63,54
coffee_1,330,67,67
coffee_1,330,79,47
coffee_1,340,67,40
coffee_1,340,21,14
coffee_1,340,69,32
coffee_1,340,76,49
coffee_1,340,80,73
coffee_1,340,28,34
coffee_1,340,70,49
coffee_1,340,71,75
coffee_1,340,55,46
coffee_1,340,13,20
coffee_1,350,12,15
coffee_1,350,11,13
coffee_1,350,47,40
coffee_1,350,11,10
coffee_1,350,39,65
coffee_1,350,59,46
coffee_1,350,88,100
coffee_1,350,40,25
coffee_1,350,55,36
coffee_1,350,23,24
coffee_1,360,94,83
coffee_1,360,34,51
coffee_1,360,9,30
coffee_1,360,53,49
coffee_1,360,72,100
coffee_1,360,69,100
coffee_1,360,63,48
coffee_1,360,14,15
coffee_1,360,68,60
coffee_1,360,11,21
coffee_1,370,21,31
coffee_1,370,51,63
coffee_1,370,29,30
coffee_1,370,37,42
coffee_1,370,97,100
coffee_1,370,75,76
coffee_1,370,56,60
coffee_1,370,26,22
coffee_1,370,43,39
coffee_1,370,90,70
coffee_1,380,50,52
coffee_1,380,73,57
coffee_1,380,55,21
coffee_1,380,91,98
coffee_1,380,74,65
coffee_1,380,91,72
coffee_1,380,83,67
coffee_1,380,70,93
coffee_1,380,54,37
coffee_1,380,80,78
coffee_1,390,5,15
coffee_1,390,83,89
coffee_1,390,65,81
coffee_1,390,68,53
coffee_1,390,36,30
coffee_1,390,63,67
coffee_1,390,6,11
coffee_1,390,97,94
coffee_1,390,18,13
coffee_1,390,5,24
coffee_1,400,98,62
coffee_1,400,94,73
coffee_1,400,37,58
coffee_1,400,69,36
coffee_1,400,41,41
coffee_1,400,82,93
coffee_1,400,87,79
coffee_1,400,46,35
coffee_1,400,69,49
coffee_1,400,27,20
coffee_1,410,77,100
coffee_1,410,66,52
coffee_1,410,82,92
coffee_1,410,94,80
coffee_1,410,37,32
coffee_1,410,34,59
coffee_1,410,40,43
coffee_1,410,24,22
coffee_1,410,6,19
coffee_1,410,93,78
coffee_1,420,59,78
coffee_1,420,37,32
coffee_1,420,15,54
coffee_1,420,54,70
coffee_1,420,42,46
coffee_1,420,18,13
coffee_1,420,73,58
coffee_1,420,33,49
coffee_1,420,54,36
coffee_1,420,52,43
coffee_1,430,10,15
coffee_1,430,59,69
coffee_1,430,72,60
coffee_1,430,24,17
coffee_1,430,81,83
coffee_1,430,42,31
coffee_1,430,49,41
coffee_1,430,24,24
coffee_1,430,65,91
coffee_1,430,22,20
coffee_1,440,57,100
coffee_1,440,92,100
coffee_1,440,9,26
coffee_1,440,21,31
coffee_1,440,51,50
coffee_1,440,9,16
coffee_1,440,46,52
coffee_1,440,25,45
coffee_1,440,42,42
coffee_1,440,27,43
coffee_1,450,45,38
coffee_1,450,88,68
coffee_1,450,71,69
coffee_1,450,27,24
coffee_1,450,80,63
coffee_1,450,91,75
coffee_1,450,38,45
coffee_1,450,50,41
coffee_1,450,24,14
coffee_1,450,81,61
coffee_1,460,20,27
coffee_1,460,26,32
coffee_1,460,46,50
coffee_1,460,15,56
coffee_1,460,5,22
coffee_1,460,50,87
coffee_1,460,72,55
coffee_1,460,8,20
coffee_1,460,19,15
coffee_1,460,45,59
coffee_1,470,17,26
coffee_1,470,61,70
coffee_1,470,66,83
coffee_1,470,23,14
coffee_1,470,37,48
coffee_1,470,81,84
coffee_1,470,89,100
coffee_1,470,6,23
coffee_1,470,95,90
coffee_1,470,72,49
coffee_1,480,59,25
coffee_1,480,62,41
coffee_1,480,22,32
coffee_1,480,30,35
coffee_1,480,52,46
coffee_1,480,13,26
coffee_1,480,43,50
coffee_1,480,15,39
coffee_1,480,27,19
coffee_1,480,18,12
coffee_1,490,6,30
coffee_1,490,95,84
coffee_1,490,52,45
coffee_1,490,24,43
coffee_1,490,69,49
coffee_1,490,83,69
coffee_1,490,31,43
coffee_1,490,73,57
coffee_1,490,74,70
coffee_1,490,43,46
coffee_1,500,99,77
coffee_1,500,33,26
coffee_1,500,9,20
coffee_1,500,48,39
coffee_1,500,61,41
coffee_1,500,80,79
coffee_1,500,23,47
coffee_1,500,80,62
coffee_1,500,16,16
coffee_1,500,80,73
coffee_2,10,89,0
coffee_2,10,15,8
coffee_2,10,36,8
coffee_2,10,10,15
coffee_2,10,97,1
coffee_2,10,21,8
coffee_2,10,75,0
coffee_2,10,60,4
coffee_2,10,94,2
coffee_2,10,95,0
coffee_2,20,91,17
coffee_2,20,97,3
coffee_2,20,34,52
coffee_2,20,68,10
coffee_2,20,19,43
coffee_2,20,85,5
coffee_2,20,73,17
coffee_2,20,56,31
coffee_2,20,97,17
coffee_2,20,41,62
coffee_2,30,70,100
coffee_2,30,14,100
coffee_2,30,83,100
coffee_2,30,42,100
coffee_2,30,59,100
coffee_2,30,68,100
coffee_2,30,73,100
coffee_2,30,31,100
coffee_2,30,88,100
coffee_2,30,39,100
coffee_2,40,85,100
coffee_2,40,31,100
coffee_2,40,52,100
coffee_2,40,67,100
coffee_2,40,28,100
coffee_2,40,33,100
coffee_2,40,60,100
coffee_2,40,44,100
coffee_2,40,43,100
coffee_2,40,52,100
coffee_2,50,52,100
coffee_2,50,55,100
coffee_2,50,28,100
coffee_2,50,40,100
coffee_2,50,57,100
coffee_2,50,54,100
coffee_2,50,58,100
coffee_2,50,41,100
coffee_2,50,6,100
coffee_2,50,90,100
coffee_2,60,15,100
coffee_2,60,90,100
coffee_2,60,63,100
coffee_2,60,57,100
coffee_2,60,17,100
coffee_2,60,67,100
coffee_2,60,23,100
coffee_2,60,54,100
coffee_2,60,49,100
coffee_2,60,66,100
coffee_2,70,38,100
coffee_2,70,81,100
coffee_2,70,36,100
coffee_2,70,38,100
coffee_2,70,15,100
coffee_2,70,92,100
coffee_2,70,8,100
coffee_2,70,97,100
coffee_2,70,19,100
coffee_2,70,70,100
coffee_2,80,87,100
coffee_2,80,49,100
coffee_2,80,93,100
coffee_2,80,18,100
coffee_2,80,30,100
coffee_2,80,84,100
coffee_2,80,70,100
coffee_2,80,13,100
coffee_2,80,68,100
coffee_2,80,26,100
coffee_2,90,77,100
coffee_2,90,44,100
coffee_2,90,75,100
coffee_2,90,96,100
coffee_2,90,8,100
coffee_2,90,87,100
coffee_2,90,30,100
coffee_2,90,46,100
coffee_2,90,10,100
coffee_2,90,10,100
coffee_2,100,32,100
coffee_2,100,46,100
coffee_2,100,47,100
coffee_2,100,80,100
coffee_2,100,69,100
coffee_2,100,21,100
coffee_2,100,44,100
coffee_2,100,46,100
coffee_2,100,87,100
coffee_2,100,62,100
coffee_2,110,77,100
coffee_2,110,58,100
coffee_2,110,51,100
coffee_2,110,47,100
coffee_2,110,26,100
coffee_2,110,90,100
coffee_2,110,46,100
coffee_2,110,52,100
coffee_2,110,88,100
coffee_2,110,69,100
coffee_2,120,87,100
coffee_2,120,13,100
coffee_2,120,32,100
coffee_2,120,16,100
coffee_2,120,36,100
coffee_2,120,74,100
coffee_2,120,85,100
coffee_2,120,44,100
coffee_2,120,47,100
coffee_2,120,96,100
coffee_2,130,19,100
coffee_2,130,22,100
coffee_2,130,35,100
coffee_2,130,17,100
coffee_2,130,24,100
coffee_2,130,4,100
coffee_2,130,9,100
coffee_2,130,39,100
coffee_2,130,38,100
coffee_2,130,8,100
coffee_2,140,37,100
coffee_2,140,78,100
coffee_2,140,73,100
coffee_2,140,73,100
coffee_2,140,52,100
coffee_2,140,18,100
coffee_2,140,78,100
coffee_2,140,5,100
coffee_2,140,16,100
coffee_2,140,73,100
coffee_2,150,72,100
coffee_2,150,51,100
coffee_2,150,82,100
coffee_2,150,57,100
coffee_2,150,5,100
coffee_2,150,50,100
coffee_2,150,59,100
coffee_2,150,81,100
coffee_2,150,48,100
coffee_2,150,50,100
coffee_2,160,54,100
coffee_2,160,87,100
coffee_2,160,7,100
coffee_2,160,17,100
coffee_2,160,78,100
coffee_2,160,32,100
coffee_2,160,12,100
coffee_2,160,44,100
coffee_2,160,4,100
coffee_2,160,93,100
coffee_2,170,60,100
coffee_2,170,49,100
coffee_2,170,72,100
coffee_2,170,81,100
coffee_2,170,19,100
coffee_2,170,26,100
coffee_2,170,21,100
coffee_2,170,78,100
coffee_2,170,91,100
coffee_2,170,12,100
coffee_2,180,62,100
coffee_2,180,45,100
coffee_2,180,18,100
coffee_2,180,28,100
coffee_2,180,95,100
coffee_2,180,68,100
coffee_2,180,80,100
coffee_2,180,93,100
coffee_2,180,63,100
coffee_2,180,4,100
coffee_2,190,96,100
coffee_2,190,64,100
coffee_2,190,7,100
coffee_2,190,48,100
coffee_2,190,72,100
coffee_2,190,60,100
coffee_2,190,39,100
coffee_2,190,15,100
coffee_2,190,64,100
coffee_2,190,21,100
coffee_2,200,62,100
coffee_2,200,26,100
coffee_2,200,35,100
coffee_2,200,68,100
coffee_2,200,31,100
coffee_2,200,92,100
coffee_2,200,62,100
coffee_2,200,99,100
coffee_2,200,18,100
coffee_2,200,25,100
coffee_2,210,11,100
coffee_2,210,79,100
coffee_2,210,71,100
coffee_2,210,56,100
coffee_2,210,13,100
coffee_2,210,24,100
coffee_2,210,19,100
coffee_2,210,36,100
coffee_2,210,16,100
coffee_2,210,43,100
coffee_2,220,79,100
coffee_2,220,48,100
coffee_2,220,15,100
coffee_2,220,76,100
coffee_2,220,61,100
coffee_2,220,71,100
coffee_2,220,25,100
coffee_2,220,16,100
coffee_2,220,9,100
coffee_2,220,79,100
coffee_2,230,29,100
coffee_2,230,95,100
coffee_2,230,8,100
coffee_2,230,94,100
coffee_2,230,91,100
coffee_2,230,6,100
coffee_2,230,86,100
coffee_2,230,34,100
coffee_2,230,79,100
coffee_2,230,43,100
coffee_2,240,24,100
coffee_2,240,24,100
coffee_2,240,53,100
coffee_2,240,31,100
coffee_2,240,80,100
coffee_2,240,85,100
coffee_2,240,66,100
coffee_2,240,64,100
coffee_2,240,75,100
coffee_2,240,78,100
coffee_2,250,91,100
coffee_2,250,61,100
coffee_2,250,57,100
coffee_2,250,41,100
coffee_2,250,65,100
coffee_2,250,10,100
coffee_2,250,23,100
coffee_2,250,38,100
coffee_2,250,29,100
coffee_2,250,15,100
coffee_2,260,15,100
coffee_2,260,88,100
coffee_2,260,75,100
coffee_2,260,50,100
coffee_2,260,93,100
coffee_2,260,59,100
coffee_2,260,55,100
coffee_2,260,65,100
coffee_2,260,44,100
coffee_2,260,24,100
coffee_2,270,96,100
coffee_2,270,9,100
coffee_2,270,80,100
coffee_2,270,7,100
coffee_2,270,64,100
coffee_2,270,35,100
coffee_2,270,5,100
coffee_2,270,16,100
coffee_2,270,19,100
coffee_2,270,59,100
coffee_2,280,48,100
coffee_2,280,7,100
coffee_2,280,71,100
coffee_2,280,94,100
coffee_2,280,81,100
coffee_2,280,68,100
coffee_2,280,58,100
coffee_2,280,49,100
coffee_2,280,49,100
coffee_2,280,42,100
coffee_2,290,74,100
coffee_2,290,82,100
coffee_2,290,57,100
coffee_2,290,36,100
coffee_2,290,8,100
coffee_2,290,45,100
coffee_2,290,43,100
coffee_2,290,67,100
coffee_2,290,57,100
coffee_2,290,73,100
coffee_2,300,13,100
coffee_2,300,22,100
coffee_2,300,68,100
coffee_2,300,12,100
coffee_2,300,87,100
coffee_2,300,63,100
coffee_2,300,51,100
coffee_2,300,55,100
coffee_2,300,8,100
coffee_2,300,87,100
coffee_2,310,9,100
coffee_2,310,48,100
coffee_2,310,57,100
coffee_2,310,68,100
coffee_2,310,59,100
coffee_2,310,69,100
coffee_2,310,69,100
coffee_2,310,88,100
coffee_2,310,9,100
coffee_2,310,86,100
coffee_2,320,42,100
coffee_2,320,7,100
coffee_2,320,56,100
coffee_2,320,60,100
coffee_2,320,73,100
coffee_2,320,77,100
coffee_2,320,49,100
coffee_2,320,49,100
coffee_2,320,10,100
coffee_2,320,59,100
coffee_2,330,52,100
coffee_2,330,72,100
coffee_2,330,64,100
coffee_2,330,58,100
coffee_2,330,56,100
coffee_2,330,33,100
coffee_2,330,16,100
coffee_2,330,6,100
coffee_2,330,82,100
coffee_2,330,88,100
coffee_2,340,62,100
coffee_2,340,64,100
coffee_2,340,54,100
coffee_2,340,70,100
coffee_2,340,4,100
coffee_2,340,22,100
coffee_2,340,62,100
coffee_2,340,17,100
coffee_2,340,39,100
coffee_2,340,25,100
coffee_2,350,18,100
coffee_2,350,10,100
coffee_2,350,76,100
coffee_2,350,28,100
coffee_2,350,55,100
coffee_2,350,23,100
coffee_2,350,62,100
coffee_2,350,50,100
coffee_2,350,44,100
coffee_2,350,19,100
coffee_2,360,16,100
coffee_2,360,87,100
coffee_2,360,91,100
coffee_2,360,22,100
coffee_2,360,26,100
coffee_2,360,76,100
coffee_2,360,83,100
coffee_2,360,16,100
coffee_2,360,12,100
coffee_2,360,66,100
coffee_2,370,45,100
coffee_2,370,75,100
coffee_2,370,7,100
coffee_2,370,14,100
coffee_2,370,80,100
coffee_2,370,54,100
coffee_2,370,48,100
coffee_2,370,45,100
coffee_2,370,98,100
coffee_2,370,52,100
coffee_2,380,78,100
coffee_2,380,96,100
coffee_2,380,47,100
coffee_2,380,79,100
coffee_2,380,65,100
coffee_2,380,10,100
coffee_2,380,17,100
coffee_2,380,26,100
coffee_2,380,20,100
coffee_2,380,94,100
coffee_2,390,21,100
coffee_2,390,44,100
coffee_2,390,74,100
coffee_2,390,28,100
coffee_2,390,9,100
coffee_2,390,58,100
coffee_2,390,38,100
coffee_2,390,40,100
coffee_2,390,78,100
coffee_2,390,80,100
coffee_2,400,33,100
coffee_2,400,74,100
coffee_2,400,38,100
coffee_2,400,11,100
coffee_2,400,13,100
coffee_2,400,86,100
coffee_2,400,77,100
coffee_2,400,88,100
coffee_2,400,36,100
coffee_2,400,20,100
coffee_2,410,74,100
coffee_2,410,87,100
coffee_2,410,14,100
coffee_2,410,38,100
coffee_2,410,92,100
coffee_2,410,20,100
coffee_2,410,86,100
coffee_2,410,85,100
coffee_2,410,19,100
coffee_2,410,56,100
coffee_2,420,36,100
coffee_2,420,68,100
coffee_2,420,89,100
coffee_2,420,70,100
coffee_2,420,7,100
coffee_2,420,75,100
coffee_2,420,93,100
coffee_2,420,62,100
coffee_2,420,57,100
coffee_2,420,76,100
coffee_2,430,37,100
coffee_2,430,24,100
coffee_2,430,14,100
coffee_2,430,67,100
coffee_2,430,84,100
coffee_2,430,85,100
coffee_2,430,7,100
coffee_2,430,46,100
coffee_2,430,94,100
coffee_2,430,41,100
coffee_2,440,37,100
coffee_2,440,34,100
coffee_2,440,7,100
coffee_2,440,38,100
coffee_2,440,89,100
coffee_2,440,93,100
coffee_2,440,15,100
coffee_2,440,91,100
coffee_2,440,96,100
coffee_2,440,6,100
coffee_2,450,80,100
coffee_2,450,42,100
coffee_2,450,36,100
coffee_2,450,69,100
coffee_2,450,37,100
coffee_2,450,88,100
coffee_2,450,68,100
coffee_2,450,26,100
coffee_2,450,50,100
coffee_2,450,71,100
coffee_2,460,69,100
coffee_2,460,61,100
coffee_2,460,18,100
coffee_2,460,82,100
coffee_2,460,50,100
coffee_2,460,75,100
coffee_2,460,76,100
coffee_2,460,38,100
coffee_2,460,15,100
coffee_2,460,77,100
coffee_2,470,47,100
coffee_2,470,32,100
coffee_2,470,23,100
coffee_2,470,88,100
coffee_2,470,20,100
coffee_2,470,32,100
coffee_2,470,23,100
coffee_2,470,81,100
coffee_2,470,81,100
coffee_2,470,31,100
coffee_2,480,77,100
coffee_2,480,84,100
coffee_2,480,51,100
coffee_2,480,21,100
coffee_2,480,14,100
coffee_2,480,39,100
coffee_2,480,49,100
coffee_2,480,27,100
coffee_2,480,39,100
coffee_2,480,13,100
coffee_2,490,87,100
coffee_2,490,67,100
coffee_2,490,57,100
coffee_2,490,85,100
coffee_2,490,52,100
coffee_2,490,24,100
coffee_2,490,88,100
coffee_2,490,45,100
coffee_2,490,7,100
coffee_2,490,46,100
coffee_2,500,87,100
coffee_2,500,63,100
coffee_2,500,78,100
coffee_2,500,47,100
coffee_2,500,58,100
coffee_2,500,49,100
coffee_2,500,22,100
coffee_2,500,24,100
coffee_2,500,27,100
coffee_2,500,64,100
coffee_3,10,32,10
coffee_3,10,49,9
coffee_3,10,95,2
coffee_3,10,73,6
coffee_3,10,62,7
coffee_3,10,9,13
coffee_3,10,60,10
coffee_3,10,46,19
coffee_3,10,20,10
coffee_3,10,4,18
coffee_3,20,28,16
coffee_3,20,26,27
coffee_3,20,90,5
coffee_3,20,34,21
coffee_3,20,24,28
coffee_3,20,66,9
coffee_3,20,71,18
coffee_3,20,98,1
coffee_3,20,64,13
coffee_3,20,81,2
coffee_3,30,11,45
coffee_3,30,85,5
coffee_3,30,37,10
coffee_3,30,20,21
coffee_3,30,21,44
coffee_3,30,29,29
coffee_3,30,59,31
coffee_3,30,44,31
coffee_3,30,39,11
coffee_3,30,86,1
coffee_3,40,47,36
coffee_3,40,63,6
coffee_3,40,66,39
coffee_3,40,35,45
coffee_3,40,97,3
coffee_3,40,29,25
coffee_3,40,19,49
coffee_3,40,65,17
coffee_3,40,79,9
coffee_3,40,41,31
coffee_3,50,75,25
coffee_3,50,35,25
coffee_3,50,55,23
coffee_3,50,42,44
coffee_3,50,50,56
coffee_3,50,72,8
coffee_3,50,55,38
coffee_3,50,97,10
coffee_3,50,6,34
coffee_3,50,47,27
coffee_3,60,51,43
coffee_3,60,99,15
coffee_3,60,25,65
coffee_3,60,95,10
coffee_3,60,27,38
coffee_3,60,47,57
coffee_3,60,94,11
coffee_3,60,7,52
coffee_3,60,35,100
coffee_3,60,87,12
coffee_3,70,35,100
coffee_3,70,53,65
coffee_3,70,86,10
coffee_3,70,48,53
coffee_3,70,62,45
coffee_3,70,18,94
coffee_3,70,59,78
coffee_3,70,6,17
coffee_3,70,47,80
coffee_3,70,76,30
coffee_3,80,78,91
coffee_3,80,84,33
coffee_3,80,97,23
coffee_3,80,24,54
coffee_3,80,5,17
coffee_3,80,83,45
coffee_3,80,42,68
coffee_3,80,84,24
coffee_3,80,39,100
coffee_3,80,57,28
coffee_3,90,47,61
coffee_3,90,59,48
coffee_3,90,89,44
coffee_3,90,83,50
coffee_3,90,67,80
coffee_3,90,98,17
coffee_3,90,46,35
coffee_3,90,47,23
coffee_3,90,19,8
coffee_3,90,25,15
coffee_3,100,10,34
coffee_3,100,76,14
coffee_3,100,8,6
coffee_3,100,21,57
coffee_3,100,22,10
coffee_3,100,98,73
coffee_3,100,85,98
coffee_3,100,56,41
coffee_3,100,86,51
coffee_3,100,92,68
coffee_3,110,37,100
coffee_3,110,46,42
coffee_3,110,41,100
coffee_3,110,16,22
coffee_3,110,68,55
coffee_3,110,45,21
coffee_3,110,48,52
coffee_3,110,51,63
coffee_3,110,59,100
coffee_3,110,71,55
coffee_3,120,99,100
coffee_3,120,36,100
coffee_3,120,60,27
coffee_3,120,81,36
coffee_3,120,36,100
coffee_3,120,88,20
coffee_3,120,59,47
coffee_3,120,33,79
coffee_3,120,37,100
coffee_3,120,76,30
coffee_3,130,9,10
coffee_3,130,45,59
coffee_3,130,73,100
coffee_3,130,86,100
coffee_3,130,51,98
coffee_3,130,34,57
coffee_3,130,74,100
coffee_3,130,33,82
coffee_3,130,83,66
coffee_3,130,88,84
coffee_3,140,69,91
coffee_3,140,60,33
coffee_3,140,43,46
coffee_3,140,98,30
coffee_3,140,35,100
coffee_3,140,24,28
coffee_3,140,69,21
coffee_3,140,22,29
coffee_3,140,46,18
coffee_3,140,22,44
coffee_3,150,89,100
coffee_3,150,38,100
coffee_3,150,21,29
coffee_3,150,95,81
coffee_3,150,66,29
coffee_3,150,57,23
coffee_3,150,19,18
coffee_3,150,49,34
coffee_3,150,84,100
coffee_3,150,13,28
coffee_3,160,13,15
coffee_3,160,57,100
coffee_3,160,91,10
coffee_3,160,30,100
coffee_3,160,31,34
coffee_3,160,31,16
coffee_3,160,54,100
coffee_3,160,10,11
coffee_3,160,95,69
coffee_3,160,62,82
coffee_3,170,12,6
coffee_3,170,40,22
coffee_3,170,93,39
