TestFile,Epoch,Answer,Prediction
1_mp3,200,83,100
1_mp3,200,60,100
1_mp3,200,34,100
1_mp3,200,39,100
1_mp3,200,69,100
1_mp3,200,93,100
1_mp3,200,47,100
1_mp3,200,20,100
1_mp3,200,68,100
1_mp3,200,29,100
1_mp3,210,4,100
1_mp3,210,66,100
1_mp3,210,10,100
1_mp3,210,92,100
1_mp3,210,61,100
1_mp3,210,44,100
1_mp3,210,84,100
1_mp3,210,41,100
1_mp3,210,98,100
1_mp3,210,72,100
1_mp3,220,91,100
1_mp3,220,61,100
1_mp3,220,17,100
1_mp3,220,83,100
1_mp3,220,83,100
1_mp3,220,81,100
1_mp3,220,71,100
1_mp3,220,9,100
1_mp3,220,82,100
1_mp3,220,6,100
1_mp3,230,71,100
1_mp3,230,22,100
1_mp3,230,27,100
1_mp3,230,87,100
1_mp3,230,31,100
1_mp3,230,58,100
1_mp3,230,69,100
1_mp3,230,31,100
1_mp3,230,96,100
1_mp3,230,20,100
1_mp3,240,98,100
1_mp3,240,37,100
1_mp3,240,64,100
1_mp3,240,98,100
1_mp3,240,48,100
1_mp3,240,91,100
1_mp3,240,8,100
1_mp3,240,74,100
1_mp3,240,98,100
1_mp3,240,22,100
1_mp3,250,67,100
1_mp3,250,11,100
1_mp3,250,95,100
1_mp3,250,55,100
1_mp3,250,48,100
1_mp3,250,32,100
1_mp3,250,62,100
1_mp3,250,12,100
1_mp3,250,98,100
1_mp3,250,32,100
1_mp3,260,13,100
1_mp3,260,33,100
1_mp3,260,82,100
1_mp3,260,18,100
1_mp3,260,5,100
1_mp3,260,57,100
1_mp3,260,76,100
1_mp3,260,76,100
1_mp3,260,20,100
1_mp3,260,64,100
1_mp3,270,69,100
1_mp3,270,12,100
1_mp3,270,84,100
1_mp3,270,82,100
1_mp3,270,22,100
1_mp3,270,69,100
1_mp3,270,72,100
1_mp3,270,9,100
1_mp3,270,70,100
1_mp3,270,44,100
1_mp3,280,7,100
1_mp3,280,98,100
1_mp3,280,72,100
1_mp3,280,78,100
1_mp3,280,67,100
1_mp3,280,46,100
1_mp3,280,90,100
1_mp3,280,40,100
1_mp3,280,48,100
1_mp3,280,72,100
1_mp3,290,15,100
1_mp3,290,54,100
1_mp3,290,81,100
1_mp3,290,68,100
1_mp3,290,29,100
1_mp3,290,93,100
1_mp3,290,68,100
1_mp3,290,59,100
1_mp3,290,93,100
1_mp3,290,30,100
1_mp3,300,33,100
1_mp3,300,38,100
1_mp3,300,89,100
1_mp3,300,48,100
1_mp3,300,17,100
1_mp3,300,46,100
1_mp3,300,61,100
1_mp3,300,15,100
1_mp3,300,28,100
1_mp3,300,77,100
1_mp3,310,36,100
1_mp3,310,33,100
1_mp3,310,69,100
1_mp3,310,69,100
1_mp3,310,69,100
1_mp3,310,8,100
1_mp3,310,75,100
1_mp3,310,27,100
1_mp3,310,49,100
1_mp3,310,20,100
1_mp3,320,12,100
1_mp3,320,39,100
1_mp3,320,62,100
1_mp3,320,8,100
1_mp3,320,10,100
1_mp3,320,32,100
1_mp3,320,17,100
1_mp3,320,96,100
1_mp3,320,88,100
1_mp3,320,18,100
1_mp3,330,74,100
1_mp3,330,16,100
1_mp3,330,29,100
1_mp3,330,52,100
1_mp3,330,16,100
1_mp3,330,54,100
1_mp3,330,56,100
1_mp3,330,45,100
1_mp3,330,78,100
1_mp3,330,20,100
1_mp3,340,15,100
1_mp3,340,13,100
1_mp3,340,95,100
1_mp3,340,11,100
1_mp3,340,25,100
1_mp3,340,96,100
1_mp3,340,24,100
1_mp3,340,78,100
1_mp3,340,96,100
1_mp3,340,16,100
1_mp3,350,15,100
1_mp3,350,15,100
1_mp3,350,80,100
1_mp3,350,36,100
1_mp3,350,60,100
1_mp3,350,91,100
1_mp3,350,86,100
1_mp3,350,5,100
1_mp3,350,40,100
1_mp3,350,91,100
1_mp3,360,3,100
1_mp3,360,46,100
1_mp3,360,90,100
1_mp3,360,60,100
1_mp3,360,37,100
1_mp3,360,44,100
1_mp3,360,24,100
1_mp3,360,86,100
1_mp3,360,78,100
1_mp3,360,16,100
1_mp3,370,7,100
1_mp3,370,65,100
1_mp3,370,53,100
1_mp3,370,54,100
1_mp3,370,13,100
1_mp3,370,52,100
1_mp3,370,86,100
1_mp3,370,84,100
1_mp3,370,78,100
1_mp3,370,70,100
1_mp3,380,24,100
1_mp3,380,9,100
1_mp3,380,32,100
1_mp3,380,67,100
1_mp3,380,59,100
1_mp3,380,99,100
1_mp3,380,37,100
1_mp3,380,31,100
1_mp3,380,91,100
1_mp3,380,35,100
1_mp3,390,36,100
1_mp3,390,6,100
1_mp3,390,47,100
1_mp3,390,31,100
1_mp3,390,76,100
1_mp3,390,80,100
1_mp3,390,61,100
1_mp3,390,52,100
1_mp3,390,52,100
1_mp3,390,5,100
1_mp3,400,86,100
1_mp3,400,97,100
1_mp3,400,71,100
1_mp3,400,66,100
1_mp3,400,99,100
1_mp3,400,86,100
1_mp3,400,35,100
1_mp3,400,72,100
1_mp3,400,29,100
1_mp3,400,50,100
1_mp3,410,88,100
1_mp3,410,38,100
1_mp3,410,8,100
1_mp3,410,81,100
1_mp3,410,21,100
1_mp3,410,75,100
1_mp3,410,19,100
1_mp3,410,98,100
1_mp3,410,9,100
1_mp3,410,43,100
1_mp3,420,29,100
1_mp3,420,63,100
1_mp3,420,43,100
1_mp3,420,8,100
1_mp3,420,91,100
1_mp3,420,79,100
1_mp3,420,80,100
1_mp3,420,25,100
1_mp3,420,11,100
1_mp3,420,69,100
1_mp3,430,60,100
1_mp3,430,81,100
1_mp3,430,39,100
1_mp3,430,31,100
1_mp3,430,73,100
1_mp3,430,90,100
1_mp3,430,42,100
1_mp3,430,97,100
1_mp3,430,17,100
1_mp3,430,94,100
1_mp3,440,45,100
1_mp3,440,89,100
1_mp3,440,85,100
1_mp3,440,85,100
1_mp3,440,12,100
1_mp3,440,6,100
1_mp3,440,79,100
1_mp3,440,96,100
1_mp3,440,31,100
1_mp3,440,27,100
1_mp3,450,79,100
1_mp3,450,6,100
1_mp3,450,69,100
1_mp3,450,84,100
1_mp3,450,17,100
1_mp3,450,43,100
1_mp3,450,89,100
1_mp3,450,35,100
1_mp3,450,36,100
1_mp3,450,99,100
1_mp3,460,45,100
1_mp3,460,21,100
1_mp3,460,87,100
1_mp3,460,34,100
1_mp3,460,50,100
1_mp3,460,24,100
1_mp3,460,71,100
1_mp3,460,48,100
1_mp3,460,87,100
1_mp3,460,33,100
1_mp3,470,85,100
1_mp3,470,88,100
1_mp3,470,36,100
1_mp3,470,47,100
1_mp3,470,16,100
1_mp3,470,38,100
1_mp3,470,35,100
1_mp3,470,38,100
1_mp3,470,81,100
1_mp3,470,60,100
1_mp3,480,19,100
1_mp3,480,42,100
1_mp3,480,80,100
1_mp3,480,26,100
1_mp3,480,88,100
1_mp3,480,46,100
1_mp3,480,18,100
1_mp3,480,40,100
1_mp3,480,95,100
1_mp3,480,77,100
1_mp3,490,13,100
1_mp3,490,23,100
1_mp3,490,87,100
1_mp3,490,30,100
1_mp3,490,16,100
1_mp3,490,10,100
1_mp3,490,65,100
1_mp3,490,68,100
1_mp3,490,93,100
1_mp3,490,60,100
1_mp3,500,47,100
1_mp3,500,13,100
1_mp3,500,75,100
1_mp3,500,33,100
1_mp3,500,90,100
1_mp3,500,15,100
1_mp3,500,92,100
1_mp3,500,60,100
1_mp3,500,33,100
1_mp3,500,44,100
1_mp3,510,88,100
1_mp3,510,90,100
1_mp3,510,51,100
1_mp3,510,67,100
1_mp3,510,71,100
1_mp3,510,69,100
1_mp3,510,48,100
1_mp3,510,52,100
1_mp3,510,71,100
1_mp3,510,16,100
1_mp3,520,15,100
1_mp3,520,80,100
1_mp3,520,36,100
1_mp3,520,36,100
1_mp3,520,88,100
1_mp3,520,77,100
1_mp3,520,91,100
1_mp3,520,24,100
1_mp3,520,17,100
1_mp3,520,49,100
1_mp3,530,94,100
1_mp3,530,71,100
1_mp3,530,49,100
1_mp3,530,82,100
1_mp3,530,66,100
1_mp3,530,82,100
1_mp3,530,56,100
1_mp3,530,38,100
1_mp3,530,72,100
1_mp3,530,43,100
1_mp3,540,54,100
1_mp3,540,76,100
1_mp3,540,29,100
1_mp3,540,28,100
1_mp3,540,74,100
1_mp3,540,63,100
1_mp3,540,61,100
1_mp3,540,95,100
1_mp3,540,33,100
1_mp3,540,10,100
1_mp3,550,86,100
1_mp3,550,86,100
1_mp3,550,89,100
1_mp3,550,27,100
1_mp3,550,21,100
1_mp3,550,63,100
1_mp3,550,72,100
1_mp3,550,81,100
1_mp3,550,20,100
1_mp3,550,49,100
1_mp3,560,64,100
1_mp3,560,67,100
1_mp3,560,8,100
1_mp3,560,65,100
1_mp3,560,40,100
1_mp3,560,86,100
1_mp3,560,89,100
1_mp3,560,48,100
1_mp3,560,95,100
1_mp3,560,80,100
1_mp3,570,48,100
1_mp3,570,97,100
1_mp3,570,36,100
1_mp3,570,25,100
1_mp3,570,99,100
1_mp3,570,14,100
1_mp3,570,35,100
1_mp3,570,15,100
1_mp3,570,86,100
1_mp3,570,41,100
1_mp3,580,81,100
1_mp3,580,52,100
1_mp3,580,40,100
1_mp3,580,79,100
1_mp3,580,6,100
1_mp3,580,44,100
1_mp3,580,9,100
1_mp3,580,65,100
1_mp3,580,84,100
1_mp3,580,79,100
1_mp3,590,89,100
1_mp3,590,15,100
1_mp3,590,55,100
1_mp3,590,99,100
1_mp3,590,82,100
1_mp3,590,70,100
1_mp3,590,92,100
1_mp3,590,70,100
1_mp3,590,78,100
1_mp3,590,91,100
1_mp3,600,22,100
1_mp3,600,20,100
1_mp3,600,38,100
1_mp3,600,82,100
1_mp3,600,47,100
1_mp3,600,21,100
1_mp3,600,78,100
1_mp3,600,23,100
1_mp3,600,98,100
1_mp3,600,7,100
1_mp3,610,65,100
1_mp3,610,71,100
1_mp3,610,50,100
1_mp3,610,68,100
1_mp3,610,67,100
1_mp3,610,13,100
1_mp3,610,15,100
1_mp3,610,43,100
1_mp3,610,74,100
1_mp3,610,21,100
1_mp3,620,54,100
1_mp3,620,90,100
1_mp3,620,32,100
1_mp3,620,74,100
1_mp3,620,60,100
1_mp3,620,45,100
1_mp3,620,76,100
1_mp3,620,57,100
1_mp3,620,78,100
1_mp3,620,94,100
1_mp3,630,75,100
1_mp3,630,38,100
1_mp3,630,86,100
1_mp3,630,67,100
1_mp3,630,67,100
1_mp3,630,83,100
1_mp3,630,53,100
1_mp3,630,51,100
1_mp3,630,62,100
1_mp3,630,98,100
1_mp3,640,8,100
1_mp3,640,81,100
1_mp3,640,71,100
1_mp3,640,25,100
1_mp3,640,19,100
1_mp3,640,57,100
1_mp3,640,3,100
1_mp3,640,23,100
1_mp3,640,4,100
1_mp3,640,24,100
1_mp3,650,32,100
1_mp3,650,15,100
1_mp3,650,39,100
1_mp3,650,25,100
1_mp3,650,86,100
1_mp3,650,53,100
1_mp3,650,69,100
1_mp3,650,86,100
1_mp3,650,16,100
1_mp3,650,28,100
1_mp3,660,16,100
1_mp3,660,55,100
1_mp3,660,48,100
1_mp3,660,35,100
1_mp3,660,35,100
1_mp3,660,6,100
1_mp3,660,47,100
1_mp3,660,36,100
1_mp3,660,8,100
1_mp3,660,79,100
1_mp3,670,31,100
1_mp3,670,28,100
1_mp3,670,53,100
1_mp3,670,3,100
1_mp3,670,11,100
1_mp3,670,26,100
1_mp3,670,33,100
1_mp3,670,45,100
1_mp3,670,66,100
1_mp3,670,90,100
1_mp3,680,16,100
1_mp3,680,6,100
1_mp3,680,42,100
1_mp3,680,44,100
1_mp3,680,77,100
1_mp3,680,60,100
1_mp3,680,64,100
1_mp3,680,75,100
1_mp3,680,93,100
1_mp3,680,90,100
1_mp3,690,38,100
1_mp3,690,51,100
1_mp3,690,39,100
1_mp3,690,46,100
1_mp3,690,54,100
1_mp3,690,93,100
1_mp3,690,95,100
1_mp3,690,84,100
1_mp3,690,78,100
1_mp3,690,50,100
1_mp3,700,76,100
1_mp3,700,24,100
1_mp3,700,56,100
1_mp3,700,40,100
1_mp3,700,92,100
1_mp3,700,97,100
1_mp3,700,32,100
1_mp3,700,94,100
1_mp3,700,49,100
1_mp3,700,77,100
1_mp3,710,63,100
1_mp3,710,40,100
1_mp3,710,56,100
1_mp3,710,36,100
1_mp3,710,14,100
1_mp3,710,51,100
1_mp3,710,17,100
1_mp3,710,12,100
1_mp3,710,18,100
1_mp3,710,62,100
1_mp3,720,47,100
1_mp3,720,7,100
1_mp3,720,79,100
1_mp3,720,10,100
1_mp3,720,97,100
1_mp3,720,55,100
1_mp3,720,83,100
1_mp3,720,82,100
1_mp3,720,89,100
1_mp3,720,6,100
1_mp3,730,83,100
1_mp3,730,89,100
1_mp3,730,21,100
1_mp3,730,23,100
1_mp3,730,11,100
1_mp3,730,19,100
1_mp3,730,44,100
1_mp3,730,65,100
1_mp3,730,35,100
1_mp3,730,67,100
1_mp3,740,51,100
1_mp3,740,80,100
1_mp3,740,37,100
1_mp3,740,15,100
1_mp3,740,85,100
1_mp3,740,33,100
1_mp3,740,51,100
1_mp3,740,25,100
1_mp3,740,7,100
1_mp3,740,48,100
1_mp3,750,93,100
1_mp3,750,15,100
1_mp3,750,61,100
1_mp3,750,91,100
1_mp3,750,48,100
1_mp3,750,64,100
1_mp3,750,36,100
1_mp3,750,48,100
1_mp3,750,37,100
1_mp3,750,33,100
1_mp3,760,87,100
1_mp3,760,49,100
1_mp3,760,49,100
1_mp3,760,21,100
1_mp3,760,81,100
1_mp3,760,54,100
1_mp3,760,9,100
1_mp3,760,41,100
1_mp3,760,72,100
1_mp3,760,96,100
1_mp3,770,15,100
1_mp3,770,66,100
1_mp3,770,91,100
1_mp3,770,71,100
1_mp3,770,59,100
1_mp3,770,74,100
1_mp3,770,57,100
1_mp3,770,24,100
1_mp3,770,63,100
1_mp3,770,88,100
1_mp3,780,23,100
1_mp3,780,95,100
1_mp3,780,35,100
1_mp3,780,17,100
1_mp3,780,6,100
1_mp3,780,75,100
1_mp3,780,32,100
1_mp3,780,78,100
1_mp3,780,38,100
1_mp3,780,6,100
1_mp3,790,13,100
1_mp3,790,83,100
1_mp3,790,14,100
1_mp3,790,67,100
1_mp3,790,51,100
1_mp3,790,68,100
1_mp3,790,23,100
1_mp3,790,51,100
1_mp3,790,58,100
1_mp3,790,71,100
1_mp3,800,19,100
1_mp3,800,34,100
1_mp3,800,38,100
1_mp3,800,47,100
1_mp3,800,90,100
1_mp3,800,85,100
1_mp3,800,3,100
1_mp3,800,92,100
1_mp3,800,57,100
1_mp3,800,73,100
1_mp3,810,78,100
1_mp3,810,17,100
1_mp3,810,33,100
1_mp3,810,83,100
1_mp3,810,98,100
1_mp3,810,30,100
1_mp3,810,50,100
1_mp3,810,81,100
1_mp3,810,13,100
1_mp3,810,74,100
1_mp3,820,63,100
1_mp3,820,65,100
1_mp3,820,80,100
1_mp3,820,74,100
1_mp3,820,74,100
1_mp3,820,52,100
1_mp3,820,13,100
1_mp3,820,90,100
1_mp3,820,81,100
1_mp3,820,41,100
1_mp3,830,29,100
1_mp3,830,63,100
1_mp3,830,71,100
1_mp3,830,36,100
1_mp3,830,91,100
1_mp3,830,33,100
1_mp3,830,36,100
1_mp3,830,56,100
1_mp3,830,67,100
1_mp3,830,97,100
1_mp3,840,96,100
1_mp3,840,30,100
1_mp3,840,14,100
1_mp3,840,98,100
1_mp3,840,6,100
1_mp3,840,86,100
1_mp3,840,90,100
1_mp3,840,15,100
1_mp3,840,50,100
1_mp3,840,59,100
1_mp3,850,33,100
1_mp3,850,45,100
1_mp3,850,30,100
1_mp3,850,73,100
1_mp3,850,43,100
1_mp3,850,48,100
1_mp3,850,62,100
1_mp3,850,54,100
1_mp3,850,72,100
1_mp3,850,19,100
1_mp3,860,55,100
1_mp3,860,63,100
1_mp3,860,64,100
1_mp3,860,4,100
1_mp3,860,92,100
1_mp3,860,70,100
1_mp3,860,35,100
1_mp3,860,24,100
1_mp3,860,64,100
1_mp3,860,22,100
1_mp3,870,27,100
1_mp3,870,32,100
1_mp3,870,48,100
1_mp3,870,30,100
1_mp3,870,78,100
1_mp3,870,87,100
1_mp3,870,11,100
1_mp3,870,98,100
1_mp3,870,84,100
1_mp3,870,16,100
1_mp3,880,56,100
1_mp3,880,69,100
1_mp3,880,43,100
1_mp3,880,93,100
1_mp3,880,63,100
1_mp3,880,22,100
1_mp3,880,24,100
1_mp3,880,29,100
1_mp3,880,17,100
1_mp3,880,52,100
1_mp3,890,53,100
1_mp3,890,35,100
1_mp3,890,61,100
1_mp3,890,35,100
1_mp3,890,19,100
1_mp3,890,78,100
1_mp3,890,26,100
1_mp3,890,91,100
1_mp3,890,21,100
1_mp3,890,68,100
1_mp3,900,6,100
1_mp3,900,52,100
1_mp3,900,26,100
1_mp3,900,21,100
1_mp3,900,21,100
1_mp3,900,89,100
1_mp3,900,44,100
1_mp3,900,69,100
1_mp3,900,5,100
1_mp3,900,26,100
1_mp3,910,79,100
1_mp3,910,27,100
1_mp3,910,79,100
1_mp3,910,3,100
1_mp3,910,76,100
1_mp3,910,10,100
1_mp3,910,84,100
1_mp3,910,12,100
1_mp3,910,13,100
1_mp3,910,83,100
1_mp3,920,33,100
1_mp3,920,48,100
1_mp3,920,45,100
1_mp3,920,57,100
1_mp3,920,4,100
1_mp3,920,33,100
1_mp3,920,10,100
1_mp3,920,38,100
1_mp3,920,81,100
1_mp3,920,44,100
1_mp3,930,71,100
1_mp3,930,24,100
1_mp3,930,18,100
1_mp3,930,97,100
1_mp3,930,5,100
1_mp3,930,96,100
1_mp3,930,85,100
1_mp3,930,43,100
1_mp3,930,56,100
1_mp3,930,90,100
1_mp3,940,65,100
1_mp3,940,97,100
1_mp3,940,82,100
1_mp3,940,83,100
1_mp3,940,62,100
1_mp3,940,61,100
1_mp3,940,29,100
1_mp3,940,57,100
1_mp3,940,32,100
1_mp3,940,86,100
1_mp3,950,58,100
1_mp3,950,86,100
1_mp3,950,89,100
1_mp3,950,77,100
1_mp3,950,84,100
1_mp3,950,53,100
1_mp3,950,69,100
1_mp3,950,42,100
1_mp3,950,4,100
1_mp3,950,75,100
1_mp3,960,44,100
1_mp3,960,24,100
1_mp3,960,23,100
1_mp3,960,34,100
1_mp3,960,62,100
1_mp3,960,98,100
1_mp3,960,94,100
1_mp3,960,40,100
1_mp3,960,89,100
1_mp3,960,29,100
1_mp3,970,13,100
1_mp3,970,30,100
1_mp3,970,85,100
1_mp3,970,64,100
1_mp3,970,79,100
1_mp3,970,88,100
1_mp3,970,85,100
1_mp3,970,99,100
1_mp3,970,29,100
1_mp3,970,47,100
1_mp3,980,5,100
1_mp3,980,82,100
1_mp3,980,77,100
1_mp3,980,44,100
1_mp3,980,49,100
1_mp3,980,58,100
1_mp3,980,38,100
1_mp3,980,30,100
1_mp3,980,64,100
1_mp3,980,75,100
1_mp3,990,20,100
1_mp3,990,17,100
1_mp3,990,68,100
1_mp3,990,68,100
1_mp3,990,73,100
1_mp3,990,47,100
1_mp3,990,37,100
1_mp3,990,66,100
1_mp3,990,59,100
1_mp3,990,17,100
1_mp3,1000,18,100
1_mp3,1000,13,100
1_mp3,1000,52,100
1_mp3,1000,40,100
1_mp3,1000,38,100
1_mp3,1000,55,100
1_mp3,1000,86,100
1_mp3,1000,11,100
1_mp3,1000,66,100
1_mp3,1000,90,100
1_mp3,1010,27,100
1_mp3,1010,34,100
1_mp3,1010,59,100
1_mp3,1010,37,100
1_mp3,1010,53,100
1_mp3,1010,90,100
1_mp3,1010,77,100
1_mp3,1010,76,100
1_mp3,1010,10,100
1_mp3,1010,18,100
1_mp3,1020,9,100
1_mp3,1020,93,100
1_mp3,1020,65,100
1_mp3,1020,42,100
1_mp3,1020,10,100
1_mp3,1020,74,100
1_mp3,1020,63,100
1_mp3,1020,92,100
1_mp3,1020,22,100
1_mp3,1020,46,100
1_mp3,1030,38,100
1_mp3,1030,86,100
1_mp3,1030,53,100
1_mp3,1030,89,100
1_mp3,1030,39,100
1_mp3,1030,95,100
1_mp3,1030,26,100
1_mp3,1030,96,100
1_mp3,1030,12,100
1_mp3,1030,87,100
1_mp3,1040,58,100
1_mp3,1040,14,100
1_mp3,1040,70,100
1_mp3,1040,35,100
1_mp3,1040,70,100
1_mp3,1040,33,100
1_mp3,1040,65,100
1_mp3,1040,97,100
1_mp3,1040,49,100
1_mp3,1040,34,100
1_mp3,1050,67,100
1_mp3,1050,18,100
1_mp3,1050,65,100
1_mp3,1050,76,100
1_mp3,1050,65,100
1_mp3,1050,83,100
1_mp3,1050,45,100
1_mp3,1050,69,100
1_mp3,1050,21,100
1_mp3,1050,20,100
1_mp3,1060,31,100
1_mp3,1060,48,100
1_mp3,1060,71,100
1_mp3,1060,80,100
1_mp3,1060,91,100
1_mp3,1060,50,100
1_mp3,1060,25,100
1_mp3,1060,74,100
1_mp3,1060,90,100
1_mp3,1060,32,100
1_mp3,1070,96,100
1_mp3,1070,81,100
1_mp3,1070,60,100
1_mp3,1070,94,100
1_mp3,1070,65,100
1_mp3,1070,11,100
1_mp3,1070,64,100
1_mp3,1070,32,100
1_mp3,1070,72,100
1_mp3,1070,66,100
1_mp3,1080,46,100
1_mp3,1080,72,100
1_mp3,1080,32,100
1_mp3,1080,98,100
1_mp3,1080,87,100
1_mp3,1080,45,100
1_mp3,1080,84,100
1_mp3,1080,22,100
1_mp3,1080,22,100
1_mp3,1080,95,100
1_mp3,1090,67,100
1_mp3,1090,45,100
1_mp3,1090,23,100
1_mp3,1090,34,100
1_mp3,1090,48,100
1_mp3,1090,5,100
1_mp3,1090,86,100
1_mp3,1090,30,100
1_mp3,1090,22,100
1_mp3,1090,62,100
1_mp3,1100,74,100
1_mp3,1100,98,100
1_mp3,1100,86,100
1_mp3,1100,13,100
1_mp3,1100,64,100
1_mp3,1100,64,100
1_mp3,1100,83,100
1_mp3,1100,47,100
1_mp3,1100,72,100
1_mp3,1100,70,100
1_mp3,1110,18,100
1_mp3,1110,56,100
1_mp3,1110,48,100
1_mp3,1110,88,100
1_mp3,1110,15,100
1_mp3,1110,14,100
1_mp3,1110,45,100
1_mp3,1110,82,100
1_mp3,1110,90,100
1_mp3,1110,70,100
1_mp3,1120,78,100
1_mp3,1120,67,100
1_mp3,1120,73,100
1_mp3,1120,16,100
1_mp3,1120,89,100
1_mp3,1120,90,100
1_mp3,1120,9,100
1_mp3,1120,48,100
1_mp3,1120,15,100
1_mp3,1120,63,100
1_mp3,1130,74,100
1_mp3,1130,87,100
1_mp3,1130,32,100
1_mp3,1130,35,100
1_mp3,1130,14,100
1_mp3,1130,74,100
1_mp3,1130,78,100
1_mp3,1130,87,100
1_mp3,1130,61,100
1_mp3,1130,95,100
1_mp3,1140,60,100
1_mp3,1140,17,100
1_mp3,1140,28,100
1_mp3,1140,41,100
1_mp3,1140,7,100
1_mp3,1140,77,100
1_mp3,1140,42,100
1_mp3,1140,55,100
1_mp3,1140,31,100
1_mp3,1140,99,100
1_mp3,1150,84,100
1_mp3,1150,47,100
1_mp3,1150,5,100
1_mp3,1150,19,100
1_mp3,1150,22,100
1_mp3,1150,56,100
1_mp3,1150,75,100
1_mp3,1150,79,100
1_mp3,1150,33,100
1_mp3,1150,68,100
