TestFile,Answer,Prediction
coffee,80-90,90-100
coffee,70-80,80-90
coffee,20-30,20-30
coffee,60-70,50-60
coffee,10-20,10-20
coffee,50-60,50-60
coffee,10-20,10-20
coffee,70-80,70-80
coffee,40-50,20-30
coffee,0-10,20-30
coffee,30-40,10-20
coffee,50-60,60-70
coffee,50-60,20-30
coffee,30-40,10-20
coffee,80-90,90-100
coffee,60-70,50-60
coffee,60-70,90-100
coffee,90-100,90-100
coffee,50-60,50-60
coffee,10-20,10-20
coffee,90-100,90-100
coffee,30-40,10-20
coffee,20-30,10-20
coffee,90-100,90-100
coffee,40-50,20-30
coffee,60-70,50-60
coffee,90-100,90-100
coffee,30-40,20-30
coffee,30-40,30-40
coffee,90-100,90-100
coffee,90-100,60-70
coffee,20-30,90-100
coffee,60-70,90-100
coffee,60-70,90-100
coffee,80-90,80-90
coffee,40-50,90-100
coffee,30-40,90-100
coffee,80-90,80-90
coffee,0-10,0-10
coffee,70-80,70-80
coffee,40-50,50-60
coffee,50-60,90-100
coffee,60-70,60-70
coffee,90-100,90-100
coffee,90-100,90-100
coffee,50-60,20-30
coffee,20-30,10-20
coffee,20-30,10-20
coffee,80-90,90-100
coffee,20-30,10-20
coffee,50-60,90-100
coffee,50-60,90-100
coffee,10-20,10-20
coffee,30-40,10-20
coffee,80-90,60-70
coffee,30-40,20-30
coffee,40-50,20-30
coffee,70-80,70-80
coffee,10-20,10-20
coffee,80-90,60-70
coffee,60-70,60-70
coffee,40-50,50-60
coffee,30-40,10-20
coffee,90-100,90-100
coffee,80-90,70-80
coffee,0-10,0-10
coffee,50-60,90-100
coffee,30-40,10-20
coffee,10-20,10-20
coffee,0-10,0-10
coffee,40-50,90-100
coffee,90-100,60-70
coffee,10-20,10-20
coffee,80-90,60-70
coffee,70-80,90-100
coffee,30-40,90-100
coffee,10-20,10-20
coffee,20-30,10-20
coffee,30-40,10-20
coffee,30-40,10-20
coffee,10-20,10-20
coffee,70-80,70-80
coffee,80-90,80-90
coffee,80-90,80-90
coffee,20-30,10-20
coffee,80-90,90-100
coffee,70-80,80-90
coffee,0-10,0-10
coffee,50-60,90-100
coffee,70-80,60-70
coffee,20-30,10-20
coffee,80-90,70-80
coffee,40-50,20-30
coffee,60-70,60-70
coffee,40-50,20-30
coffee,90-100,60-70
coffee,10-20,10-20
coffee,0-10,0-10
coffee,0-10,0-10
coffee,90-100,90-100
coffee,10-20,10-20
coffee,90-100,90-100
coffee,70-80,70-80
coffee,40-50,90-100
coffee,50-60,70-80
coffee,0-10,20-30
coffee,20-30,20-30
coffee,70-80,80-90
coffee,50-60,90-100
coffee,70-80,60-70
coffee,60-70,90-100
coffee,40-50,40-50
coffee,40-50,90-100
coffee,80-90,80-90
coffee,70-80,70-80
coffee,10-20,10-20
coffee,70-80,80-90
coffee,90-100,90-100
coffee,80-90,80-90
coffee,30-40,10-20
coffee,10-20,10-20
coffee,0-10,10-20
coffee,90-100,50-60
coffee,70-80,60-70
coffee,30-40,10-20
coffee,90-100,90-100
coffee,20-30,10-20
coffee,10-20,10-20
coffee,70-80,60-70
coffee,60-70,60-70
coffee,10-20,10-20
coffee,50-60,90-100
coffee,50-60,60-70
coffee,30-40,90-100
coffee,60-70,80-90
coffee,90-100,90-100
coffee,10-20,10-20
coffee,60-70,50-60
coffee,60-70,50-60
coffee,80-90,80-90
coffee,10-20,10-20
coffee,60-70,90-100
coffee,20-30,10-20
coffee,50-60,40-50
coffee,70-80,70-80
coffee,90-100,90-100
coffee,10-20,10-20
coffee,10-20,10-20
coffee,60-70,50-60
coffee,0-10,0-10
coffee,80-90,80-90
coffee,70-80,70-80
coffee,90-100,90-100
coffee,90-100,90-100
coffee,30-40,20-30
coffee,30-40,10-20
coffee,20-30,10-20
coffee,10-20,10-20
coffee,20-30,10-20
coffee,20-30,10-20
coffee,20-30,10-20
coffee,50-60,50-60
coffee,70-80,80-90
coffee,0-10,10-20
coffee,90-100,90-100
coffee,20-30,10-20
(Accuracy)coffee,0.436
dishwashing,50-60,30-40
dishwashing,30-40,40-50
dishwashing,90-100,30-40
dishwashing,70-80,30-40
dishwashing,40-50,40-50
dishwashing,0-10,0-10
dishwashing,90-100,50-60
dishwashing,10-20,20-30
dishwashing,30-40,40-50
dishwashing,10-20,30-40
dishwashing,50-60,30-40
dishwashing,80-90,90-100
dishwashing,70-80,50-60
dishwashing,80-90,90-100
dishwashing,10-20,30-40
dishwashing,40-50,40-50
dishwashing,70-80,30-40
dishwashing,30-40,30-40
dishwashing,30-40,40-50
dishwashing,40-50,30-40
dishwashing,20-30,30-40
dishwashing,80-90,90-100
dishwashing,90-100,80-90
dishwashing,40-50,40-50
dishwashing,50-60,40-50
dishwashing,40-50,40-50
dishwashing,20-30,30-40
dishwashing,60-70,30-40
dishwashing,60-70,80-90
dishwashing,30-40,90-100
dishwashing,90-100,60-70
dishwashing,30-40,40-50
dishwashing,60-70,70-80
dishwashing,80-90,30-40
dishwashing,0-10,20-30
dishwashing,70-80,90-100
dishwashing,70-80,40-50
dishwashing,60-70,40-50
dishwashing,60-70,70-80
dishwashing,90-100,50-60
dishwashing,70-80,30-40
dishwashing,30-40,40-50
dishwashing,40-50,50-60
dishwashing,90-100,40-50
dishwashing,40-50,30-40
dishwashing,0-10,20-30
dishwashing,50-60,30-40
dishwashing,30-40,30-40
dishwashing,0-10,10-20
dishwashing,10-20,30-40
dishwashing,50-60,60-70
dishwashing,20-30,30-40
dishwashing,80-90,50-60
dishwashing,90-100,90-100
dishwashing,40-50,30-40
dishwashing,0-10,0-10
dishwashing,90-100,30-40
dishwashing,20-30,20-30
dishwashing,70-80,70-80
dishwashing,50-60,50-60
dishwashing,90-100,40-50
dishwashing,50-60,30-40
dishwashing,30-40,30-40
dishwashing,40-50,40-50
dishwashing,20-30,40-50
dishwashing,10-20,30-40
dishwashing,20-30,30-40
dishwashing,30-40,40-50
dishwashing,20-30,40-50
dishwashing,20-30,30-40
dishwashing,50-60,30-40
dishwashing,30-40,30-40
dishwashing,70-80,50-60
dishwashing,80-90,60-70
dishwashing,90-100,0-10
dishwashing,0-10,20-30
dishwashing,20-30,20-30
dishwashing,50-60,30-40
dishwashing,20-30,30-40
dishwashing,10-20,20-30
dishwashing,0-10,0-10
dishwashing,80-90,60-70
dishwashing,40-50,40-50
dishwashing,20-30,90-100
dishwashing,70-80,40-50
dishwashing,30-40,30-40
dishwashing,0-10,0-10
dishwashing,0-10,0-10
dishwashing,0-10,10-20
dishwashing,80-90,40-50
dishwashing,40-50,30-40
dishwashing,60-70,30-40
dishwashing,90-100,90-100
dishwashing,10-20,20-30
dishwashing,60-70,50-60
dishwashing,70-80,40-50
dishwashing,50-60,40-50
dishwashing,70-80,60-70
dishwashing,70-80,30-40
dishwashing,90-100,80-90
dishwashing,0-10,30-40
dishwashing,60-70,80-90
dishwashing,20-30,40-50
dishwashing,20-30,80-90
dishwashing,0-10,30-40
dishwashing,90-100,30-40
dishwashing,0-10,10-20
dishwashing,90-100,40-50
dishwashing,50-60,30-40
dishwashing,90-100,40-50
dishwashing,80-90,60-70
dishwashing,20-30,30-40
dishwashing,70-80,90-100
dishwashing,50-60,50-60
dishwashing,50-60,60-70
dishwashing,70-80,90-100
dishwashing,90-100,50-60
dishwashing,50-60,30-40
dishwashing,40-50,70-80
dishwashing,80-90,90-100
dishwashing,80-90,50-60
dishwashing,80-90,40-50
dishwashing,10-20,30-40
dishwashing,90-100,90-100
dishwashing,40-50,30-40
dishwashing,40-50,40-50
dishwashing,0-10,0-10
dishwashing,60-70,30-40
dishwashing,0-10,20-30
dishwashing,20-30,30-40
dishwashing,0-10,0-10
dishwashing,30-40,40-50
dishwashing,70-80,60-70
dishwashing,40-50,30-40
dishwashing,80-90,40-50
dishwashing,30-40,30-40
dishwashing,10-20,20-30
dishwashing,30-40,40-50
dishwashing,30-40,40-50
dishwashing,10-20,30-40
dishwashing,50-60,40-50
dishwashing,40-50,70-80
dishwashing,50-60,80-90
dishwashing,90-100,50-60
dishwashing,10-20,30-40
dishwashing,70-80,70-80
dishwashing,20-30,40-50
dishwashing,50-60,40-50
dishwashing,0-10,0-10
dishwashing,60-70,50-60
dishwashing,40-50,30-40
dishwashing,90-100,30-40
dishwashing,80-90,30-40
dishwashing,60-70,30-40
dishwashing,50-60,40-50
dishwashing,80-90,30-40
dishwashing,80-90,40-50
dishwashing,0-10,20-30
dishwashing,0-10,0-10
dishwashing,0-10,0-10
dishwashing,30-40,30-40
dishwashing,10-20,20-30
dishwashing,20-30,30-40
dishwashing,90-100,50-60
dishwashing,50-60,60-70
dishwashing,60-70,30-40
dishwashing,90-100,90-100
dishwashing,20-30,40-50
dishwashing,60-70,30-40
dishwashing,30-40,40-50
dishwashing,30-40,70-80
dishwashing,80-90,30-40
dishwashing,0-10,20-30
dishwashing,50-60,30-40
dishwashing,0-10,0-10
dishwashing,0-10,20-30
dishwashing,40-50,30-40
dishwashing,40-50,30-40
dishwashing,60-70,50-60
dishwashing,90-100,70-80
dishwashing,20-30,40-50
dishwashing,40-50,40-50
dishwashing,80-90,70-80
dishwashing,10-20,30-40
dishwashing,0-10,20-30
dishwashing,70-80,30-40
dishwashing,50-60,90-100
dishwashing,80-90,90-100
dishwashing,0-10,0-10
dishwashing,30-40,40-50
dishwashing,60-70,40-50
dishwashing,50-60,30-40
dishwashing,0-10,0-10
dishwashing,30-40,40-50
dishwashing,60-70,50-60
dishwashing,80-90,40-50
dishwashing,50-60,30-40
dishwashing,50-60,90-100
dishwashing,50-60,70-80
dishwashing,50-60,50-60
dishwashing,0-10,10-20
dishwashing,30-40,30-40
dishwashing,30-40,30-40
dishwashing,10-20,30-40
dishwashing,30-40,40-50
dishwashing,60-70,30-40
dishwashing,40-50,40-50
dishwashing,20-30,30-40
dishwashing,20-30,40-50
dishwashing,0-10,20-30
dishwashing,80-90,80-90
dishwashing,70-80,20-30
dishwashing,90-100,90-100
dishwashing,60-70,90-100
dishwashing,40-50,40-50
dishwashing,90-100,20-30
dishwashing,90-100,80-90
dishwashing,80-90,90-100
dishwashing,40-50,30-40
dishwashing,10-20,20-30
dishwashing,0-10,0-10
dishwashing,20-30,20-30
dishwashing,10-20,20-30
dishwashing,20-30,30-40
dishwashing,10-20,20-30
dishwashing,10-20,30-40
dishwashing,40-50,30-40
dishwashing,70-80,90-100
dishwashing,40-50,40-50
dishwashing,10-20,40-50
dishwashing,50-60,80-90
dishwashing,60-70,50-60
dishwashing,30-40,30-40
dishwashing,50-60,30-40
dishwashing,50-60,30-40
dishwashing,50-60,70-80
dishwashing,40-50,30-40
dishwashing,30-40,30-40
dishwashing,90-100,90-100
dishwashing,20-30,30-40
dishwashing,60-70,40-50
dishwashing,80-90,90-100
dishwashing,60-70,50-60
dishwashing,10-20,20-30
dishwashing,10-20,20-30
dishwashing,90-100,20-30
dishwashing,70-80,40-50
dishwashing,80-90,30-40
dishwashing,70-80,50-60
dishwashing,50-60,50-60
dishwashing,10-20,40-50
dishwashing,0-10,20-30
dishwashing,40-50,40-50
dishwashing,0-10,0-10
dishwashing,20-30,40-50
dishwashing,80-90,90-100
dishwashing,60-70,30-40
dishwashing,10-20,30-40
dishwashing,60-70,70-80
dishwashing,10-20,40-50
dishwashing,90-100,90-100
dishwashing,70-80,50-60
dishwashing,60-70,30-40
dishwashing,60-70,60-70
dishwashing,70-80,40-50
dishwashing,0-10,0-10
dishwashing,50-60,30-40
dishwashing,50-60,40-50
dishwashing,50-60,80-90
dishwashing,90-100,80-90
dishwashing,60-70,90-100
dishwashing,70-80,40-50
dishwashing,60-70,80-90
dishwashing,30-40,40-50
dishwashing,80-90,50-60
dishwashing,90-100,90-100
dishwashing,60-70,60-70
dishwashing,20-30,30-40
dishwashing,70-80,30-40
dishwashing,40-50,30-40
dishwashing,30-40,30-40
dishwashing,70-80,60-70
dishwashing,10-20,30-40
dishwashing,0-10,10-20
dishwashing,50-60,50-60
dishwashing,90-100,30-40
dishwashing,20-30,20-30
dishwashing,60-70,70-80
dishwashing,90-100,60-70
dishwashing,40-50,40-50
dishwashing,10-20,30-40
dishwashing,10-20,30-40
dishwashing,50-60,20-30
dishwashing,10-20,30-40
dishwashing,70-80,40-50
dishwashing,60-70,70-80
dishwashing,50-60,30-40
dishwashing,20-30,30-40
dishwashing,80-90,90-100
dishwashing,0-10,10-20
dishwashing,30-40,70-80
dishwashing,20-30,40-50
dishwashing,20-30,40-50
dishwashing,20-30,40-50
dishwashing,10-20,20-30
dishwashing,80-90,80-90
dishwashing,60-70,60-70
dishwashing,30-40,30-40
dishwashing,90-100,60-70
dishwashing,40-50,40-50
dishwashing,80-90,40-50
dishwashing,40-50,50-60
dishwashing,10-20,20-30
dishwashing,50-60,70-80
dishwashing,10-20,20-30
dishwashing,30-40,30-40
dishwashing,50-60,70-80
dishwashing,90-100,50-60
dishwashing,10-20,30-40
dishwashing,50-60,80-90
dishwashing,20-30,30-40
dishwashing,80-90,30-40
dishwashing,60-70,70-80
dishwashing,0-10,10-20
dishwashing,10-20,40-50
dishwashing,0-10,0-10
dishwashing,30-40,40-50
dishwashing,0-10,20-30
dishwashing,10-20,20-30
dishwashing,20-30,30-40
dishwashing,30-40,40-50
dishwashing,70-80,40-50
dishwashing,80-90,70-80
dishwashing,50-60,30-40
dishwashing,70-80,60-70
dishwashing,40-50,40-50
dishwashing,10-20,30-40
dishwashing,10-20,30-40
dishwashing,60-70,50-60
dishwashing,30-40,40-50
dishwashing,70-80,30-40
dishwashing,70-80,50-60
dishwashing,50-60,50-60
dishwashing,20-30,90-100
dishwashing,60-70,40-50
dishwashing,70-80,40-50
dishwashing,40-50,70-80
dishwashing,40-50,30-40
dishwashing,10-20,30-40
dishwashing,80-90,40-50
dishwashing,90-100,40-50
dishwashing,90-100,70-80
dishwashing,50-60,80-90
dishwashing,10-20,30-40
dishwashing,50-60,30-40
dishwashing,70-80,50-60
dishwashing,20-30,30-40
dishwashing,20-30,40-50
dishwashing,80-90,90-100
dishwashing,80-90,40-50
dishwashing,40-50,90-100
dishwashing,30-40,40-50
dishwashing,90-100,90-100
dishwashing,0-10,0-10
dishwashing,80-90,30-40
dishwashing,20-30,40-50
dishwashing,50-60,30-40
dishwashing,30-40,30-40
dishwashing,20-30,30-40
dishwashing,30-40,90-100
dishwashing,30-40,40-50
dishwashing,90-100,80-90
dishwashing,20-30,40-50
dishwashing,90-100,90-100
dishwashing,90-100,80-90
dishwashing,70-80,90-100
dishwashing,10-20,40-50
dishwashing,70-80,60-70
dishwashing,20-30,20-30
dishwashing,80-90,50-60
dishwashing,60-70,80-90
dishwashing,70-80,90-100
dishwashing,10-20,30-40
dishwashing,90-100,30-40
dishwashing,0-10,0-10
dishwashing,60-70,70-80
dishwashing,40-50,70-80
dishwashing,50-60,30-40
dishwashing,60-70,70-80
dishwashing,40-50,40-50
dishwashing,80-90,90-100
dishwashing,0-10,0-10
dishwashing,60-70,30-40
dishwashing,40-50,30-40
dishwashing,90-100,20-30
dishwashing,80-90,50-60
dishwashing,80-90,30-40
dishwashing,0-10,0-10
dishwashing,80-90,40-50
dishwashing,30-40,40-50
dishwashing,10-20,70-80
dishwashing,80-90,90-100
dishwashing,20-30,30-40
dishwashing,60-70,50-60
dishwashing,80-90,60-70
dishwashing,20-30,30-40
dishwashing,20-30,30-40
dishwashing,20-30,30-40
dishwashing,10-20,30-40
dishwashing,0-10,20-30
dishwashing,90-100,80-90
dishwashing,60-70,60-70
dishwashing,40-50,40-50
dishwashing,70-80,40-50
dishwashing,90-100,50-60
dishwashing,0-10,10-20
dishwashing,90-100,60-70
dishwashing,50-60,30-40
dishwashing,20-30,40-50
dishwashing,70-80,30-40
dishwashing,10-20,30-40
dishwashing,30-40,30-40
dishwashing,30-40,40-50
dishwashing,60-70,50-60
dishwashing,60-70,30-40
dishwashing,70-80,90-100
dishwashing,60-70,70-80
dishwashing,10-20,40-50
dishwashing,60-70,30-40
dishwashing,40-50,40-50
dishwashing,50-60,50-60
dishwashing,40-50,60-70
dishwashing,40-50,70-80
dishwashing,20-30,30-40
dishwashing,30-40,40-50
dishwashing,80-90,50-60
dishwashing,40-50,50-60
dishwashing,80-90,40-50
dishwashing,50-60,40-50
dishwashing,90-100,30-40
dishwashing,60-70,90-100
dishwashing,20-30,40-50
dishwashing,70-80,80-90
dishwashing,20-30,40-50
dishwashing,20-30,40-50
dishwashing,40-50,30-40
dishwashing,40-50,60-70
dishwashing,10-20,40-50
dishwashing,60-70,50-60
dishwashing,30-40,30-40
dishwashing,0-10,0-10
dishwashing,10-20,20-30
dishwashing,0-10,20-30
dishwashing,40-50,40-50
dishwashing,0-10,0-10
dishwashing,90-100,90-100
dishwashing,30-40,40-50
dishwashing,0-10,0-10
dishwashing,40-50,40-50
dishwashing,70-80,40-50
dishwashing,70-80,40-50
dishwashing,40-50,50-60
dishwashing,70-80,90-100
dishwashing,10-20,30-40
dishwashing,60-70,50-60
dishwashing,70-80,40-50
dishwashing,80-90,90-100
dishwashing,60-70,50-60
dishwashing,80-90,90-100
dishwashing,40-50,40-50
dishwashing,80-90,40-50
dishwashing,80-90,30-40
dishwashing,20-30,20-30
dishwashing,70-80,60-70
dishwashing,70-80,30-40
dishwashing,50-60,40-50
dishwashing,90-100,70-80
dishwashing,30-40,30-40
dishwashing,30-40,40-50
dishwashing,10-20,30-40
dishwashing,10-20,40-50
dishwashing,90-100,50-60
dishwashing,90-100,70-80
dishwashing,70-80,30-40
dishwashing,80-90,40-50
dishwashing,60-70,70-80
dishwashing,70-80,30-40
dishwashing,70-80,30-40
dishwashing,30-40,40-50
dishwashing,30-40,60-70
dishwashing,0-10,0-10
dishwashing,30-40,40-50
dishwashing,40-50,40-50
dishwashing,10-20,30-40
dishwashing,30-40,40-50
dishwashing,0-10,0-10
dishwashing,0-10,0-10
dishwashing,80-90,40-50
dishwashing,70-80,60-70
dishwashing,60-70,80-90
(Accuracy)dishwashing,0.198
shampoo,80-90,90-100
shampoo,80-90,90-100
shampoo,50-60,60-70
shampoo,40-50,50-60
shampoo,0-10,0-10
shampoo,90-100,90-100
shampoo,30-40,90-100
shampoo,80-90,90-100
shampoo,40-50,40-50
shampoo,20-30,30-40
shampoo,90-100,90-100
shampoo,50-60,60-70
shampoo,70-80,70-80
shampoo,70-80,60-70
shampoo,30-40,30-40
shampoo,80-90,60-70
shampoo,90-100,90-100
shampoo,10-20,0-10
shampoo,80-90,90-100
shampoo,0-10,0-10
shampoo,40-50,90-100
shampoo,50-60,50-60
shampoo,40-50,90-100
shampoo,90-100,90-100
shampoo,70-80,80-90
shampoo,0-10,10-20
shampoo,90-100,90-100
shampoo,30-40,40-50
shampoo,70-80,70-80
shampoo,50-60,90-100
shampoo,60-70,90-100
shampoo,10-20,20-30
shampoo,0-10,0-10
shampoo,20-30,30-40
shampoo,10-20,10-20
shampoo,50-60,60-70
shampoo,10-20,20-30
shampoo,90-100,90-100
shampoo,40-50,40-50
shampoo,60-70,60-70
shampoo,80-90,90-100
shampoo,50-60,90-100
shampoo,50-60,60-70
shampoo,70-80,60-70
shampoo,70-80,90-100
shampoo,30-40,30-40
shampoo,0-10,0-10
shampoo,80-90,70-80
shampoo,90-100,70-80
shampoo,70-80,70-80
shampoo,90-100,90-100
shampoo,40-50,50-60
shampoo,90-100,90-100
shampoo,30-40,40-50
shampoo,60-70,80-90
shampoo,90-100,90-100
shampoo,40-50,90-100
shampoo,50-60,90-100
shampoo,80-90,80-90
shampoo,20-30,30-40
shampoo,60-70,80-90
shampoo,40-50,40-50
shampoo,50-60,60-70
shampoo,20-30,20-30
shampoo,20-30,20-30
shampoo,0-10,0-10
shampoo,30-40,30-40
shampoo,0-10,0-10
shampoo,40-50,70-80
shampoo,0-10,0-10
shampoo,80-90,80-90
shampoo,40-50,40-50
