Timestamp,HeartRate
895,98
1885,98
2837,98
3756,98
4761,98
5725,98
6695,98
7668,98
8647,98
9565,98
10562,98
11556,98
12498,98
13467,98
14457,97
15368,97
16371,98
17334,98
18303,98
19270,98
20264,98
21168,98
22174,98
23144,98
24106,98
25074,98
26047,98
26979,98
27982,98
28946,98
29913,98
30884,98
31848,98
32789,98
33784,98
34747,98
35714,98
36679,98
37652,98
38592,98
39594,98
40554,98
41518,98
42486,98
43486,98
44401,98
45399,96
46357,96
47328,97
48291,98
49260,98
50183,98
51210,98
52160,98
53129,98
54094,98
55068,98
55998,98
57018,98
57970,98
58933,98
59900,98
