Timestamp,HeartRate
248,73
1216,73
2204,73
3181,73
4124,73
5055,73
6063,73
7028,73
8010,73
8966,73
9934,73
10868,73
11875,73
12864,73
13818,73
14779,73
15742,73
16676,73
17689,73
18674,73
19625,73
20594,73
21563,73
22498,73
23528,73
24478,73
25443,73
26405,73
27376,73
28313,73
29331,73
30284,73
31251,73
32221,73
33189,73
34118,73
35167,73
36097,73
37066,73
38034,73
39005,73
39950,73
40948,73
41909,73
42875,73
43848,73
44821,73
45749,73
46757,73
47726,73
48699,73
49667,73
50654,73
51572,73
52577,73
53543,73
54514,73
55508,73
56460,73
57394,73
58390,73
59361,73
