Timestamp,HeartRate
866,59
1867,59
2842,59
3814,58
4793,58
5755,60
6688,60
7696,59
8673,59
9649,59
10613,60
11580,60
12513,60
13525,60
14502,59
15465,60
16432,59
17405,59
18350,59
19355,58
20324,58
21287,58
22263,59
23232,59
24170,59
25172,59
26141,59
27123,59
28090,59
29062,59
29986,59
30995,60
31965,59
32936,59
33925,58
34876,58
35812,58
36815,58
37784,58
38776,60
39730,60
40697,59
41629,59
42637,58
43626,59
44580,59
45552,60
46518,60
47457,60
48485,59
49432,58
50402,58
51371,59
52345,59
53289,59
54288,60
55257,60
56222,59
57194,59
58167,59
59092,59
