start_id,label,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,7.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,0.0,0.0,0.0
0,drunk,0.0,0.0,0.0,7.0,0.0,0.0
