Timestamp,HeartRate
444,84
1460,84
2449,84
3456,84
4438,83
5445,83
6249,83
7247,84
8247,84
9256,84
10266,84
11239,84
12051,84
13048,84
14046,84
15061,84
16059,84
17043,84
17860,84
18844,84
19851,84
20851,84
21856,84
22858,84
23670,84
24648,84
25648,84
26650,83
27655,84
28662,84
29639,84
30450,84
31446,84
32452,84
33455,84
34464,84
35440,84
36254,84
37242,84
38249,83
39261,84
40261,84
41153,84
42140,84
43143,84
44148,84
44962,84
45954,84
46957,84
47944,84
48944,84
49956,84
50766,84
51753,84
52761,84
53737,84
54739,84
55748,84
56572,84
57554,83
58562,84
59553,83
