Timestamp,HeartRate
694,73
1607,73
2616,73
3577,73
4550,73
5512,73
6498,73
7404,73
8409,73
9375,73
10335,73
11306,73
12274,73
13216,73
14215,73
15167,73
16135,73
17098,73
18067,74
18999,74
20025,74
20976,74
21930,73
22899,73
23867,73
24804,73
25796,73
26808,73
27737,73
28699,73
29662,73
30590,73
31600,73
32565,73
33545,73
34497,73
35465,73
36388,73
37399,73
38367,73
39355,73
40305,73
41269,73
42194,73
43194,73
44164,73
45127,73
46115,73
47065,73
47994,73
48994,73
49953,73
50927,73
51892,73
52877,73
53781,73
54788,73
55759,73
56718,73
57689,73
58658,73
59590,73
