Timestamp,HeartRate
869,63
1871,63
2852,63
3809,63
4797,63
5747,63
6668,63
7676,63
8638,63
9610,63
10578,63
11556,63
12474,63
13480,63
14448,63
15414,63
16379,63
17367,63
18278,63
19286,63
20245,63
21215,63
22186,63
23151,63
24079,63
25084,63
26050,63
27014,63
27987,63
28954,63
29889,63
30888,63
31855,63
32821,63
33792,63
34786,63
35699,63
36697,63
37660,63
38626,63
39596,63
40563,63
41492,63
42506,63
43465,63
44436,63
45397,63
46363,63
47300,63
48317,63
49273,63
50240,63
51204,63
52175,63
53096,63
54126,63
55078,63
56042,63
57005,63
57977,63
58909,63
59935,63
