Epoch,D Loss,G Loss
1,6.159133434295654,0.004731719382107258
2,3.151860237121582,5.623772621154785
3,3.5381526947021484,3.4891157150268555
4,2.450571060180664,2.4895987510681152
5,1.6320325136184692,1.4451568126678467
6,1.3753869533538818,0.7444842457771301
7,1.5153552293777466,0.4898656904697418
8,1.550949215888977,0.4454246163368225
9,1.5260426998138428,0.4876214265823364
10,1.3985817432403564,0.6293209791183472
11,1.3561173677444458,0.9212215542793274
12,1.4475483894348145,1.1674375534057617
13,1.3757637739181519,1.0801907777786255
14,1.3556463718414307,0.973402738571167
15,1.340433120727539,0.8821583390235901
16,1.337068796157837,0.8554140329360962
17,1.3381726741790771,0.857750654220581
18,1.3323607444763184,0.8923860192298889
19,1.3256783485412598,0.967132031917572
20,1.3217490911483765,1.0757606029510498
21,1.316720962524414,1.1190404891967773
22,1.3092594146728516,1.1020476818084717
23,1.3118679523468018,1.1902426481246948
24,1.307616949081421,1.25890052318573
25,1.3049601316452026,1.3881416320800781
26,1.2944378852844238,1.71433687210083
27,1.294264316558838,1.8962548971176147
28,1.287137508392334,2.050917148590088
29,1.2768146991729736,2.236435651779175
30,1.264305591583252,2.442349672317505
31,1.2652995586395264,2.874751329421997
32,1.2604697942733765,3.2796478271484375
33,1.2408649921417236,3.716531753540039
34,1.2317869663238525,4.265864372253418
35,1.2422902584075928,4.7943220138549805
36,1.2228927612304688,5.412561416625977
37,1.214642882347107,6.474942684173584
38,1.2088706493377686,7.453164577484131
39,1.2001101970672607,8.562199592590332
40,1.2459192276000977,9.595754623413086
41,1.2226133346557617,10.522738456726074
42,1.1908972263336182,11.78502082824707
43,1.1631978750228882,16.823009490966797
44,1.180811882019043,15.45210075378418
45,1.1269638538360596,18.76479721069336
46,1.1583409309387207,20.095394134521484
47,1.1770079135894775,22.076021194458008
48,1.1595275402069092,23.165590286254883
49,1.1386113166809082,23.885290145874023
50,1.1488405466079712,24.302114486694336
51,1.1411635875701904,24.93766975402832
52,1.176756739616394,25.635210037231445
53,1.1525945663452148,28.10108757019043
54,1.1506414413452148,28.95167350769043
55,1.0904910564422607,31.142080307006836
56,1.0571707487106323,33.87473678588867
57,1.0522475242614746,36.142269134521484
58,1.103067398071289,37.8719596862793
59,1.1888787746429443,38.11341857910156
60,1.133690595626831,41.072906494140625
61,1.1506409645080566,41.09613800048828
62,1.1210687160491943,44.232391357421875
63,1.1416563987731934,45.888572692871094
64,1.1700021028518677,48.39557647705078
65,1.1466299295425415,49.51728439331055
66,1.1572904586791992,50.11709976196289
67,1.103086233139038,51.826297760009766
68,1.356905460357666,48.861236572265625
69,1.0911582708358765,50.61473083496094
70,1.2308374643325806,58.094608306884766
71,1.1552221775054932,54.82882308959961
