Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
916539027,2024/04/07,560.0,796.0,548.0,800.0,573.0,793.0,-0.09105,0.0849,-0.99222,-0.20386,0.0881,-0.97503,5.77,6.162
916555682,2024/04/07,558.0,795.0,543.0,801.0,574.0,789.0,-0.09225,0.08514,-0.99209,-0.20332,0.08673,-0.97526,5.739,6.158
916572336,2024/04/07,567.0,797.0,548.0,805.0,585.0,788.0,-0.0904,0.08564,-0.99222,-0.19981,0.08566,-0.97608,5.743,6.161
916588991,2024/04/07,561.0,794.0,547.0,804.0,575.0,784.0,-0.09079,0.08449,-0.99228,-0.20242,0.08345,-0.97574,5.77,6.16
916605646,2024/04/07,521.0,803.0,506.0,816.0,536.0,791.0,-0.10315,0.08704,-0.99085,-0.21382,0.08462,-0.9732,5.767,6.153
916622301,2024/04/07,506.0,815.0,489.0,820.0,522.0,809.0,-0.10816,0.08805,-0.99023,-0.21761,0.08984,-0.97189,5.745,6.145
916638955,2024/04/07,504.0,818.0,491.0,823.0,517.0,813.0,-0.1072,0.08949,-0.9902,-0.21879,0.09133,-0.97149,5.722,6.134
916655610,2024/04/07,503.0,816.0,485.0,823.0,521.0,808.0,-0.10862,0.09006,-0.99,-0.21719,0.09058,-0.97192,5.727,6.128
916672265,2024/04/07,507.0,814.0,482.0,820.0,532.0,808.0,-0.10931,0.08959,-0.98996,-0.21371,0.09084,-0.97266,5.723,6.129
916688919,2024/04/07,505.0,817.0,481.0,830.0,530.0,805.0,-0.10959,0.09245,-0.98967,-0.21401,0.08994,-0.97268,5.713,6.126
916705574,2024/04/07,497.0,826.0,478.0,834.0,517.0,819.0,-0.11025,0.09372,-0.98948,-0.2174,0.0942,-0.97153,5.688,6.119
916722229,2024/04/07,499.0,828.0,482.0,830.0,516.0,825.0,-0.10843,0.09266,-0.98978,-0.21714,0.09626,-0.97138,5.684,6.111
916738883,2024/04/07,503.0,817.0,484.0,824.0,523.0,809.0,-0.10764,0.09103,-0.99001,-0.21486,0.0918,-0.97232,5.669,6.11
916755538,2024/04/07,504.0,816.0,493.0,824.0,516.0,808.0,-0.10445,0.092,-0.99027,-0.21673,0.09211,-0.97188,5.668,6.105
