Timestamp,HeartRate
362,77
1371,77
2368,77
3372,77
4385,77
5187,77
6178,77
7156,77
8164,77
9163,77
10176,77
10996,77
11979,77
12985,77
13978,77
14974,77
15962,77
16802,77
17774,77
18767,77
19771,77
20779,77
21778,77
22763,77
23577,77
24566,77
25570,77
26569,77
27572,77
28578,77
29387,77
30373,77
31363,77
32363,77
33365,77
34380,77
35192,77
36172,77
37184,77
38163,77
39166,77
40163,77
41000,77
41975,77
42972,77
43976,77
44986,77
45959,77
46963,77
47777,77
48766,77
49779,77
50772,77
51778,77
52781,77
53756,77
54573,77
55563,77
56565,77
57575,77
58577,77
59398,77
