Timestamp,HeartRate
497,87
1507,87
2480,87
3482,87
4298,87
5292,87
6290,87
7298,87
8296,87
9133,87
10104,87
11081,87
12088,87
13084,87
14097,87
15092,87
15909,87
16897,87
17900,87
18882,87
19881,87
20887,87
21709,87
22691,87
23700,87
24701,87
25698,87
26692,87
27506,87
28482,87
29490,87
30486,87
31490,87
32491,87
33306,87
34297,87
35294,87
36282,87
37287,87
38285,87
39099,87
40092,87
41096,87
42104,87
43099,87
44082,87
44896,87
45885,87
46889,87
47898,87
48896,87
49729,87
50708,87
51683,87
52689,87
53684,87
54686,87
55687,87
56502,87
57501,87
58497,87
59480,87
