Timestamp,HeartRate
48,89
999,89
2026,88
2994,88
3937,88
4905,88
5879,88
6818,88
7819,88
8795,88
9758,88
10734,88
11718,89
12639,89
13643,89
14620,89
15594,89
16573,89
17536,89
18462,89
19478,89
20450,89
21429,89
22390,89
23355,89
24293,89
25296,89
26279,89
27241,88
28209,89
29178,87
30116,87
31130,89
32086,89
33062,88
34031,88
35010,88
35936,88
36941,89
37910,89
38889,89
39857,89
40837,89
41746,89
42763,89
43735,89
44699,89
45689,89
46635,89
47573,89
48578,89
49552,88
50536,89
51499,88
52461,88
53387,88
54407,88
55389,88
56346,88
57319,89
58283,88
59226,88
