Timestamp,HeartRate
227,62
1197,62
2135,62
3166,62
4113,62
5080,62
6047,62
7023,63
7973,63
8968,63
9936,63
10899,63
11874,63
12870,63
13783,63
14789,63
15754,63
16730,62
17719,62
18671,62
19615,62
20615,62
21585,62
22574,62
23524,62
24526,62
25426,62
26435,63
27425,63
28379,63
29347,63
30314,63
31251,63
32279,63
33225,63
34202,63
35168,62
36144,62
37081,62
38083,62
39059,62
40025,62
40996,62
41982,62
42915,62
43909,62
44878,63
45851,63
46832,63
47792,63
48723,63
49731,63
50694,63
51653,63
52637,63
53591,63
54491,63
55501,63
56490,63
57411,63
58377,64
59346,64
