Timestamp,HeartRate
506,74
1464,73
2437,74
3405,74
4338,74
5340,74
6314,74
7276,74
8250,72
9241,72
10149,72
11153,74
12122,74
13097,74
14065,74
15047,74
15962,74
16969,74
17943,74
18915,74
19899,74
20848,73
21780,73
22783,73
23758,73
24723,74
25702,74
26663,74
27591,74
28608,74
29570,74
30562,74
31508,74
32475,74
33402,74
34413,74
35380,73
36364,73
37323,73
38286,73
39221,73
40225,73
41220,73
42169,74
43134,73
44100,74
45036,74
46043,74
47024,74
47980,74
48951,74
49922,74
50852,74
51874,74
52826,74
53793,74
54760,74
55735,73
56657,73
57680,73
58636,72
59604,72
