Timestamp,HeartRate
813,97
1774,97
2744,97
3722,97
4694,97
5621,97
6629,97
7596,97
8570,97
9540,97
10517,97
11446,97
12448,97
13416,97
14391,97
15372,97
16333,97
17259,97
18281,97
19241,97
20219,97
21178,97
22146,97
23072,97
24093,97
25076,97
26028,97
26996,97
27970,97
28901,97
29924,97
30881,97
31853,97
32820,97
33794,97
34731,97
35732,97
36702,97
37670,97
38666,97
39632,97
40544,97
41551,97
42526,97
43499,97
44484,97
45435,97
46369,97
47370,97
48344,97
49341,97
50286,97
51253,97
52182,97
53193,97
54192,97
55138,97
56106,97
57070,97
58011,97
59013,97
59992,97
