Filename,Window,Answer,Prediction
20240408_232156_1130701988.csv,1130701988,1,1
20240408_232156_1133716456.csv,1133716456,1,1
20240408_232156_1136730929.csv,1136730929,1,1
20240408_232156_1139745406.csv,1139745406,1,1
20240408_232156_1142759902.csv,1142759902,1,0
20240408_232156_1145774392.csv,1145774392,1,0
20240408_232156_114591704.csv,114591704,1,1
20240408_232156_1148788870.csv,1148788870,1,1
20240408_232156_1151803364.csv,1151803364,1,1
20240408_232156_1154817868.csv,1154817868,1,1
20240408_232156_1157832347.csv,1157832347,1,1
20240408_232156_1160846828.csv,1160846828,1,1
20240408_232156_1163861307.csv,1163861307,1,1
20240408_232156_1166875789.csv,1166875789,1,1
20240408_232156_1169890268.csv,1169890268,1,1
20240408_232156_1172904729.csv,1172904729,1,1
20240408_232156_1175919197.csv,1175919197,1,1
20240408_232156_117606184.csv,117606184,1,1
20240408_232156_1178931313.csv,1178931313,1,1
20240408_232156_1181945797.csv,1181945797,1,1
20240408_232156_1184960286.csv,1184960286,1,1
20240408_232156_1187974766.csv,1187974766,1,1
20240408_232156_1190989238.csv,1190989238,1,1
20240408_232156_1194003699.csv,1194003699,1,1
20240408_232156_1197018172.csv,1197018172,1,1
20240408_232156_1200032649.csv,1200032649,1,1
20240408_232156_1203047120.csv,1203047120,1,0
20240408_232156_1206061594.csv,1206061594,1,1
20240408_232156_120620657.csv,120620657,1,1
20240408_232156_1209076071.csv,1209076071,1,1
20240408_232156_12104038.csv,12104038,1,1
20240408_232156_1212090533.csv,1212090533,1,1
20240408_232156_1215104989.csv,1215104989,1,1
20240408_232156_1218119464.csv,1218119464,1,1
20240408_232156_1221133941.csv,1221133941,1,0
20240408_232156_1224148417.csv,1224148417,1,1
20240408_232156_1227162895.csv,1227162895,1,0
20240408_232156_1230177369.csv,1230177369,1,1
20240408_232156_1233191827.csv,1233191827,1,1
20240408_232156_1236206289.csv,1236206289,1,1
20240408_232156_123635123.csv,123635123,1,1
20240408_232156_1239220762.csv,1239220762,1,1
20240408_232156_1242235250.csv,1242235250,1,1
20240408_232156_1245249747.csv,1245249747,1,0
20240408_232156_1248264222.csv,1248264222,1,1
20240408_232156_1251276165.csv,1251276165,1,1
20240408_232156_1254290663.csv,1254290663,1,1
20240408_232156_1257305148.csv,1257305148,1,1
20240408_232156_1260319625.csv,1260319625,1,1
20240408_232156_1263334120.csv,1263334120,1,1
20240408_232156_1266348609.csv,1266348609,1,1
20240408_232156_126649579.csv,126649579,1,1
20240408_232156_1269363087.csv,1269363087,1,1
20240408_232156_1272377623.csv,1272377623,1,0
20240408_232156_1275392188.csv,1275392188,1,1
20240408_232156_1278406674.csv,1278406674,1,1
20240408_232156_1281421144.csv,1281421144,1,1
20240408_232156_1284435588.csv,1284435588,1,1
20240408_232156_1287450058.csv,1287450058,1,1
20240408_232156_1290464540.csv,1290464540,1,1
20240408_232156_1293478984.csv,1293478984,1,1
20240408_232156_1296493441.csv,1296493441,1,1
20240408_232156_129664036.csv,129664036,1,1
20240408_232156_1299507922.csv,1299507922,1,0
20240408_232156_1302522386.csv,1302522386,1,1
20240408_232156_1305536842.csv,1305536842,1,1
20240408_232156_1308551321.csv,1308551321,1,1
20240408_232156_1311565812.csv,1311565812,1,1
20240408_232156_1314580325.csv,1314580325,1,1
20240408_232156_1317594817.csv,1317594817,1,1
20240408_232156_1320609297.csv,1320609297,1,1
20240408_232156_1323623738.csv,1323623738,1,1
20240408_232156_1326638191.csv,1326638191,1,1
20240408_232156_132678502.csv,132678502,1,1
20240408_232156_1329652668.csv,1329652668,1,0
20240408_232156_1332665711.csv,1332665711,1,1
20240408_232156_1335680166.csv,1335680166,1,0
20240408_232156_1338694641.csv,1338694641,1,1
20240408_232156_1341709112.csv,1341709112,1,1
20240408_232156_1344723569.csv,1344723569,1,1
20240408_232156_1347738038.csv,1347738038,1,0
20240408_232156_1350752512.csv,1350752512,1,1
20240408_232156_1353766974.csv,1353766974,1,1
20240408_232156_1356781440.csv,1356781440,1,1
20240408_232156_135692971.csv,135692971,1,0
20240408_232156_1359795912.csv,1359795912,1,0
20240408_232156_1362810379.csv,1362810379,1,0
20240408_232156_1365824841.csv,1365824841,1,1
20240408_232156_1368839312.csv,1368839312,1,1
20240408_232156_1371853797.csv,1371853797,1,1
20240408_232156_1374868325.csv,1374868325,1,1
20240408_232156_1377882826.csv,1377882826,1,1
20240408_232156_1380897303.csv,1380897303,1,1
20240408_232156_1383911762.csv,1383911762,1,1
20240408_232156_1386926224.csv,1386926224,1,1
20240408_232156_138957262.csv,138957262,1,0
20240408_232156_1389940700.csv,1389940700,1,0
20240408_232156_1392955165.csv,1392955165,1,0
20240408_232156_1395969624.csv,1395969624,1,1
20240408_232156_1398984097.csv,1398984097,1,1
20240408_232156_1401998580.csv,1401998580,1,1
20240408_232156_1405013090.csv,1405013090,1,1
20240408_232156_1408027578.csv,1408027578,1,1
20240408_232156_1411042054.csv,1411042054,1,1
20240408_232156_1414056556.csv,1414056556,1,0
20240408_232156_1417071056.csv,1417071056,1,0
20240408_232156_141971727.csv,141971727,1,1
20240408_232156_1420085535.csv,1420085535,1,1
20240408_232156_1423099973.csv,1423099973,1,1
20240408_232156_1426114383.csv,1426114383,1,1
20240408_232156_1429128855.csv,1429128855,1,0
20240408_232156_1432143328.csv,1432143328,1,1
20240408_232156_1435157798.csv,1435157798,1,1
20240408_232156_1438172272.csv,1438172272,1,1
20240408_232156_1441186745.csv,1441186745,1,1
20240408_232156_1444201167.csv,1444201167,1,1
20240408_232156_1447215599.csv,1447215599,1,1
20240408_232156_144986201.csv,144986201,1,0
20240408_232156_1450230069.csv,1450230069,1,1
20240408_232156_1453244570.csv,1453244570,1,1
20240408_232156_1456259096.csv,1456259096,1,0
20240408_232156_1459273572.csv,1459273572,1,0
20240408_232156_1462288044.csv,1462288044,1,1
20240408_232156_1465302516.csv,1465302516,1,1
20240408_232156_1468316987.csv,1468316987,1,1
20240408_232156_1471331459.csv,1471331459,1,0
20240408_232156_1474345951.csv,1474345951,1,1
20240408_232156_1477360440.csv,1477360440,1,1
20240408_232156_148000693.csv,148000693,1,1
20240408_232156_1480374914.csv,1480374914,1,1
20240408_232156_1483389396.csv,1483389396,1,1
20240408_232156_1486403884.csv,1486403884,1,1
20240408_232156_1489418359.csv,1489418359,1,1
20240408_232156_1492432842.csv,1492432842,1,1
20240408_232156_1495447349.csv,1495447349,1,1
20240408_232156_1498461838.csv,1498461838,1,1
20240408_232156_1501476315.csv,1501476315,1,1
20240408_232156_1504490830.csv,1504490830,1,1
20240408_232156_1507505342.csv,1507505342,1,0
20240408_232156_151015170.csv,151015170,1,1
20240408_232156_1510519823.csv,1510519823,1,1
20240408_232156_15115634.csv,15115634,1,1
20240408_232156_1513534311.csv,1513534311,1,1
20240408_232156_1516548804.csv,1516548804,1,1
20240408_232156_1519563289.csv,1519563289,1,1
20240408_232156_1522577769.csv,1522577769,1,1
20240408_232156_1525592234.csv,1525592234,1,0
20240408_232156_1528606711.csv,1528606711,1,1
20240408_232156_1531621193.csv,1531621193,1,1
20240408_232156_1534635674.csv,1534635674,1,1
20240408_232156_1537650156.csv,1537650156,1,1
20240408_232156_154029637.csv,154029637,1,1
20240408_232156_1540664639.csv,1540664639,1,1
20240408_232156_1543679099.csv,1543679099,1,1
20240408_232156_1546693542.csv,1546693542,1,1
20240408_232156_1549708020.csv,1549708020,1,1
20240408_232156_1552722492.csv,1552722492,1,0
20240408_232156_1555736957.csv,1555736957,1,1
20240408_232156_1558751429.csv,1558751429,1,1
20240408_232156_1561765908.csv,1561765908,1,1
20240408_232156_1564780341.csv,1564780341,1,1
20240408_232156_1567794782.csv,1567794782,1,1
20240408_232156_157044098.csv,157044098,1,1
20240408_232156_1570809257.csv,1570809257,1,1
20240408_232156_1573823742.csv,1573823742,1,1
20240408_232156_1576838239.csv,1576838239,1,1
20240408_232156_1579852715.csv,1579852715,1,1
20240408_232156_1582867194.csv,1582867194,1,1
20240408_232156_1585881679.csv,1585881679,1,1
20240408_232156_1588896160.csv,1588896160,1,1
20240408_232156_1591910635.csv,1591910635,1,1
20240408_232156_1594925126.csv,1594925126,1,1
20240408_232156_1597939617.csv,1597939617,1,1
20240408_232156_160058561.csv,160058561,1,1
20240408_232156_1600954093.csv,1600954093,1,0
20240408_232156_1603968582.csv,1603968582,1,1
20240408_232156_1606983078.csv,1606983078,1,1
20240408_232156_1609997559.csv,1609997559,1,0
20240408_232156_1613012038.csv,1613012038,1,1
20240408_232156_1616026525.csv,1616026525,1,1
20240408_232156_1619041009.csv,1619041009,1,1
20240408_232156_1622055487.csv,1622055487,1,1
20240408_232156_1625069965.csv,1625069965,1,1
20240408_232156_1628084445.csv,1628084445,1,0
20240408_232156_163073029.csv,163073029,1,1
20240408_232156_1631098925.csv,1631098925,1,1
20240408_232156_1634113440.csv,1634113440,1,0
20240408_232156_1637127983.csv,1637127983,1,1
20240408_232156_1640142470.csv,1640142470,1,1
20240408_232156_1643156936.csv,1643156936,1,1
20240408_232156_1646171352.csv,1646171352,1,0
20240408_232156_1649185805.csv,1649185805,1,1
20240408_232156_1652200286.csv,1652200286,1,0
20240408_232156_1655214765.csv,1655214765,1,0
20240408_232156_1658229246.csv,1658229246,1,1
20240408_232156_166087499.csv,166087499,1,1
20240408_232156_1661243725.csv,1661243725,1,1
20240408_232156_1664258189.csv,1664258189,1,1
20240408_232156_1667272640.csv,1667272640,1,1
20240408_232156_1670287114.csv,1670287114,1,1
20240408_232156_1673301591.csv,1673301591,1,1
20240408_232156_1676316072.csv,1676316072,1,1
20240408_232156_1679330551.csv,1679330551,1,1
20240408_232156_1682345028.csv,1682345028,1,1
20240408_232156_1685359509.csv,1685359509,1,0
20240408_232156_1688373991.csv,1688373991,1,1
20240408_232156_169101974.csv,169101974,1,0
20240408_232156_1691388467.csv,1691388467,1,1
20240408_232156_1694402946.csv,1694402946,1,1
20240408_232156_1697417425.csv,1697417425,1,0
20240408_232156_1700431903.csv,1700431903,1,1
20240408_232156_1703446377.csv,1703446377,1,0
20240408_232156_1706460843.csv,1706460843,1,0
20240408_232156_1709475315.csv,1709475315,1,1
20240408_232156_1712489791.csv,1712489791,1,1
20240408_232156_1715504269.csv,1715504269,1,1
20240408_232156_1718518747.csv,1718518747,1,1
20240408_232156_172116444.csv,172116444,1,1
20240408_232156_1721533224.csv,1721533224,1,1
20240408_232156_1724547692.csv,1724547692,1,1
20240408_232156_1727562155.csv,1727562155,1,0
20240408_232156_1730576629.csv,1730576629,1,0
20240408_232156_1733591114.csv,1733591114,1,1
20240408_232156_1736605632.csv,1736605632,1,1
20240408_232156_1739620131.csv,1739620131,1,1
20240408_232156_1742634612.csv,1742634612,1,1
20240408_232156_1745649063.csv,1745649063,1,1
20240408_232156_1748663515.csv,1748663515,1,1
20240408_232156_175130913.csv,175130913,1,1
20240408_232156_1751677991.csv,1751677991,1,1
20240408_232156_1754692459.csv,1754692459,1,1
20240408_232156_1757706921.csv,1757706921,1,1
20240408_232156_1760721394.csv,1760721394,1,1
20240408_232156_1763735869.csv,1763735869,1,1
20240408_232156_1766750342.csv,1766750342,1,1
20240408_232156_1769764818.csv,1769764818,1,1
20240408_232156_1772779292.csv,1772779292,1,1
20240408_232156_1775793795.csv,1775793795,1,1
20240408_232156_1778808294.csv,1778808294,1,1
20240408_232156_178143961.csv,178143961,1,1
20240408_232156_1781822771.csv,1781822771,1,0
20240408_232156_1784837273.csv,1784837273,1,1
20240408_232156_1787851798.csv,1787851798,1,0
20240408_232156_1790866284.csv,1790866284,1,1
20240408_232156_1793880764.csv,1793880764,1,1
20240408_232156_1796895244.csv,1796895244,1,0
20240408_232156_1799909725.csv,1799909725,1,1
20240408_232156_1802924207.csv,1802924207,1,1
20240408_232156_1805938661.csv,1805938661,1,1
20240408_232156_1808953116.csv,1808953116,1,1
20240408_232156_181158433.csv,181158433,1,1
20240408_232156_1811967596.csv,1811967596,1,1
20240408_232156_18130192.csv,18130192,1,0
20240408_232156_1814982206.csv,1814982206,1,1
20240408_232156_1817996941.csv,1817996941,1,0
20240408_232156_1821011464.csv,1821011464,1,1
20240408_232156_1824025940.csv,1824025940,1,0
20240408_232156_1827040330.csv,1827040330,1,1
20240408_232156_1830054773.csv,1830054773,1,1
20240408_232156_1833069264.csv,1833069264,1,0
20240408_232156_1836083691.csv,1836083691,1,0
20240408_232156_1839098121.csv,1839098121,1,1
20240408_232156_184168352.csv,184168352,1,1
20240408_232156_1842112608.csv,1842112608,1,1
20240408_232156_1845127062.csv,1845127062,1,1
20240408_232156_1848141482.csv,1848141482,1,1
20240408_232156_1851155955.csv,1851155955,1,1
20240408_232156_1854170434.csv,1854170434,1,1
20240408_232156_1857184903.csv,1857184903,1,1
20240408_232156_1860199379.csv,1860199379,1,1
20240408_232156_1863213858.csv,1863213858,1,1
20240408_232156_1866228289.csv,1866228289,1,1
20240408_232156_1869242715.csv,1869242715,1,1
20240408_232156_187182833.csv,187182833,1,1
20240408_232156_1872257189.csv,1872257189,1,1
20240408_232156_1875271646.csv,1875271646,1,1
20240408_232156_1878286086.csv,1878286086,1,0
20240408_232156_1881300551.csv,1881300551,1,1
20240408_232156_1884315019.csv,1884315019,1,1
20240408_232156_1887329479.csv,1887329479,1,1
20240408_232156_1890343942.csv,1890343942,1,1
20240408_232156_1893358412.csv,1893358412,1,1
20240408_232156_1896372863.csv,1896372863,1,1
20240408_232156_1899387312.csv,1899387312,1,1
20240408_232156_190197311.csv,190197311,1,1
20240408_232156_1902401776.csv,1902401776,1,1
20240408_232156_1905416225.csv,1905416225,1,1
20240408_232156_1908430654.csv,1908430654,1,0
20240408_232156_1911445108.csv,1911445108,1,1
20240408_232156_1914459586.csv,1914459586,1,1
20240408_232156_1917474202.csv,1917474202,1,1
20240408_232156_1920488763.csv,1920488763,1,1
20240408_232156_1923503241.csv,1923503241,1,1
20240408_232156_1926517691.csv,1926517691,1,1
20240408_232156_1929532134.csv,1929532134,1,1
20240408_232156_193211782.csv,193211782,1,1
20240408_232156_1932546608.csv,1932546608,1,1
20240408_232156_1935561097.csv,1935561097,1,1
20240408_232156_1938575608.csv,1938575608,1,1
20240408_232156_1941590093.csv,1941590093,1,1
20240408_232156_1944604565.csv,1944604565,1,1
20240408_232156_1947619009.csv,1947619009,1,0
20240408_232156_1950633464.csv,1950633464,1,0
20240408_232156_1953647937.csv,1953647937,1,1
20240408_232156_1956662440.csv,1956662440,1,1
20240408_232156_1959676954.csv,1959676954,1,1
20240408_232156_196226246.csv,196226246,1,1
20240408_232156_1962691432.csv,1962691432,1,1
20240408_232156_1965705916.csv,1965705916,1,1
20240408_232156_1968720415.csv,1968720415,1,1
20240408_232156_1971734899.csv,1971734899,1,1
20240408_232156_1974749376.csv,1974749376,1,1
20240408_232156_1977763831.csv,1977763831,1,1
20240408_232156_1980778295.csv,1980778295,1,1
20240408_232156_1983792773.csv,1983792773,1,1
20240408_232156_1986807289.csv,1986807289,1,1
20240408_232156_1989821818.csv,1989821818,1,1
20240408_232156_199240709.csv,199240709,1,0
20240408_232156_1992836299.csv,1992836299,1,1
20240408_232156_1995850769.csv,1995850769,1,1
20240408_232156_1998865221.csv,1998865221,1,1
20240408_232156_2001879694.csv,2001879694,1,1
20240408_232156_2004894172.csv,2004894172,1,1
20240408_232156_2007908624.csv,2007908624,1,1
20240408_232156_2010923088.csv,2010923088,1,1
20240408_232156_2013937565.csv,2013937565,1,1
20240408_232156_2016952039.csv,2016952039,1,1
20240408_232156_2019966512.csv,2019966512,1,0
20240408_232156_202255179.csv,202255179,1,1
20240408_232156_2022979745.csv,2022979745,1,0
20240408_232156_2025994215.csv,2025994215,1,1
20240408_232156_2029008674.csv,2029008674,1,1
20240408_232156_2032023145.csv,2032023145,1,0
20240408_232156_2035037620.csv,2035037620,1,1
20240408_232156_2038050949.csv,2038050949,1,1
20240408_232156_2041062131.csv,2041062131,1,1
20240408_232156_2044076608.csv,2044076608,1,1
20240408_232156_2047091071.csv,2047091071,1,1
20240408_232156_2050105529.csv,2050105529,1,1
20240408_232156_205269642.csv,205269642,1,1
20240408_232156_2053120003.csv,2053120003,1,1
20240408_232156_2056134477.csv,2056134477,1,1
20240408_232156_2059148956.csv,2059148956,1,1
20240408_232156_2062163431.csv,2062163431,1,1
20240408_232156_2065177907.csv,2065177907,1,1
20240408_232156_2068192396.csv,2068192396,1,1
20240408_232156_2071206882.csv,2071206882,1,0
20240408_232156_2074221358.csv,2074221358,1,1
20240408_232156_2077235832.csv,2077235832,1,1
20240408_232156_2080250305.csv,2080250305,1,1
20240408_232156_208284093.csv,208284093,1,1
20240408_232156_2083264779.csv,2083264779,1,1
20240408_232156_2086279275.csv,2086279275,1,0
20240408_232156_2089293808.csv,2089293808,1,1
20240408_232156_2092308306.csv,2092308306,1,0
20240408_232156_2095322787.csv,2095322787,1,1
20240408_232156_2098337257.csv,2098337257,1,0
20240408_232156_2101351729.csv,2101351729,1,1
20240408_232156_2104366208.csv,2104366208,1,0
20240408_232156_2107380523.csv,2107380523,1,1
20240408_232156_2110394714.csv,2110394714,1,0
20240408_232156_211298554.csv,211298554,1,1
20240408_232156_2113409163.csv,2113409163,1,0
20240408_232156_21144673.csv,21144673,1,0
20240408_232156_2116423644.csv,2116423644,1,1
20240408_232156_2119438188.csv,2119438188,1,1
20240408_232156_2122452685.csv,2122452685,1,1
20240408_232156_2125467150.csv,2125467150,1,1
20240408_232156_2128481605.csv,2128481605,1,1
20240408_232156_2131496061.csv,2131496061,1,1
20240408_232156_2134510524.csv,2134510524,1,1
20240408_232156_2137525035.csv,2137525035,1,1
20240408_232156_2140539587.csv,2140539587,1,0
20240408_232156_214313023.csv,214313023,1,1
20240408_232156_2143554061.csv,2143554061,1,1
20240408_232156_2146568544.csv,2146568544,1,1
20240408_232156_2149583078.csv,2149583078,1,1
20240408_232156_2152597576.csv,2152597576,1,1
20240408_232156_2155612049.csv,2155612049,1,0
20240408_232156_2158626557.csv,2158626557,1,1
20240408_232156_2161641065.csv,2161641065,1,1
20240408_232156_2164655540.csv,2164655540,1,1
20240408_232156_2167670072.csv,2167670072,1,1
20240408_232156_2170684653.csv,2170684653,1,1
20240408_232156_217325851.csv,217325851,1,1
20240408_232156_2173699146.csv,2173699146,1,0
20240408_232156_2176713635.csv,2176713635,1,1
20240408_232156_2179728144.csv,2179728144,1,1
20240408_232156_2182742644.csv,2182742644,1,1
20240408_232156_2185757132.csv,2185757132,1,0
20240408_232156_2188771653.csv,2188771653,1,1
20240408_232156_2191786173.csv,2191786173,1,1
20240408_232156_2194800669.csv,2194800669,1,0
20240408_232156_2197815050.csv,2197815050,1,1
20240408_232156_2200829343.csv,2200829343,1,1
20240408_232156_220337823.csv,220337823,1,1
20240408_232156_2203843816.csv,2203843816,1,1
20240408_232156_2206858283.csv,2206858283,1,1
20240408_232156_2209872693.csv,2209872693,1,1
20240408_232156_2212887135.csv,2212887135,1,1
20240408_232156_2215901607.csv,2215901607,1,1
20240408_232156_2218916137.csv,2218916137,1,1
20240408_232156_2221930660.csv,2221930660,1,1
20240408_232156_2224945136.csv,2224945136,1,1
20240408_232156_2227959611.csv,2227959611,1,1
20240408_232156_2230974087.csv,2230974087,1,1
20240408_232156_223350558.csv,223350558,1,1
20240408_232156_2233988560.csv,2233988560,1,1
20240408_232156_2237003038.csv,2237003038,1,1
20240408_232156_2240017530.csv,2240017530,1,1
20240408_232156_2243032013.csv,2243032013,1,1
20240408_232156_2246046488.csv,2246046488,1,1
20240408_232156_2249061008.csv,2249061008,1,1
20240408_232156_2252075522.csv,2252075522,1,1
20240408_232156_2255090001.csv,2255090001,1,1
20240408_232156_2258104491.csv,2258104491,1,1
20240408_232156_2261118989.csv,2261118989,1,1
20240408_232156_226363633.csv,226363633,1,1
20240408_232156_2264133471.csv,2264133471,1,1
20240408_232156_2267147962.csv,2267147962,1,1
20240408_232156_2270162488.csv,2270162488,1,1
20240408_232156_2273176992.csv,2273176992,1,1
20240408_232156_2276191479.csv,2276191479,1,1
20240408_232156_2279205986.csv,2279205986,1,1
20240408_232156_2282220492.csv,2282220492,1,1
20240408_232156_2285234983.csv,2285234983,1,1
20240408_232156_2288249483.csv,2288249483,1,1
20240408_232156_2291263993.csv,2291263993,1,1
20240408_232156_229378095.csv,229378095,1,1
20240408_232156_2294278488.csv,2294278488,1,1
20240408_232156_2297292947.csv,2297292947,1,0
20240408_232156_2300307304.csv,2300307304,1,1
20240408_232156_2303321730.csv,2303321730,1,1
20240408_232156_2306336208.csv,2306336208,1,0
20240408_232156_2309350663.csv,2309350663,1,0
20240408_232156_2312365124.csv,2312365124,1,1
20240408_232156_2315379600.csv,2315379600,1,1
20240408_232156_2318394089.csv,2318394089,1,1
20240408_232156_2321408588.csv,2321408588,1,1
20240408_232156_232392564.csv,232392564,1,1
20240408_232156_2324423068.csv,2324423068,1,1
20240408_232156_2327437543.csv,2327437543,1,1
20240408_232156_2330452006.csv,2330452006,1,1
20240408_232156_2333466479.csv,2333466479,1,1
20240408_232156_2336480956.csv,2336480956,1,1
20240408_232156_2339495518.csv,2339495518,1,1
20240408_232156_2342510067.csv,2342510067,1,1
20240408_232156_2345524550.csv,2345524550,1,1
20240408_232156_2348539045.csv,2348539045,1,1
20240408_232156_2351553549.csv,2351553549,1,1
20240408_232156_235407034.csv,235407034,1,1
20240408_232156_2354568038.csv,2354568038,1,0
20240408_232156_2357582503.csv,2357582503,1,1
20240408_232156_2360596912.csv,2360596912,1,1
20240408_232156_2363611363.csv,2363611363,1,0
20240408_232156_2366625844.csv,2366625844,1,1
20240408_232156_2369640302.csv,2369640302,1,1
20240408_232156_2372654764.csv,2372654764,1,1
20240408_232156_2375669243.csv,2375669243,1,1
20240408_232156_2378683692.csv,2378683692,1,1
20240408_232156_2381698120.csv,2381698120,1,1
20240408_232156_238421512.csv,238421512,1,1
20240408_232156_2384712593.csv,2384712593,1,1
20240408_232156_2387727076.csv,2387727076,1,1
20240408_232156_2390741584.csv,2390741584,1,0
20240408_232156_2393756074.csv,2393756074,1,1
20240408_232156_2396770552.csv,2396770552,1,1
20240408_232156_2399785033.csv,2399785033,1,1
20240408_232156_2402799516.csv,2402799516,1,1
20240408_232156_2405813993.csv,2405813993,1,1
20240408_232156_2408828462.csv,2408828462,1,1
20240408_232156_2411842922.csv,2411842922,1,1
20240408_232156_241435985.csv,241435985,1,1
20240408_232156_2414857397.csv,2414857397,1,1
20240408_232156_24159127.csv,24159127,1,1
20240408_232156_2417871874.csv,2417871874,1,1
20240408_232156_2420886361.csv,2420886361,1,1
20240408_232156_2423900843.csv,2423900843,1,1
20240408_232156_2426915318.csv,2426915318,1,1
20240408_232156_2429929769.csv,2429929769,1,1
20240408_232156_2432944222.csv,2432944222,1,1
20240408_232156_2435958695.csv,2435958695,1,1
20240408_232156_2438973202.csv,2438973202,1,1
20240408_232156_2441987742.csv,2441987742,1,1
20240408_232156_244450455.csv,244450455,1,1
20240408_232156_2445002226.csv,2445002226,1,1
20240408_232156_2448016713.csv,2448016713,1,1
20240408_232156_2451031226.csv,2451031226,1,1
20240408_232156_2454045723.csv,2454045723,1,1
20240408_232156_2457060207.csv,2457060207,1,1
20240408_232156_2460074653.csv,2460074653,1,1
20240408_232156_2463089105.csv,2463089105,1,1
20240408_232156_2466103585.csv,2466103585,1,1
20240408_232156_2469118059.csv,2469118059,1,0
20240408_232156_2472132532.csv,2472132532,1,1
20240408_232156_247464940.csv,247464940,1,1
20240408_232156_2475147011.csv,2475147011,1,1
20240408_232156_2478161482.csv,2478161482,1,1
20240408_232156_2481175926.csv,2481175926,1,0
20240408_232156_2484190388.csv,2484190388,1,1
20240408_232156_2487204863.csv,2487204863,1,1
20240408_232156_2490219341.csv,2490219341,1,1
20240408_232156_2493233822.csv,2493233822,1,1
20240408_232156_2496248297.csv,2496248297,1,1
20240408_232156_2499262780.csv,2499262780,1,1
20240408_232156_2502277269.csv,2502277269,1,1
20240408_232156_250479425.csv,250479425,1,0
20240408_232156_2505291748.csv,2505291748,1,1
20240408_232156_2508306223.csv,2508306223,1,1
20240408_232156_2511320698.csv,2511320698,1,1
20240408_232156_2514335174.csv,2514335174,1,1
20240408_232156_2517349650.csv,2517349650,1,0
20240408_232156_2520364141.csv,2520364141,1,1
20240408_232156_2523378631.csv,2523378631,1,1
20240408_232156_2526393109.csv,2526393109,1,0
20240408_232156_2529407583.csv,2529407583,1,1
20240408_232156_2532422055.csv,2532422055,1,0
20240408_232156_253493896.csv,253493896,1,1
20240408_232156_2535436532.csv,2535436532,1,1
20240408_232156_2538451008.csv,2538451008,1,1
20240408_232156_2541465484.csv,2541465484,1,1
20240408_232156_2544479961.csv,2544479961,1,1
20240408_232156_2547494439.csv,2547494439,1,1
20240408_232156_2550508917.csv,2550508917,1,1
20240408_232156_2553523399.csv,2553523399,1,1
20240408_232156_2556537876.csv,2556537876,1,1
20240408_232156_2559552351.csv,2559552351,1,0
20240408_232156_2562566821.csv,2562566821,1,1
20240408_232156_256508363.csv,256508363,1,1
20240408_232156_2565581298.csv,2565581298,1,1
20240408_232156_2568595775.csv,2568595775,1,1
20240408_232156_2571610247.csv,2571610247,1,1
20240408_232156_2574624724.csv,2574624724,1,1
20240408_232156_2577639200.csv,2577639200,1,1
20240408_232156_2580653669.csv,2580653669,1,1
20240408_232156_2583668137.csv,2583668137,1,0
20240408_232156_2586682613.csv,2586682613,1,0
20240408_232156_2589697083.csv,2589697083,1,1
20240408_232156_2592711544.csv,2592711544,1,1
