Filename,Window,Answer,Prediction,Output
fujii_drunk_exam_type_1_20240617_212024_gaze.csv,7504612893,drunk,sober,"[0.14845869, 0.7549791]"
fujii_drunk_exam_type_1_20240618_002120_gaze.csv,231313037,drunk,sober,"[0.053498395, 0.91246873]"
fujii_drunk_exam_type_2_20240617_212122_gaze.csv,7546280891,drunk,drunk,"[0.8561131, 0.1509829]"
fujii_drunk_exam_type_2_20240618_002222_gaze.csv,275324479,drunk,drunk,"[0.5917711, 0.40299824]"
fujii_sober_exam_type_1_20240617_192514_gaze.csv,593313366,sober,sober,"[0.29965362, 0.73102385]"
fujii_sober_exam_type_1_20240617_194023_gaze.csv,1503795705,sober,sober,"[0.32987666, 0.60072553]"
fujii_sober_exam_type_2_20240617_192625_gaze.csv,641050471,sober,sober,"[0.1915672, 0.77621883]"
fujii_sober_exam_type_2_20240617_194137_gaze.csv,1550992557,sober,sober,"[0.14686938, 0.74214375]"
(Accuracy),0.75
