Filename,Window,Answer,Prediction,Output
fujii_drunk_exam_type_1_20240617_212024_gaze.csv,7504612893,drunk,sober,"[0.21670246, 0.65636414]"
fujii_drunk_exam_type_1_20240618_002120_gaze.csv,231313037,drunk,sober,"[0.121086024, 0.80800986]"
fujii_drunk_exam_type_2_20240617_212122_gaze.csv,7546280891,drunk,drunk,"[0.7487525, 0.26071852]"
fujii_drunk_exam_type_2_20240618_002222_gaze.csv,275324479,drunk,drunk,"[0.55333585, 0.43450272]"
fujii_sober_exam_type_1_20240617_192514_gaze.csv,593313366,sober,sober,"[0.41874713, 0.6118297]"
fujii_sober_exam_type_1_20240617_194023_gaze.csv,1503795705,sober,sober,"[0.38021177, 0.54096746]"
fujii_sober_exam_type_2_20240617_192625_gaze.csv,641050471,sober,sober,"[0.29612097, 0.6582054]"
fujii_sober_exam_type_2_20240617_194137_gaze.csv,1550992557,sober,sober,"[0.2321204, 0.61465245]"
(Accuracy),0.75
