Timestamp,HeartRate
282,146
1259,146
2195,146
3206,146
4180,146
5140,146
6125,146
7102,146
8031,146
9040,146
10019,146
11004,146
11962,146
12940,146
13876,146
14908,146
15854,146
16828,146
17802,146
18777,146
19708,146
20721,146
21698,146
22670,146
23657,146
24615,146
25550,146
26565,146
27550,146
28509,146
29478,146
30455,146
31406,146
32405,146
33377,146
34346,146
35322,146
36300,146
37226,146
38238,146
39213,146
40233,146
41160,146
42130,146
43075,146
44099,146
45057,146
46027,146
47000,146
47975,146
48913,146
49917,146
50892,146
51863,146
52849,146
53810,146
54752,146
55758,146
56748,146
57701,146
58675,146
59652,146
