Timestamp,HeartRate
901,161
1890,161
2844,161
3787,161
4792,161
5785,161
6736,161
7710,161
8692,161
9630,161
10640,161
11608,161
12575,161
13549,161
14538,160
15483,160
16469,161
17446,161
18435,161
19392,161
20366,161
21310,161
22333,161
23291,161
24261,161
25241,161
26239,160
27154,160
28158,160
29161,161
30134,161
31084,161
32058,161
33000,161
34010,161
34983,161
35954,160
36922,161
37902,161
38833,161
39851,161
40824,161
41804,161
42779,161
43748,161
44686,161
45687,161
46681,161
47635,161
48607,161
49584,161
50514,161
51529,161
52495,161
53463,161
54446,161
55432,161
56349,161
57359,161
58336,161
59332,161
