Timestamp,HeartRate
688,75
1655,75
2638,75
3629,75
4549,75
5555,75
6530,75
7527,75
8476,75
9450,75
10386,75
11400,75
12379,75
13351,75
14318,73
15294,75
16227,75
17243,75
18209,75
19190,75
20174,75
21137,75
22067,75
23086,75
24081,75
25031,74
26001,74
26980,74
27927,74
28933,75
29904,75
30876,75
31871,75
32824,75
33774,75
34778,75
35770,75
36720,75
37697,75
38669,75
39602,75
40620,75
41595,75
42558,75
43535,73
44525,74
45457,74
46462,75
47435,74
48423,74
49379,75
50348,75
51296,75
52322,75
53275,75
54247,75
55222,75
56196,75
57151,75
58141,75
59111,73
