Timestamp,HeartRate
737,82
1738,82
2546,82
3520,82
4520,82
5527,82
6522,82
7354,82
8329,82
9334,83
10332,83
11331,83
12342,83
13148,83
14145,83
15120,83
16137,83
17122,83
17950,83
18926,82
19939,82
20933,82
21938,82
22940,82
23744,82
24738,82
25738,82
26725,82
27721,83
28553,83
29539,83
30535,83
31532,83
32531,83
33380,83
34345,83
35337,83
36342,83
37347,82
38320,82
39322,82
40129,82
41124,82
42127,82
43128,82
44148,82
44947,82
45937,82
46936,83
47944,83
48936,83
49766,83
50729,83
51721,83
52725,83
53729,83
54740,83
55545,82
56533,82
57535,82
58544,82
59541,82
