,device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
78,483901375,99603506373,0.9204705953598022,-0.1939068436622619,232.09976196289065,368.0158996582031,127.10980224609376,1,7.457183837890625,1,-29.348695755004883,-152.39759826660156,584.6030883789062,0.5666284561157227,0.8469142317771912,0.4097060561180115,1,0.8973463177680969,0.0169158447533845,219.3351287841797,306.5032043457031,104.72100830078124,1,7.4897613525390625,1,51.597747802734375,-154.36941528320312,582.5270385742188,0.3818265199661255,0.8526588678359985,0.4096776247024536,1
81,483951295,99603556289,0.9136235117912292,-0.1754268556833267,228.3201904296875,362.6239013671875,125.14732360839844,1,7.4729156494140625,1,-31.67663955688477,-153.32943725585938,584.2352294921875,0.5719766020774841,0.8492567539215088,0.4097010493278503,1,0.9105142951011658,0.0373826064169406,226.6038818359375,300.5315246582031,102.54749298095705,1,7.484939575195312,1,49.47162628173828,-154.83099365234375,582.5895385742188,0.3866988718509674,0.8536760807037354,0.4096786975860595,1
84,484001215,99603606206,0.9274263381958008,0.0886882022023201,235.93934631347656,285.56182861328125,97.09905242919922,1,6.867645263671875,1,-35.18130874633789,-155.0563201904297,583.5751953125,0.5800554156303406,0.8535924553871155,0.4096944630146026,1,1.0019316673278809,0.269215852022171,277.06622314453125,232.8884735107422,77.92747497558594,1,6.533615112304688,1,46.16225051879883,-155.8441925048828,582.5946655273438,0.3942640721797943,0.8559888601303101,0.4096857905387878,1
105,484387764,99603992776,0.6195166110992432,1.287913799285889,65.97312927246094,-64.34171295166016,-30.255495071411133,1,5.6181640625,1,-41.615360260009766,-128.14178466796875,455.6150817871094,0.621406614780426,0.8742985725402832,0.1502363234758377,1,0.6751800179481506,1.3313289880752563,96.69938659667967,-77.00918579101562,-34.86602783203125,1,5.663619995117188,1,22.694833755493164,-128.31321716308594,456.9630737304688,0.4336419701576233,0.8736933469772339,0.1503569930791854,1
108,484437684,99604042701,0.6130617260932922,1.2664296627044678,62.4100341796875,-58.07315444946289,-27.97393798828125,1,5.640289306640625,1,-41.95557403564453,-127.636474609375,457.71728515625,0.6218377947807312,0.8711084127426147,0.1540574878454208,1,0.6418687701225281,1.3314388990402222,78.31156921386719,-77.04119873046875,-34.87771987915039,1,5.665740966796875,1,22.563251495361328,-128.25726318359375,459.1668090820313,0.4343409836292267,0.8717365264892578,0.1545536518096923,1
117,484587444,99604192457,0.7045585513114929,0.2598105669021606,112.91629791259766,235.63270568847656,78.92628479003906,1,5.784515380859375,1,-37.43246841430664,-117.46207427978516,459.5799560546875,0.6082373261451721,0.8401231169700623,0.1516559422016143,1,0.7968553304672241,0.3123794794082641,163.8641357421875,220.2944183349609,73.34364318847656,1,5.6934661865234375,1,26.0989990234375,-120.3206787109375,460.740234375,0.4243454337120056,0.8475279808044434,0.1538129299879074,1
120,484637360,99604242372,0.7196913361549377,0.2227284908294677,121.26966857910156,246.4523162841797,82.86426544189453,1,5.915771484375,1,-36.3195686340332,-118.2171859741211,468.9596557617188,0.6029078960418701,0.8354600071907043,0.169984683394432,1,0.8045943975448608,0.2947745621204376,168.13612365722656,225.4311065673828,75.21320343017578,1,5.81097412109375,1,28.19315719604492,-121.7909164428711,469.6017456054688,0.4198305010795593,0.8451349139213562,0.1719129085540771,1
123,484687284,99604292294,0.7309465408325195,0.2000110745429992,127.4824676513672,253.08067321777344,85.27684020996094,1,6.018356323242188,1,-35.31451416015625,-118.0718994140625,475.90966796875,0.5985895991325378,0.8301512598991394,0.1832153350114822,1,0.7996581792831421,0.2906431555747986,165.41131591796875,226.6365509033203,75.65190124511719,1,5.9040069580078125,1,29.96833038330078,-122.23731994628906,476.62255859375,0.4160484969615936,0.8412948846817017,0.1859191358089447,1
126,484736951,99604341959,0.7481458187103271,0.261304497718811,136.97647094726562,235.1968231201172,78.76760864257812,1,6.0823516845703125,1,-34.37076568603516,-119.34488677978516,480.51116943359375,0.5950279235839844,0.8305152654647827,0.1926036924123764,1,0.8084468245506287,0.3167989253997803,170.26263427734375,219.0049591064453,72.87425231933594,1,5.99273681640625,1,31.45722961425781,-123.9413070678711,481.3293762207031,0.4127481281757355,0.8426694273948669,0.1960501670837402,1
129,484787120,99604392127,0.7520958781242371,0.2560647428035736,139.15692138671875,236.7256622314453,79.32402801513672,1,6.119293212890625,1,-33.564605712890625,-119.97594451904295,483.4087829589844,0.592236340045929,0.8302711248397827,0.1984084546566009,1,0.8229504227638245,0.3136182427406311,178.26864624023438,219.9329833984375,73.21204376220703,1,6.03302001953125,1,32.64754104614258,-124.7084732055664,484.2599792480469,0.4100016057491302,0.8427038788795471,0.2022490799427032,1
132,484837054,99604442059,0.7584583759307861,0.2387397289276123,142.6689910888672,241.78062438964844,81.16395568847656,1,6.164077758789063,1,-32.80458068847656,-120.24333190917967,485.9320068359375,0.5896734595298767,0.8292878270149231,0.203323483467102,1,0.8196129202842712,0.3050608038902282,176.4263458251953,222.4298248291016,74.12079620361328,1,6.08697509765625,1,33.790802001953125,-125.00061798095705,486.5289306640625,0.4072912037372589,0.8419042229652405,0.2069307267665863,1
135,484886974,99604491977,0.7545275688171387,0.2315122783184051,140.49923706054688,243.8894195556641,81.93148803710938,1,6.132659912109375,1,-32.11064147949219,-119.98017120361328,488.2162170410156,0.5873600840568542,0.8270283341407776,0.2075344175100326,1,0.8179362416267395,0.2990566194057464,175.5008087158203,224.1817169189453,74.75843811035156,1,6.118316650390625,1,34.80357360839844,-124.84662628173828,488.795654296875,0.404960960149765,0.8398981094360352,0.2113736569881439,1
138,484936894,99604541895,0.7641444206237793,0.2441039085388183,145.80775451660156,240.2154998779297,80.59426879882812,1,6.156753540039063,1,-31.618816375732425,-119.75469970703124,489.6309814453125,0.5857694149017334,0.8254695534706116,0.2101077884435653,1,0.825072169303894,0.2981158196926117,179.43983459472656,224.45620727539065,74.85833740234375,1,6.1425628662109375,1,35.530242919921875,-124.6275405883789,490.1717529296875,0.4032530486583709,0.8383480906486511,0.2140271663665771,1
141,484986813,99604591815,0.758040726184845,0.2302081286907196,142.43844604492188,244.2699432373047,82.06999969482422,1,6.252243041992188,1,-31.29913330078125,-119.99006652832033,491.296875,0.5846113562583923,0.8250031471252441,0.2134098559617996,1,0.8123117089271545,0.2991030514240265,172.39605712890625,224.16815185546875,74.7535171508789,1,6.177169799804688,1,36.15938568115234,-124.69052124023438,491.8810119628906,0.4018852114677429,0.8373421430587769,0.2174520194530487,1
144,485036734,99604641735,0.7641546726226807,0.2361248433589935,145.81336975097656,242.54360961914065,81.44163513183594,1,6.2631378173828125,1,-30.972835540771484,-119.5832977294922,491.88873291015625,0.5836259126663208,0.8235106468200684,0.2143254429101944,1,0.8150102496147156,0.3003048300743103,173.88565063476562,223.8175048828125,74.62590789794922,1,6.169601440429688,1,36.6003532409668,-124.33660125732422,492.40325927734375,0.400796502828598,0.8360269665718079,0.2183518707752227,1
147,485086654,99604691655,0.7602452039718628,0.2333811968564987,143.65536499023438,243.3441162109375,81.7330093383789,1,6.2674407958984375,1,-30.973276138305664,-120.31755065917967,491.5269775390625,0.5836888551712036,0.8257380723953247,0.2139712572097778,1,0.8139923214912415,0.2793397307395935,173.32376098632812,229.93458557128903,76.85232543945312,1,6.2440338134765625,1,36.61763000488281,-125.0097427368164,491.9925231933594,0.4006671011447906,0.8381295800209045,0.2178898304700851,1
150,485136574,99604741575,0.7577139735221863,0.2227097600698471,142.25811767578125,246.45779418945312,82.8662338256836,1,6.2262725830078125,1,-32.20716094970703,-121.68460083007812,491.9152221679688,0.5869627594947815,0.8291814923286438,0.2155294120311737,1,0.8206809163093567,0.2983422875404358,177.01588439941406,224.3901214599609,74.83432006835938,1,6.190597534179688,1,35.81513214111328,-126.02208709716795,492.6631164550781,0.4029711186885834,0.8404053449630737,0.219570979475975,1
153,485186494,99604791495,0.8192534446716309,0.2969212830066681,176.22787475585938,224.8047637939453,74.98518371582031,1,5.83392333984375,1,-34.86915969848633,-125.4839324951172,492.1574401855469,0.5941224694252014,0.839299201965332,0.2181965261697769,1,0.918594241142273,0.4782533347606659,231.0640563964844,171.89662170410156,55.72823333740234,1,5.232208251953125,1,33.65330123901367,-129.1465301513672,493.4504699707031,0.4089595377445221,0.8482935428619385,0.2223594933748245,1
162,485336253,99604941254,0.7900025844573975,0.3341020941734314,160.08143615722656,213.956298828125,71.0367202758789,1,5.7082366943359375,1,-42.89051818847656,-126.28751373291016,489.3438720703125,0.6164931058883667,0.8434381484985352,0.2143875658512115,1,0.8613249063491821,0.3519782125949859,199.45135498046875,208.7405242919922,69.13829803466797,1,5.837554931640625,1,26.63658332824707,-128.29180908203125,492.0963134765625,0.4276971518993377,0.8469396829605103,0.2184833437204361,1
165,485386164,99604991166,0.7611256241798401,0.2000184804201126,144.14138793945312,253.0785217285156,85.27599334716797,1,6.2526397705078125,1,-42.294212341308594,-125.85440826416016,487.7289733886719,0.6152514815330505,0.8433935046195984,0.2109553217887878,1,0.8294545412063599,0.2786155641078949,181.85891723632807,230.14588928222656,76.92918395996094,1,6.1530609130859375,1,26.862510681152344,-128.2989044189453,490.4792785644531,0.4268461167812347,0.8481034636497498,0.2153858691453933,1
168,485436084,99605041086,0.760623574256897,0.1882362365722656,143.86424255371094,256.5162353515625,86.52726745605469,1,6.297531127929688,1,-41.15548706054688,-125.7370147705078,487.8637390136719,0.6121114492416382,0.8429782390594482,0.2109690606594085,1,0.8221985697746277,0.2440362274646759,177.8536376953125,240.23524475097656,80.6014633178711,1,6.23162841796875,1,27.80291748046875,-128.5913543701172,490.3431396484375,0.4242720007896423,0.8489944338798523,0.2153720706701278,1
171,485486000,99605091003,0.7663918137550354,0.1800624430179596,147.04827880859375,258.90118408203125,87.39529418945312,1,6.2740325927734375,1,-40.16274642944336,-125.87008666992188,487.9183654785156,0.6093894839286804,0.8433029055595398,0.210981011390686,1,0.8248624205589294,0.2653657495975494,179.32406616210938,234.0118560791016,78.33628845214844,1,6.20166015625,1,28.51596450805664,-129.1128387451172,490.1552734375,0.4223058819770813,0.8505449295043945,0.2153530865907669,1
174,485535915,99605140917,0.753343403339386,0.2299400717020034,139.8455810546875,244.34815979003903,82.09843444824219,1,6.07904052734375,1,-39.86721420288086,-126.12196350097656,487.8862609863281,0.6085900664329529,0.844012975692749,0.2109978049993515,1,0.81993567943573,0.3062862455844879,176.60452270507812,222.07228088378903,73.99066162109375,1,6.047134399414063,1,28.538721084594727,-129.5492706298828,490.0283508300781,0.4222239553928375,0.851821780204773,0.2153329402208328,1
194,485897844,99605502845,0.281612366437912,1.3888795375823977,-120.54998016357422,-93.80096435546876,-40.97775268554688,1,7.258895874023437,1,-69.40757751464844,-163.33761596679688,578.184814453125,0.6596312522888184,0.8759639859199524,0.4096185266971588,1,0.2902285456657409,1.4784365892410278,-115.79386901855467,-119.93146514892578,-50.488502502441406,1,7.568572998046875,1,13.983234405517578,-162.3721466064453,582.468505859375,0.4678085446357727,0.8709900975227356,0.4096773564815521,1
197,485947764,99605552763,0.3538345694541931,1.2417476177215576,-80.68330383300781,-50.871543884277344,-25.352739334106445,1,5.51275634765625,1,-52.07002258300781,-124.52637481689452,442.8291015625,0.656356692314148,0.8742403984069824,0.1258848905563354,1,0.3925423324108124,1.3091751337051392,-59.31664276123047,-70.54524993896484,-32.51338195800781,1,5.676788330078125,1,11.672504425048828,-123.68026733398438,445.4044189453125,0.4648793339729309,0.8695456385612488,0.1248095110058784,1
200,485997684,99605602682,0.3495688438415527,1.2213746309280396,-83.03800201416016,-44.927284240722656,-23.1892147064209,1,5.6004180908203125,1,-51.21173858642578,-124.14632415771484,443.0560607910156,0.6536968946456909,0.8729062676429749,0.1259235888719558,1,0.3941702544689178,1.2979472875595093,-58.41804122924805,-67.2691650390625,-31.3210391998291,1,5.6752777099609375,1,12.54523754119873,-123.3692626953125,445.6457824707031,0.4622904062271118,0.8684160709381104,0.125154048204422,1
203,486047604,99605652601,0.3503906726837158,1.236709713935852,-82.58436584472656,-49.401641845703125,-24.817760467529297,1,5.555877685546875,1,-50.482025146484375,-124.27450561523438,444.60498046875,0.6509751677513123,0.8719903230667114,0.1287974864244461,1,0.4057872295379638,1.2939411401748655,-52.005462646484375,-66.10037994384766,-30.895584106445312,1,5.682052612304688,1,13.355441093444824,-123.56043243408205,447.0519409179688,0.4599950015544891,0.867825984954834,0.1280108094215393,1
206,486097524,99605702520,0.344827651977539,1.2556231021881104,-85.6551513671875,-54.92008590698242,-26.82633209228516,1,5.5873870849609375,1,-49.75603103637695,-124.05353546142578,446.1199951171875,0.6482946276664734,0.8700666427612305,0.131424680352211,1,0.4033152461051941,1.3157063722610474,-53.3700065612793,-72.45086669921875,-33.207008361816406,1,5.697555541992188,1,14.204867362976074,-123.47515869140624,448.4488525390625,0.4575966000556946,0.8664262890815735,0.1307078301906585,1
209,486147444,99605752439,0.3455171585083008,1.2604461908340454,-85.27455139160156,-56.32736587524414,-27.338512420654297,1,5.565475463867188,1,-48.81409454345703,-123.22329711914062,444.7840576171875,0.6459206938743591,0.8686932921409607,0.1282233893871307,1,0.4001127779483795,1.3031777143478394,-55.13776016235352,-68.79528045654297,-31.87643051147461,1,5.671356201171875,1,14.892736434936523,-122.92264556884766,447.0069580078125,0.4554114043712616,0.8659630417823792,0.1276788264513015,1
212,486197364,99605802357,0.3377064764499664,1.2832579612731934,-89.58604431152344,-62.9832649230957,-29.761005401611328,1,5.638397216796875,1,-48.263614654541016,-123.21353912353516,445.9775695800781,0.6438859105110168,0.8676767945289612,0.130391240119934,1,0.3925727605819702,1.277851104736328,-59.29984664916992,-61.40564727783203,-29.18683242797852,1,5.647262573242188,1,15.515425682067873,-123.1441650390625,448.223388671875,0.4536818265914917,0.8656274080276489,0.1301815211772918,1
213,486213563,99605818556,0.3417926728725433,1.2701194286346436,-87.3304443359375,-59.14981460571289,-28.365753173828125,1,5.5875091552734375,1,-48.22333908081055,-123.24488830566406,446.0667114257813,0.6437368392944336,0.8676968812942505,0.1305703669786453,1,0.3998230099678039,1.2747114896774292,-55.297698974609375,-60.4896354675293,-28.85343360900879,1,5.673828125,1,15.55410385131836,-123.18280792236328,448.3005676269531,0.4535748958587646,0.865679144859314,0.1303533315658569,1
215,486247284,99605852276,0.3498581349849701,1.2541590929031372,-82.87830352783203,-54.49295425415039,-26.67086410522461,1,5.56317138671875,1,-47.75820541381836,-123.51382446289062,445.366943359375,0.642572283744812,0.869079053401947,0.1292755156755447,1,0.3955304622650146,1.2738431692123413,-57.66718292236328,-60.23627471923828,-28.761215209960938,1,5.69683837890625,1,15.930997848510742,-123.3851089477539,447.659423828125,0.4523876011371612,0.8668050765991211,0.129250556230545,1
218,486297204,99605902195,0.4512826204299927,1.2836731672286987,-26.891965866088867,-63.10441207885742,-29.805160522460938,1,5.6192169189453125,1,-46.73222732543945,-123.24232482910156,444.0830383300781,0.6399086117744446,0.8693326711654663,0.1264606267213821,1,0.5098391771316528,1.3698759078979492,5.43122148513794,-88.25616455078125,-38.95968627929688,1,5.6046295166015625,1,16.68113136291504,-123.07927703857422,446.2623901367188,0.4500008821487427,0.8670413494110107,0.1264489144086837,1
221,486347124,99605952114,0.4490162432193756,1.3022452592849731,-28.143035888671875,-68.52330017089844,-31.7774658203125,1,5.58135986328125,1,-46.38711166381836,-124.14529418945312,446.0747375488281,0.6382526755332947,0.8703781962394714,0.1306910961866378,1,0.5017979741096497,1.3618183135986328,0.9924854636192322,-85.90513610839844,-38.10395812988281,1,5.6214599609375,1,17.266496658325195,-123.96507263183594,448.1441040039063,0.4484704732894897,0.8681313395500183,0.1305881887674331,1
224,486397044,99606002033,0.4477234780788421,1.3040964603424072,-28.85664939880371,-69.0633773803711,-31.97401237487793,1,5.562026977539063,1,-45.79068374633789,-123.96453857421876,445.4117126464844,0.6366757154464722,0.870389461517334,0.1292051970958709,1,0.4923509955406189,1.3807048797607422,-4.222246170043945,-91.41578674316406,-40.10965347290039,1,5.619842529296875,1,17.804643630981445,-123.9238052368164,447.4052734375,0.4467840492725372,0.8686168193817139,0.1291837096214294,1
227,486446964,99606051951,0.3785136044025421,1.319948434829712,-67.06050872802734,-73.68856811523438,-33.657447814941406,1,5.533538818359375,1,-45.91524505615234,-124.91568756103516,445.5768737792969,0.6369972229003906,0.8730946183204651,0.1300556659698486,1,0.4301476776599884,1.3676552772521973,-38.55849075317383,-87.60821533203125,-38.72381210327149,1,5.646240234375,1,17.749032974243164,-124.97804260253906,447.5948486328125,0.4469719529151916,0.8715970516204834,0.1301090121269226,1
230,486496884,99606101870,0.3870129585266113,1.3113675117492676,-62.36885452270508,-71.18489837646484,-32.7462272644043,1,5.5717620849609375,1,-45.801231384277344,-125.44210815429688,445.2579040527344,0.63675457239151,0.8749364614486694,0.1297054439783096,1,0.4284899830818176,1.3726986646652222,-39.4735221862793,-89.07978057861328,-39.259395599365234,1,5.64398193359375,1,17.803089141845703,-125.37022399902344,447.3156127929688,0.4467780590057373,0.8729967474937439,0.1297868639230728,1
233,486546804,99606151789,0.3976121842861175,1.2910670042037964,-56.518096923828125,-65.26165771484375,-30.590341567993164,1,5.5174560546875,1,-45.32452392578125,-125.51158142089844,444.8604736328125,0.635450005531311,0.8754795789718628,0.128888189792633,1,0.431048572063446,1.3645893335342407,-38.06118774414063,-86.71371459960938,-38.39824295043945,1,5.613052368164063,1,18.138690948486328,-125.363037109375,446.83892822265625,0.4457213878631592,0.8733733892440796,0.1288916617631912,1
236,486596724,99606201708,0.3904544413089752,1.3058942556381226,-60.46915435791016,-69.58797454833984,-32.164981842041016,1,5.4889984130859375,1,-44.27168655395508,-124.625,445.4955749511719,0.632109522819519,0.8722938299179077,0.1294249296188354,1,0.4283726513385772,1.367719650268555,-39.53829193115234,-87.62698364257812,-38.73063278198242,1,5.5948333740234375,1,19.11050796508789,-124.75613403320312,447.2498474121094,0.4428775906562805,0.8712231516838074,0.129433661699295,1
242,486696564,99606301547,0.6885323524475098,0.3585392236709595,104.0698699951172,206.82620239257807,68.4415512084961,1,5.55181884765625,1,-38.02918243408203,-119.78271484375,447.1266174316406,0.6130353808403015,0.8565136790275574,0.1289054602384567,1,0.775028645992279,0.4207340180873871,151.8157958984375,188.6793365478516,61.83665466308594,1,5.6087799072265625,1,24.77092742919922,-121.5771713256836,447.8058471679688,0.4261159300804138,0.861308753490448,0.1293539404869079,1
245,486746484,99606351467,0.7146128416061401,0.3787131607532501,118.46630859375,200.93994140625,66.29918670654297,1,5.5992279052734375,1,-35.5921516418457,-120.18229675292967,452.5576477050781,0.6045052409172058,0.8534083366394043,0.1391890197992324,1,0.772596001625061,0.4136943519115448,150.4730224609375,190.7333221435547,62.58424377441406,1,5.6464691162109375,1,27.625715255737305,-122.87891387939452,453.2207336425781,0.4186081886291504,0.8608140349388123,0.1407899707555771,1
248,486796404,99606401388,0.7227778434753418,0.3618276715278625,122.97337341308594,205.86669921875,68.09232330322266,1,5.692169189453125,1,-33.644126892089844,-120.5176239013672,460.1421508789063,0.5971415638923645,0.8485498428344727,0.1537026911973953,1,0.7769799828529358,0.3984162807464599,152.89297485351562,195.1910858154297,64.2066650390625,1,5.713531494140625,1,30.236560821533203,-124.0350570678711,460.755615234375,0.4123899340629577,0.8582512736320496,0.1562315076589584,1
251,486846334,99606451318,0.725582480430603,0.3316646516323089,124.52151489257812,214.66751098632807,71.29557037353516,1,5.775314331054688,1,-32.25319290161133,-120.83485412597656,466.3672180175781,0.5918703079223633,0.8448002338409424,0.1656908541917801,1,0.7777205109596252,0.3849943578243255,153.3016815185547,199.1072540283203,65.632080078125,1,5.79461669921875,1,32.18982696533203,-124.92115783691406,467.0118713378906,0.4079910814762115,0.8559756875038147,0.1690027415752411,1
254,486896254,99606501238,0.7457281947135925,0.3089586794376373,135.64193725585938,221.29254150390625,73.70690155029297,1,5.87091064453125,1,-31.311925888061523,-122.1856689453125,470.3321228027344,0.5884290337562561,0.8457161784172058,0.173903688788414,1,0.7977364659309387,0.3537487387657165,164.35052490234375,208.22393798828125,68.95026397705078,1,5.8621673583984375,1,33.58482360839844,-126.6922378540039,471.0660095214844,0.4048375785350799,0.8579167127609253,0.1779203563928604,1
257,486946174,99606551158,0.7563177943229675,0.3001974821090698,141.4874267578125,223.84881591796875,74.63729095458984,1,5.8927001953125,1,-30.983074188232425,-122.5602569580078,474.67388916015625,0.5866956114768982,0.8436028361320496,0.1824383586645126,1,0.7927572727203369,0.3383231461048126,161.60205078125,212.7247467041016,70.58845520019531,1,5.894454956054688,1,34.452476501464844,-127.25630950927734,475.4095764160156,0.4032746851444244,0.8562244772911072,0.1867023855447769,1
260,486996094,99606601078,0.7556504607200623,0.2947785258293152,141.11903381347656,225.42996215820312,75.21275329589844,1,5.9633636474609375,1,-30.61664581298828,-122.55157470703124,477.50286865234375,0.5851587653160095,0.841541588306427,0.1878567487001419,1,0.8009146451950073,0.3375560045242309,166.1048583984375,212.94857788085935,70.66988372802734,1,5.956939697265625,1,35.20771026611328,-127.38282775878906,478.3898010253906,0.401773601770401,0.8543561100959778,0.1926182806491851,1
