,device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
322,1426261080,100545856744,0.549675464630127,1.320224404335022,27.42087745666504,-73.76911163330078,-33.68678283691406,1,5.7060089111328125,1,-49.44976043701172,-86.35533142089844,431.0063781738281,0.652556300163269,0.766579270362854,0.0846898183226585,1,0.5848564505577087,1.3845165967941284,46.84072113037109,-92.52790069580078,-40.51445007324219,1,5.668258666992188,1,14.569924354553224,-88.0942611694336,434.1531982421875,0.4550880193710327,0.7699791193008423,0.0864804089069366,1
325,1426310987,100545906649,0.5482914447784424,1.312394380569458,26.656858444213867,-71.4844741821289,-32.855247497558594,1,5.6922760009765625,1,-49.55228042602539,-85.19854736328125,430.2259826660156,0.653150737285614,0.7634827494621277,0.0827425569295883,1,0.5829158425331116,1.383469820022583,45.76957321166992,-92.2225341796875,-40.40328598022461,1,5.662872314453125,1,14.395960807800291,-86.87216186523438,433.1043090820313,0.4555146694183349,0.7668759822845459,0.0839306637644767,1
328,1426360888,100545956547,0.5469626188278198,1.3148186206817627,25.92339324951172,-72.19190216064453,-33.11270523071289,1,5.672042846679688,1,-49.7702522277832,-83.9676513671875,429.12548828125,0.6542204022407532,0.7603393793106079,0.0801734626293182,1,0.5837069153785706,1.3769055604934692,46.20621871948242,-90.30720520019533,-39.70616149902344,1,5.6537933349609375,1,14.046568870544434,-85.66656494140625,432.1013793945313,0.4564886689186096,0.7637805342674255,0.0814707651734352,1
331,1426410794,100546006450,0.5472755432128906,1.304654598236084,26.096071243286133,-69.22628021240234,-32.03333282470703,1,5.6537628173828125,1,-50.11969757080078,-82.85708618164062,428.9367065429688,0.6553732752799988,0.7570062875747681,0.0794634371995925,1,0.5881495475769043,1.3637570142745972,48.658538818359375,-86.47080993652344,-38.30985641479492,1,5.647735595703125,1,13.683467864990234,-84.57719421386719,432.0048522949219,0.4575982093811035,0.760481595993042,0.0808375850319862,1
334,1426460697,100546056350,0.542718768119812,1.2960166931152344,23.58078956604004,-66.70590209960938,-31.116003036499023,1,5.534210205078125,1,-50.24555206298828,-81.45805358886719,427.8880004882813,0.6561462879180908,0.7532828450202942,0.0769223049283027,1,0.5794563889503479,1.3765307664871216,43.85993957519531,-90.1978530883789,-39.66633987426758,1,5.6364593505859375,1,13.457945823669434,-83.31649017333984,430.9778137207031,0.4581945240497589,0.7572075724601746,0.0783270895481109,1
337,1426510598,100546106251,0.5461045503616333,1.2632453441619873,25.449691772460938,-57.144073486328125,-27.635787963867188,1,5.4889068603515625,1,-50.09878921508789,-80.14580535888672,426.8140258789063,0.6560818552970886,0.7498266100883484,0.0743076205253601,1,0.5834492444992065,1.3739242553710938,46.06399917602539,-89.43733978271484,-39.38956451416016,1,5.6266937255859375,1,13.427734375,-82.08443450927734,429.8950805664063,0.4581834077835083,0.7540395259857178,0.0757349878549575,1
346,1426660137,100546255790,0.70990389585495,0.380799263715744,115.866943359375,200.33128356933597,66.07759857177734,1,5.6656036376953125,1,-44.86045837402344,-71.7120361328125,426.31878662109375,0.6399011611938477,0.7237736582756042,0.069258913397789,1,0.7959794998168945,0.4102543890476227,163.3806915283203,191.7370147705078,62.94954299926758,1,5.77227783203125,1,17.696380615234375,-75.24917602539062,428.3907165527344,0.4447684288024902,0.7336853742599487,0.0706186518073082,1
349,1426710130,100546305783,0.7274231314659119,0.3573722243309021,125.5376205444336,207.1666717529297,68.56547546386719,1,5.7586517333984375,1,-43.738059997558594,-71.98460388183594,433.3324890136719,0.6341840624809265,0.7209857106208801,0.0828858017921447,1,0.7843778729438782,0.40883669257164,156.97657775878906,192.15069580078125,63.10010147094727,1,5.823257446289063,1,19.62936782836914,-76.13597869873047,435.4873046875,0.4397541284561157,0.7325853109359741,0.085056334733963,1
355,1426809952,100546405604,0.7328393459320068,0.3618226945400238,128.52734375,205.8681488037109,68.09282684326172,1,5.7427825927734375,1,-41.68727111816406,-70.5829849243164,437.6577758789063,0.6266159415245056,0.7145349979400635,0.0905371680855751,1,0.7806574702262878,0.3947716057300567,154.9229736328125,196.25450134277344,64.59375762939453,1,5.835205078125,1,21.789081573486328,-75.21430969238281,439.530517578125,0.4337630569934845,0.7276513576507568,0.092903196811676,1
358,1426859872,100546455524,0.728274405002594,0.3298742473125458,126.00745391845705,215.1898956298828,71.4856948852539,1,5.73419189453125,1,-40.96072006225586,-71.34902954101562,440.42041015625,0.6236235499382019,0.7155040502548218,0.0960772708058357,1,0.7908084392547607,0.3863904178142547,160.52627563476562,198.6999053955078,65.48384857177734,1,5.753173828125,1,22.79505920410156,-75.97026824951172,441.9859924316406,0.4310989677906036,0.7286629676818848,0.0980928987264633,1
361,1426909797,100546505449,0.7254052758216858,0.3420388400554657,124.42371368408205,211.64059448242188,70.1938705444336,1,5.7027435302734375,1,-39.92591094970703,-71.32869720458984,440.5233459472656,0.6204665303230286,0.7153921723365784,0.0960863009095192,1,0.7848580479621887,0.3766161799430847,157.2416229248047,201.5518035888672,66.52182006835938,1,5.7624053955078125,1,23.783395767211918,-76.08486938476562,441.9108581542969,0.4281090795993805,0.7290472388267517,0.098086304962635,1
364,1426959722,100546555374,0.7338342666625977,0.338710069656372,129.07650756835938,212.61184692382807,70.54734802246094,1,5.6502227783203125,1,-39.06084442138672,-70.93903350830078,442.6052551269531,0.6172962188720703,0.7132056355476379,0.0999055802822113,1,0.7920188307762146,0.3755641579627991,161.1943817138672,201.85874938964844,66.63356018066406,1,5.789886474609375,1,24.884201049804688,-75.7145004272461,443.88916015625,0.425126165151596,0.7269143462181091,0.1019744873046875,1
365,1426975971,100546571623,0.7358521819114685,0.3407810032367706,130.19041442871094,212.007568359375,70.3274154663086,1,5.720993041992188,1,-39.01919555664063,-71.00973510742188,443.4053649902344,0.6169590353965759,0.7130328416824341,0.1014947518706321,1,0.783686637878418,0.3558305501937866,156.59495544433594,207.6165313720703,68.72921752929688,1,5.987228393554688,1,25.013032913208008,-75.8069839477539,444.57623291015625,0.4248556494712829,0.7268403172492981,0.1033723130822181,1
367,1427009637,100546605289,0.7395288348197937,0.3212195634841919,132.21994018554688,217.7151031494141,72.40476989746094,1,5.765838623046875,1,-38.32563400268555,-70.68563842773438,445.8270568847656,0.6142509579658508,0.710906445980072,0.1060399189591407,1,0.7925428748130798,0.35975381731987,161.48365783691406,206.4718170166016,68.31256866455078,1,5.84478759765625,1,26.205461502075195,-75.18782043457031,447.0770263671875,0.4217230081558227,0.7237259745597839,0.1082241833209991,1
370,1427059548,100546655199,0.7429337501525879,0.3217655718326568,134.09945678710938,217.5558013916016,72.34678649902344,1,5.7783966064453125,1,-37.017120361328125,-70.13018798828125,446.0283508300781,0.6102926731109619,0.7091528177261353,0.1060459613800048,1,0.7854076027870178,0.3451972007751465,157.54498291015625,210.7190704345703,69.85840606689453,1,5.992584228515625,1,27.528284072875977,-74.57970428466797,447.0968933105469,0.4177865982055664,0.7219048738479614,0.1082192957401275,1
373,1427109468,100546705119,0.7516080737113953,0.298120379447937,138.88772583007812,224.4548797607422,74.85781860351562,1,5.829376220703125,1,-35.40361404418945,-71.18584442138672,447.4269714355469,0.6051450967788696,0.7116401791572571,0.1088712140917778,1,0.7838736176490784,0.3452483117580414,156.69830322265625,210.70413208007807,69.85297393798828,1,6.052902221679688,1,29.387229919433597,-75.66529083251953,448.0900268554688,0.4124439358711242,0.7246387004852295,0.110765628516674,1
376,1427159397,100546755048,0.7499798536300659,0.3055786192417145,137.98890686035156,222.27874755859372,74.06582641601562,1,5.8451690673828125,1,-33.56962203979492,-70.6203384399414,448.1925964355469,0.5995160937309265,0.7095981240272522,0.109924741089344,1,0.789635956287384,0.3451976776123047,159.87904357910156,210.71893310546875,69.85838317871094,1,6.0286865234375,1,31.327693939208984,-75.3367691040039,448.6588745117188,0.4067952930927276,0.7233785390853882,0.1120347306132316,1
379,1427209312,100546804963,0.7509431838989258,0.2940017282962799,138.52064514160156,225.6565704345703,75.29524230957031,1,5.870758056640625,1,-32.0069694519043,-71.04039764404297,449.0491943359375,0.5946918725967407,0.7104434967041016,0.1115181893110275,1,0.7933724522590637,0.338275134563446,161.9415740966797,212.7387237548828,70.59355926513672,1,6.048736572265625,1,32.99130630493164,-75.817138671875,449.10943603515625,0.4019558727741241,0.7245785593986511,0.1133146956562995,1
382,1427259237,100546854888,0.7339737415313721,0.3025228381156921,129.1534881591797,223.17034912109372,74.39033508300781,1,5.942794799804688,1,-31.2807559967041,-71.29644775390625,451.7913818359375,0.5919752717018127,0.7099195122718811,0.11690154671669,1,0.7833088040351868,0.3488178849220276,156.38645935058594,209.6626434326172,69.47393035888672,1,5.946090698242188,1,34.26375961303711,-76.00888061523438,451.81353759765625,0.3987910151481628,0.7237982153892517,0.118883728981018,1
383,1427275476,100546871127,0.738675594329834,0.3042486608028412,131.74893188476562,222.6667938232422,74.20706176757812,1,5.9520263671875,1,-31.16339111328125,-71.31745910644531,451.7978515625,0.5916280746459961,0.709978461265564,0.1169049069285392,1,0.7690604329109192,0.3222649097442627,148.52139282226562,217.4101104736328,72.29376983642578,1,6.113571166992188,1,34.3245849609375,-76.03455352783203,451.8104553222656,0.3986110687255859,0.7238753437995911,0.1188952028751373,1
385,1427309157,100546904807,0.7414317727088928,0.3037649393081665,133.27040100097656,222.8079071044922,74.25839233398438,1,5.943038940429688,1,-30.7228946685791,-71.265625,450.9533081054688,0.5904992818832397,0.7102190256118774,0.115164615213871,1,0.7726550698280334,0.3407226502895355,150.50559997558594,212.0246124267578,70.33361053466797,1,6.067886352539063,1,34.74398422241211,-75.7815170288086,451.0650329589844,0.3972057402133941,0.7234987616539001,0.1174086332321167,1
388,1427359082,100546954732,0.738666296005249,0.297465980052948,131.7437744140625,224.64581298828125,74.92732238769531,1,5.971038818359375,1,-30.538917541503903,-71.03726959228516,450.4682312011719,0.590053141117096,0.7097706198692322,0.1141127943992614,1,0.7769656181335449,0.335675835609436,152.885009765625,213.4971160888672,70.86958312988281,1,6.1034698486328125,1,34.981563568115234,-75.15082550048828,450.4591979980469,0.3963654637336731,0.7219351530075073,0.1160454675555229,1
390,1427391994,100546987644,0.7350742220878601,0.2924790382385254,129.76097106933594,226.10089111328125,75.45697784423828,1,6.0216217041015625,1,-30.56379127502441,-71.01054382324219,450.2968444824219,0.5901610255241394,0.7097715139389038,0.113769955933094,1,0.7763105034828186,0.333335667848587,152.5233917236328,214.1799468994141,71.11810302734375,1,6.092697143554688,1,35.06352615356445,-74.8471908569336,450.3367004394531,0.3960949778556824,0.7210977673530579,0.1157176494598388,1
391,1427408997,100547004647,0.7364988327026367,0.2889269888401031,130.54739379882812,227.13726806640625,75.83416748046875,1,6.0436553955078125,1,-30.696102142333984,-71.12759399414062,451.0527038574219,0.590400218963623,0.7097651958465576,0.1153140291571617,1,0.7764577269554138,0.3344183564186096,152.6046600341797,213.86404418945312,71.00309753417969,1,6.11248779296875,1,35.11532974243164,-74.83724975585938,451.0476989746094,0.3961054682731628,0.720719575881958,0.1171210333704948,1
394,1427458912,100547054562,0.7423871755599976,0.2908490598201751,133.7977294921875,226.5764617919922,75.63005065917969,1,6.026458740234375,1,-30.935157775878903,-71.03274536132812,450.8843994140625,0.5911400318145752,0.7095634341239929,0.1149849817156791,1,0.7763522863388062,0.3368210792541504,152.5464630126953,213.16297912597656,70.74797821044922,1,6.135269165039063,1,35.03721618652344,-74.61868286132812,451.261474609375,0.3963850736618042,0.7199699282646179,0.1174584329128265,1
397,1427508832,100547104482,0.7568045258522034,0.2879348397254944,141.75613403320312,227.4267425537109,75.93954467773438,1,6.0514068603515625,1,-31.197776794433597,-70.62191772460938,450.54925537109375,0.591984212398529,0.7085052728652954,0.1142327263951301,1,0.7880012392997742,0.3417254686355591,158.9766845703125,211.7319793701172,70.22712707519531,1,6.1588287353515625,1,34.797237396240234,-74.12759399414062,450.8360900878906,0.3969963490962982,0.7187271118164062,0.1164255365729332,1
400,1427558748,100547154398,0.7451847791671753,0.2906303405761719,135.3419647216797,226.6402587890625,75.65328979492188,1,6.0556640625,1,-31.530641555786133,-70.48342895507812,450.07269287109375,0.5930666923522949,0.7083165049552917,0.1132962629199028,1,0.7923961877822876,0.3589611649513244,161.40272521972656,206.70306396484372,68.3967514038086,1,6.0037689208984375,1,34.38688278198242,-73.96270751953125,450.3896484375,0.3981077373027801,0.7184566855430603,0.1154316440224647,1
403,1427608668,100547204317,0.7514023780822754,0.2934061586856842,138.7741241455078,225.8303680419922,75.35850524902344,1,6.078628540039063,1,-31.975513458251957,-70.40621185302734,450.7574462890625,0.5942392349243164,0.7077715992927551,0.1146840825676918,1,0.7885609865188599,0.3353475928306579,159.2856903076172,213.5929107666016,70.90442657470703,1,6.172134399414063,1,34.0791130065918,-74.07093048095703,451.17724609375,0.3991935849189758,0.7183943390846252,0.1169706434011459,1
406,1427658583,100547254232,0.7489414811134338,0.292200356721878,137.4157257080078,226.1822204589844,75.48654174804688,1,6.0721588134765625,1,-32.26523971557617,-70.46438598632812,450.4988708496094,0.59514981508255,0.7080629467964172,0.1142330318689346,1,0.7882989645004272,0.3466235697269439,159.14100646972656,210.3028717041016,69.70697021484375,1,6.153717041015625,1,33.63705825805664,-74.26761627197266,450.89837646484375,0.4004368782043457,0.7191104292869568,0.1164201647043228,1
409,1427708503,100547304152,0.7513300776481628,0.2864608466625213,138.73422241210938,227.85682678222656,76.09605407714844,1,6.06781005859375,1,-32.66615676879883,-70.47734832763672,450.3766174316406,0.5963611602783203,0.7081577777862549,0.1140530407428741,1,0.7861719727516174,0.3453840613365173,157.96694946289062,210.66452026367188,69.83856201171875,1,6.1572265625,1,33.109867095947266,-74.39192199707031,450.716552734375,0.4019544124603271,0.7195661664009094,0.1160258203744888,1
412,1427758428,100547354077,0.7479864358901978,0.2959193289279938,136.88851928710938,225.0970916748047,75.09161376953125,1,6.0484161376953125,1,-33.21686172485352,-70.76697540283203,450.7121887207031,0.597916305065155,0.7088583707809448,0.1148831769824028,1,0.794617235660553,0.3529069423675537,162.6287078857422,208.4695587158203,69.03964233398438,1,5.9781341552734375,1,32.46175765991211,-74.7739486694336,451.3651428222656,0.4040070474147796,0.7203773856163025,0.1173339262604713,1
415,1427808348,100547403997,0.74748295545578,0.2923552989959717,136.61061096191406,226.136962890625,75.4701156616211,1,6.086456298828125,1,-33.89225387573242,-71.31464385986328,451.3341369628906,0.5997737050056458,0.7101861238479614,0.1163775622844696,1,0.79481440782547,0.3585543036460876,162.73756408691406,206.82179260253903,68.43993377685547,1,5.98626708984375,1,31.8419189453125,-75.2103042602539,452.1597290039063,0.4060007929801941,0.7212748527526855,0.1189536154270172,1
418,1427858272,100547453921,0.7376594543457031,0.2756139636039734,131.1880340576172,231.0216522216797,77.24800872802734,1,6.060806274414063,1,-34.5987548828125,-72.15348815917969,451.8611145019531,0.6017391681671143,0.7124128341674805,0.1177835687994957,1,0.7865976691246033,0.3536701202392578,158.20193481445312,208.24688720703125,68.95861053466797,1,5.9879302978515625,1,31.26283264160156,-75.8515396118164,452.710693359375,0.4078182876110077,0.7228914499282837,0.1201690658926963,1
420,1427891340,100547486988,0.7354962229728699,0.2790291309356689,129.99391174316406,230.02520751953125,76.88532257080078,1,6.102462768554688,1,-34.79579162597656,-72.57319641113281,451.7091064453125,0.6023543477058411,0.7137216329574585,0.1176464259624481,1,0.7795500755310059,0.3398593664169311,154.31167602539062,212.2764892578125,70.42527770996094,1,6.1235198974609375,1,31.076271057128903,-76.218994140625,452.6529235839844,0.4083553850650787,0.7240009307861328,0.1201516091823577,1
421,1427908202,100547503850,0.7385773658752441,0.2808868288993835,131.69467163085938,229.48318481445312,76.68800354003906,1,6.1185455322265625,1,-35.025657653808594,-73.08699798583984,452.5780029296875,0.6028337478637695,0.7148226499557495,0.1195549890398979,1,0.7788277268409729,0.3350378274917602,153.9129180908203,213.6833038330078,70.93731689453125,1,6.1497344970703125,1,31.02245140075684,-76.57522583007812,453.32220458984375,0.4086484611034393,0.724716305732727,0.1215794682502746,1
424,1427958130,100547553778,0.7406334280967712,0.2786303162574768,132.8296356201172,230.14157104492188,76.92765808105469,1,6.1439208984375,1,-35.36690139770508,-74.18253326416016,453.5113525390625,0.603623628616333,0.7175968885421753,0.1217947974801063,1,0.7895217537879944,0.3428213000297546,159.81605529785156,211.4122772216797,70.11074829101562,1,6.006744384765625,1,30.870019912719727,-77.63252258300781,454.46435546875,0.4093241095542907,0.7272489666938782,0.1241592988371849,1
427,1428008050,100547603698,0.7421615123748779,0.275549829006195,133.6731414794922,231.04037475585935,77.25479125976562,1,6.0986175537109375,1,-35.62992477416992,-74.96813201904297,453.1961975097656,0.6044687032699585,0.7200567126274109,0.1214694827795028,1,0.7837991714477539,0.3336971402168274,156.65721130371094,214.074462890625,71.07972717285156,1,6.175201416015625,1,30.639467239379883,-78.25566864013672,454.1732482910156,0.4099421203136444,0.7292218804359436,0.1237663552165031,1
430,1428057989,100547653636,0.7442823052406311,0.2660431265830993,134.8438262939453,233.814208984375,78.26437377929688,1,6.0845947265625,1,-36.09905624389648,-75.82140350341797,453.6802673339844,0.6057339906692505,0.7223261594772339,0.1227736845612526,1,0.7838510274887085,0.3324207663536072,156.68576049804688,214.44688415527344,71.21525573730469,1,6.1804046630859375,1,30.32655143737793,-78.9965591430664,454.6791076660156,0.4109584987163543,0.7311364412307739,0.1249718591570854,1
433,1428107909,100547703556,0.753180742263794,0.2668506503105163,139.7557373046875,233.57858276367188,78.17860412597656,1,6.0689239501953125,1,-36.60385894775391,-76.30387878417969,452.9712829589844,0.6073838472366333,0.7240928411483765,0.1216184049844741,1,0.7834895253181458,0.3353176712989807,156.48622131347656,213.60162353515625,70.90763092041016,1,6.168258666992188,1,29.803211212158203,-79.47016143798828,454.0788269042969,0.4123758375644684,0.7328311204910278,0.1238859221339225,1
434,1428124116,100547719763,0.7502551674842834,0.2751603424549103,138.14085388183594,231.15402221679688,77.29613494873047,1,6.102081298828125,1,-36.6862678527832,-76.38961029052734,452.9309692382813,0.6076357364654541,0.7243648767471313,0.1215806305408477,1,0.7881752252578735,0.3517555594444275,159.07273864746094,208.80548095703125,69.16197204589844,1,6.112518310546875,1,29.71117401123047,-79.50607299804688,453.9775390625,0.4126263260841369,0.7329885363578796,0.1236873194575309,1
436,1428157833,100547753479,0.759244441986084,0.272521823644638,143.10292053222656,231.92388916015625,77.57638549804688,1,6.078826904296875,1,-37.290225982666016,-76.78311920166016,453.5598754882813,0.6092593669891357,0.7252087593078613,0.1230444312095642,1,0.7906184196472168,0.3403956890106201,160.42141723632812,212.12001037597656,70.36833190917969,1,6.1749267578125,1,29.26102638244629,-79.91996002197266,454.6558837890625,0.4140747487545013,0.733852744102478,0.1251062005758285,1
439,1428207759,100547803404,0.7632206678390503,0.2688392996788025,145.29782104492188,232.99835205078125,77.96741485595703,1,6.129150390625,1,-38.12052917480469,-77.37525939941406,453.54736328125,0.611700177192688,0.7269535660743713,0.1233532726764679,1,0.8027586340904236,0.3454650342464447,167.1227569580078,210.64089965820312,69.83000946044922,1,6.028579711914063,1,28.43886375427246,-80.52764892578125,454.7711486816406,0.4165038764476776,0.735572874546051,0.1254410445690155,1
442,1428257687,100547853331,0.7774443030357361,0.2392804771661758,153.1492156982422,241.6228790283203,81.10649871826172,1,6.096038818359375,1,-39.3388671875,-78.60319519042969,452.6340637207031,0.6155102849006653,0.7310245037078857,0.122179202735424,1,0.7907984852790833,0.3301783800125122,160.52076721191406,215.1011657714844,71.45339965820312,1,6.190032958984375,1,27.507951736450195,-81.48368835449219,454.0644226074219,0.4191043674945831,0.7387436628341675,0.1242743507027626,1
445,1428307621,100547903265,0.7592085003852844,0.2844587564468384,143.0830535888672,228.44097900390625,76.30867004394531,1,6.072235107421875,1,-41.29728698730469,-81.01970672607422,450.9691467285156,0.6217204332351685,0.7390137910842896,0.1200930774211883,1,0.7929374575614929,0.3374945819377899,161.7014923095703,212.96649169921875,70.67640686035156,1,6.1849212646484375,1,25.837696075439453,-83.47654724121094,452.7605895996094,0.4237844944000244,0.7452930212020874,0.1222322359681129,1
451,1428407558,100548003201,0.5883902311325073,1.3919801712036133,48.79140472412109,-94.7056121826172,-41.30706024169922,1,5.733413696289063,1,-46.77546310424805,-85.71979522705078,443.3870544433594,0.6402584910392761,0.7572206258773804,0.1080262437462806,1,0.6039541959762573,1.4827957153320312,57.38272857666016,-121.20328521728516,-50.95139694213867,1,5.887374877929688,1,19.825937271118164,-87.0939712524414,445.9254760742188,0.4405721426010132,0.7598587870597839,0.109566830098629,1
454,1428457510,100548053151,0.5853058099746704,1.366883397102356,47.088809967041016,-87.383056640625,-38.64186096191406,1,5.6511077880859375,1,-47.76504898071289,-84.1620864868164,436.2049560546875,0.645592451095581,0.7567040920257568,0.0936207920312881,1,0.5961504578590393,1.4797855615615845,53.07505416870117,-120.32503509521484,-50.63175964355469,1,5.809127807617188,1,18.073617935180664,-85.32332611083984,438.8367004394531,0.4449331164360046,0.7586870193481445,0.0948393568396568,1
