device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
7437988891,106557521647,0.8631840944290161,-0.1087169498205185,200.47760009765625,343.15966796875,118.06292724609376,1,7.135498046875,1,-40.15205383300781,-155.5341339111328,583.12255859375,0.5914690494537354,0.8549582362174988,0.4096859097480774,1,0.8768827319145203,0.0067264786921441,208.03924560546875,309.4762268066406,105.80310821533205,1,7.133560180664063,1,38.29255294799805,-158.91610717773438,582.3296508789062,0.4122119545936584,0.8631755113601685,0.4096751809120178,1
7438038811,106557571522,0.848371148109436,-0.1084846258163452,192.3009185791016,343.0918884277344,118.03823852539062,1,7.1284027099609375,1,-40.01705551147461,-155.88612365722656,583.0372924804688,0.5911741256713867,0.8558141589164734,0.409684807062149,1,0.8805900812149048,0.011748687364161,210.08575439453125,308.0108947753906,105.26970672607422,1,7.1771087646484375,1,38.32075500488281,-159.3115997314453,582.2189331054688,0.4121308028697967,0.864149272441864,0.4096735715866089,1
7438088606,106557621303,0.8648664355278015,-0.1054930388927459,201.40628051757807,342.2190246582031,117.72052764892578,1,7.1331634521484375,1,-39.96027755737305,-155.2113037109375,583.2224731445312,0.5910153985023499,0.8541603088378906,0.4096872508525848,1,0.8786464929580688,0.0403193049132823,209.01287841796875,299.6746520996094,102.23566436767578,1,7.1566009521484375,1,38.355655670166016,-158.72100830078125,582.3790893554688,0.4120751023292541,0.8626985549926758,0.4096757769584656,1
7438138522,106557671209,0.8633779287338257,-0.097748652100563,200.5846099853516,339.9594116210937,116.89800262451172,1,7.1313323974609375,1,-40.08879089355469,-155.2691192626953,583.1980590820312,0.5913127064704895,0.8543071746826172,0.4096868932247162,1,0.8819903135299683,0.0490972213447093,210.8586578369141,297.113525390625,101.30342864990234,1,7.133590698242188,1,38.12012100219727,-158.87400817871094,582.3531494140625,0.4126097857952118,0.8630646467208862,0.4096765220165252,1
7438188437,106557721104,0.8637686371803284,-0.1087729260325431,200.80030822753903,343.1759948730469,118.06888580322266,1,7.136688232421875,1,-40.50347518920898,-155.0696258544922,583.22265625,0.5922556519508362,0.853836715221405,0.4096872508525848,1,0.8779392242431641,0.047888983041048,208.6224365234375,297.466064453125,101.43172454833984,1,7.1312408447265625,1,37.585391998291016,-158.70855712890625,582.4337768554688,0.4138444066047668,0.8626360893249512,0.4096778631210327,1
7438238357,106557771026,0.8568935394287109,-0.1059272512793541,197.00523376464844,342.3457336425781,117.76659393310548,1,7.1180267333984375,1,-41.23460388183594,-155.21653747558594,583.131591796875,0.5939397215843201,0.8542275428771973,0.4096857905387878,1,0.8922151327133179,0.0512716621160507,216.50277709960935,296.4790954589844,101.0724639892578,1,7.112213134765625,1,36.66487121582031,-158.85972595214844,582.45068359375,0.4159514605998993,0.8629711866378784,0.4096768796443939,1
7438288277,106557820967,0.8518298864364624,-0.0812166631221771,194.2100830078125,335.13580322265625,115.14241790771484,1,7.08154296875,1,-42.35214614868164,-155.44163513183594,582.9906616210938,0.5965150594711304,0.854827344417572,0.4096842110157013,1,0.8816315531730652,0.0463071353733539,210.66065979003903,297.92755126953125,101.59979248046876,1,7.089996337890625,1,35.39360809326172,-159.04051208496094,582.4810791015625,0.4188621044158935,0.8633654713630676,0.409678965806961,1
7438338197,106557870884,0.8509952425956726,-0.0835998207330703,193.74937438964844,335.8311462402344,115.3955078125,1,7.0701751708984375,1,-43.79356384277344,-155.5469207763672,582.8550415039062,0.5998307466506958,0.8551505208015442,0.4096821248531341,1,0.8862641453742981,0.048547588288784,213.2178192138672,297.2738647460937,101.36180877685548,1,7.06414794921875,1,33.70994567871094,-158.9510498046875,582.6012573242188,0.422727108001709,0.8630860447883606,0.4096710085868835,1
7438388117,106557920796,0.8460386991500854,-0.0681309849023819,191.0133819580078,331.3177185058594,113.75271606445312,1,7.0197296142578125,1,-45.38331985473633,-155.74476623535156,582.6793212890625,0.6034941077232361,0.8557097911834717,0.4096798002719879,1,0.8871604800224304,0.047881931066513,213.7125701904297,297.46807861328125,101.4325180053711,1,7.0560150146484375,1,31.81071662902832,-158.9569091796875,582.706787109375,0.4270812571048736,0.8630335927009583,0.4096717536449432,1
7438438037,106557970716,0.8330198526382446,-0.048435129225254,183.82701110839844,325.57098388671875,111.66111755371094,1,6.96990966796875,1,-46.91044616699219,-155.92291259765625,582.509521484375,0.6070153713226318,0.8562207818031311,0.4096774756908417,1,0.8796831965446472,0.075424239039421,209.5851287841797,289.4319152832031,98.50765228271484,1,7.002243041992188,1,29.969650268554688,-158.8919677734375,582.8289184570312,0.4313029050827026,0.8628091216087341,0.4096849262714386,1
