device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
106843187,117353158127,1.0599867105484009,1.2920352220535278,309.11260986328125,-65.54422760009766,-30.693134307861328,1,7.790206909179687,1,-63.53063583374024,-105.49507904052734,592.2374877929688,0.642624020576477,0.736980140209198,0.4098109006881714,1,0.8877890706062317,1.7360448837280271,214.05960083007807,-195.0950164794922,-77.84577178955078,1,8.017623901367188,1,28.87572860717773,-105.60165405273438,594.9349365234375,0.4351447522640228,0.736143171787262,0.409848153591156,1
106942903,117353257841,0.5407834649085999,1.276097536087036,22.5124454498291,-60.8940544128418,-29.000688552856445,1,5.341339111328125,1,-45.63789367675781,-73.65131378173828,411.0166015625,0.6476367712020874,0.7383960485458374,0.0400999151170253,1,0.6054204106330872,1.357378005981445,58.19205856323242,-84.60956573486328,-37.63240432739258,1,5.48773193359375,1,18.558950424194336,-73.4584732055664,413.1652221679688,0.4399612545967102,0.7365337014198303,0.0401096791028976,1
106992612,117353307547,0.5069152116775513,1.2945225238800049,3.8171772956848153,-66.27000427246094,-30.957347869873047,1,5.3234710693359375,1,-46.80297470092773,-73.99249267578125,410.1633911132813,0.6517269015312195,0.7400000691413879,0.0388072505593299,1,0.4977608919143677,1.2782217264175415,-1.236000895500183,-61.513797760009766,-29.22623062133789,1,5.589645385742188,1,17.514257431030273,-73.70463562011719,413.4138488769531,0.4433622658252716,0.7371841669082642,0.0405953377485275,1
107042532,117353357465,0.4648075997829437,1.2621079683303833,-19.426193237304688,-56.81219482421875,-27.514949798583984,1,5.2072601318359375,1,-46.472145080566406,-72.8672866821289,401.2723693847656,0.6539958119392395,0.7415887117385864,0.0209477543830871,1,0.4865958094596863,1.272624969482422,-7.399121284484863,-59.88082504272461,-28.63186264038086,1,5.510528564453125,1,16.3449764251709,-72.13690948486328,403.8187561035156,0.4458776116371155,0.7376554012298584,0.0210736691951751,1
107092452,117353407382,0.4794960021972656,1.2962713241577148,-11.318203926086426,-66.7801742553711,-31.14300537109375,1,5.1898345947265625,1,-47.58516693115234,-73.3698959350586,401.2272644042969,0.657707154750824,0.7432839870452881,0.0212935786694288,1,0.5042213201522827,1.3591428995132446,2.3301827907562256,-85.1245346069336,-37.81978988647461,1,5.355804443359375,1,15.209206581115724,-72.37841796875,403.738525390625,0.4496129751205444,0.7384992241859436,0.0209135133773088,1
107142376,117353457303,0.4677557647228241,1.2730547189712524,-17.798839569091797,-60.00620651245117,-28.677488327026367,1,5.2020416259765625,1,-48.90887069702149,-74.10684967041016,402.5465393066406,0.6615684628486633,0.7449238300323486,0.0244455561041831,1,0.5011531710624695,1.3392621278762815,0.6365258693695068,-79.32382202148438,-35.70853042602539,1,5.373870849609375,1,14.028918266296388,-72.81840515136719,405.2063293457031,0.4536734819412231,0.7390804886817932,0.0238725580275058,1
107192301,117353507225,0.4692614376544952,1.2795264720916748,-16.967681884765625,-61.89447784423828,-29.36478614807129,1,5.1859283447265625,1,-49.95746612548828,-74.04788208007812,400.8328552246094,0.6657437682151794,0.7457760572433472,0.0213302001357078,1,0.5130313038825989,1.304476618766785,7.193308353424072,-69.1742935180664,-32.014404296875,1,5.339996337890625,1,12.61589527130127,-72.50613403320312,403.5831909179688,0.4581503868103027,0.739012598991394,0.0204771719872951,1
107242225,117353557146,0.4702333807945251,1.2818537950515747,-16.431190490722656,-62.57356262207031,-29.611928939819336,1,5.2025909423828125,1,-51.225772857666016,-74.46595764160156,401.8572998046875,0.6695234179496765,0.7465342879295349,0.02379254065454,1,0.4987674653530121,1.353371024131775,-0.6803609132766724,-83.44044494628906,-37.20686340332031,1,5.35565185546875,1,11.517712593078612,-72.46743774414062,404.7700500488281,0.4618853032588959,0.7381837368011475,0.022734435275197,1
107292149,117353607067,0.4750424921512604,1.3109230995178225,-13.776541709899902,-71.05517578125,-32.69902420043945,1,5.23809814453125,1,-52.04388046264648,-74.76223754882812,402.0309448242188,0.6721599102020264,0.7474090456962585,0.0244436636567115,1,0.5070154666900635,1.3558531999588013,3.8725392818450928,-84.16471862792969,-37.470481872558594,1,5.36279296875,1,10.666399955749512,-72.59317016601562,404.9564514160156,0.4647021293640136,0.7384874820709229,0.0230996701866388,1
107342075,117353656990,0.4250998198986053,1.3192853927612305,-41.344913482666016,-73.49510955810547,-33.58708190917969,1,5.168487548828125,1,-52.62643432617188,-74.74881744384766,402.0385437011719,0.6740861535072327,0.7473599314689636,0.024601561948657,1,0.4759020209312439,1.3789284229278564,-13.302108764648438,-90.89746856689452,-39.92104721069336,1,5.33563232421875,1,10.06303596496582,-72.58866882324219,404.9999084472656,0.4666897356510162,0.7384470105171204,0.0231531988829374,1
107391995,117353706907,0.4039316177368164,1.286916732788086,-53.02973556518555,-64.05081176757812,-30.14961814880371,1,5.1342315673828125,1,-53.281986236572266,-75.15547943115234,403.1961059570313,0.6757508516311646,0.7479921579360962,0.0271744988858699,1,0.4495488703250885,1.2870979309082031,-27.849010467529297,-64.10367584228516,-30.16884422302246,1,5.3647003173828125,1,9.555411338806152,-73.24164581298828,406.3677673339844,0.4684645533561706,0.7397834658622742,0.0260518807917833,1
107441924,117353756833,0.4197509288787842,1.2711910009384155,-44.29747772216797,-59.46239471435547,-28.479570388793945,1,4.996383666992188,1,-54.45083999633789,-75.48190307617188,405.3175048828125,0.6786699295043945,0.7477654814720154,0.0317323617637157,1,0.4318492412567138,1.2957302331924438,-37.61920928955078,-66.62236785888672,-31.085588455200195,1,5.3148345947265625,1,8.801308631896973,-73.51753997802734,408.4748840332031,0.4710844457149505,0.7394447922706604,0.0302626956254243,1
