,device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
64,593862486,99713466375,0.4015031456947326,1.2673147916793823,-54.37026596069336,-58.33145523071289,-28.067955017089844,1,5.2274169921875,1,-54.09904861450195,-121.89136505126952,455.1019592285156,0.6580711603164673,0.8564320802688599,0.1484766900539398,1,0.4230723679065704,1.3283754587173462,-42.46406936645508,-76.14737701416016,-34.55238723754883,1,5.389663696289063,1,9.432817459106444,-120.05399322509766,457.80126953125,0.4723390340805053,0.8489847183227539,0.146750122308731,1
65,593878804,99713482691,0.3991983830928802,1.2615199089050293,-55.64249801635742,-56.64063262939453,-27.452539443969727,1,5.1967620849609375,1,-53.82594680786133,-121.7176742553711,455.1731872558594,0.6572473645210266,0.8558681011199951,0.1484620422124862,1,0.4182186722755432,1.293807029724121,-45.143310546875,-66.0611572265625,-30.88130760192871,1,5.3837432861328125,1,9.604110717773438,-119.9683609008789,457.7879638671875,0.471839964389801,0.8487457036972046,0.1466878056526184,1
67,593912406,99713516287,0.426200658082962,1.2086522579193115,-40.73722457885742,-41.2152099609375,-21.83814811706543,1,5.23046875,1,-51.38707733154297,-120.40869903564452,456.68890380859375,0.6496133804321289,0.8508695363998413,0.1501655280590057,1,0.4830324947834015,1.2517539262771606,-9.366046905517578,-53.79117965698242,-26.41539001464844,1,5.3859710693359375,1,12.325173377990724,-119.1419677734375,458.9584045410156,0.4640162885189056,0.8454580903053284,0.1486612558364868,1
70,593962326,99713566199,0.696308970451355,0.4395689070224762,108.36258697509766,183.1837921142578,59.83639144897461,1,5.4736328125,1,-46.72644805908203,-116.53436279296876,457.3935546875,0.63581383228302,0.8390490412712097,0.1486252397298813,1,0.7955169081687927,0.5221990346908569,163.12530517578125,159.07440185546875,51.06132125854492,1,5.522994995117188,1,16.681808471679688,-116.22229766845705,458.80072021484375,0.4513591825962066,0.8371028304100037,0.147172600030899,1
73,594012246,99713616110,0.7428754568099976,0.3306056559085846,134.0672607421875,214.97650146484372,71.40803527832031,1,5.590988159179688,1,-43.99433898925781,-115.68748474121094,463.0574340820313,0.6262930631637573,0.8324639201164246,0.1586267054080963,1,0.8101696372032166,0.355083018541336,171.21365356445312,207.8346099853516,68.8086166381836,1,5.6429443359375,1,20.061662673950195,-115.96084594726562,464.4593200683594,0.4422588348388672,0.8322434425354004,0.1582731306552887,1
76,594062166,99713666020,0.7625548243522644,0.3140762746334076,144.93028259277344,219.79933166503903,73.16338348388672,1,5.69921875,1,-41.89976501464844,-116.75267028808594,469.7785339355469,0.6185457706451416,0.8307235240936279,0.17175854742527,1,0.8315788507461548,0.3554973006248474,183.03158569335935,207.7137451171875,68.76458740234375,1,5.7311859130859375,1,22.896493911743164,-117.33458709716795,471.0719299316406,0.4350526928901672,0.8314598202705383,0.1720090955495834,1
79,594112086,99713715936,0.7697986364364624,0.2985232174396515,148.9288330078125,224.33734130859372,74.81507110595703,1,5.765960693359375,1,-40.25485229492188,-118.32351684570312,475.9471130371094,0.6124041676521301,0.8308292627334595,0.1841677874326706,1,0.8226143717765808,0.3379150032997131,178.08316040039062,212.8438415527344,70.6317367553711,1,5.809783935546875,1,25.365312576293945,-119.01727294921876,477.2639465332031,0.4290040731430053,0.8318515419960022,0.1850672662258148,1
82,594162006,99713765852,0.7522978186607361,0.2695690989494324,139.26844787597656,232.7854156494141,77.88994598388672,1,5.773849487304688,1,-38.76473617553711,-118.34408569335938,478.708251953125,0.6076095104217529,0.8289769887924194,0.1892818063497543,1,0.790444552898407,0.2819234430789947,160.32537841796875,229.1807403564453,76.57791137695312,1,5.90997314453125,1,27.15673065185547,-119.1983871459961,479.6361389160156,0.4243805110454559,0.8307119607925415,0.1899425685405731,1
83,594178504,99713782349,0.7483170628547668,0.2558752596378326,137.07098388671875,236.7808990478516,79.34420776367188,1,5.7879791259765625,1,-38.58666610717773,-118.16676330566406,479.244384765625,0.606994092464447,0.8281159400939941,0.1902070939540863,1,0.7888392210006714,0.27443528175354,159.43927001953125,231.3656005859375,77.37312316894531,1,5.91485595703125,1,27.340961456298828,-119.09101104736328,480.0645446777344,0.4239367544651031,0.8301187753677368,0.1907414495944976,1
85,594211926,99713815768,0.7549153566360474,0.2541741132736206,140.71328735351562,237.2772674560547,79.52483367919922,1,5.773406982421875,1,-37.71981430053711,-117.76993560791016,481.24456787109375,0.6041498184204102,0.8256533145904541,0.1937582343816757,1,0.7941461801528931,0.2756990194320678,162.3686981201172,230.99688720703125,77.23895263671875,1,5.934173583984375,1,28.46809196472168,-119.01085662841795,482.0267639160156,0.4211317002773285,0.8285526037216187,0.1946332454681396,1
88,594261846,99713865685,0.760897696018219,0.2516732215881347,144.0155487060547,238.00698852539065,79.7904281616211,1,5.774169921875,1,-37.37461471557617,-119.408935546875,480.94378662109375,0.603259265422821,0.8303951621055603,0.1939060091972351,1,0.8032981157302856,0.296902447938919,167.42056274414062,224.8102264404297,74.98721313476562,1,5.848068237304688,1,28.890310287475582,-120.76872253417967,481.6245422363281,0.41989865899086,0.8336874842643738,0.194750115275383,1
89,594278436,99713882273,0.7598681449890137,0.2555063962936401,143.4472198486328,236.8885498046875,79.38336944580078,1,5.76849365234375,1,-37.43989181518555,-119.03643035888672,481.0317077636719,0.6034210920333862,0.829303503036499,0.1939072906970977,1,0.7958420515060425,0.2833041250705719,163.30479431152344,228.7778778076172,76.43131256103516,1,5.9329681396484375,1,28.862377166748047,-120.5473403930664,481.6805725097656,0.4199851751327514,0.8330366015434265,0.1947479248046875,1
91,594311766,99713915601,0.7630696296691895,0.2469167411327362,145.21441650390625,239.39480590820312,80.29556274414062,1,5.78076171875,1,-38.1939811706543,-117.1900634765625,481.93463134765625,0.6053105592727661,0.8235844373703003,0.1948935538530349,1,0.7986240983009338,0.2911880910396576,164.84048461914062,226.4775390625,75.59406280517578,1,5.877166748046875,1,28.24176406860352,-118.53617095947266,482.7727661132813,0.4218775331974029,0.826735258102417,0.1958272159099578,1
92,594328402,99713932237,0.7627270817756653,0.2490534633398056,145.0253448486328,238.77133178710935,80.06864929199219,1,5.77496337890625,1,-38.40054702758789,-117.31932067871094,481.8863830566406,0.6058918833732605,0.8239740133285522,0.1948928236961364,1,0.7921422123908997,0.2784989476203918,161.26248168945312,230.179931640625,76.9416275024414,1,5.9669952392578125,1,28.14957046508789,-118.65030670166016,482.7485961914063,0.422127902507782,0.8270664811134338,0.1958242803812027,1
94,594361686,99713965520,0.7657768726348877,0.2354620844125747,146.70883178710938,242.7369537353516,81.51197052001953,1,5.798370361328125,1,-39.56479263305664,-119.12044525146484,482.5081176757813,0.6089683175086975,0.8285270929336548,0.1971341520547866,1,0.8054586052894592,0.2868326306343078,168.61317443847656,227.74835205078125,76.05661010742188,1,5.8939056396484375,1,27.180238723754883,-120.26678466796876,483.6363220214844,0.4249393939971924,0.8309164643287659,0.1982122808694839,1
97,594411606,99714015440,0.7650671005249023,0.2451713681221008,146.31704711914062,239.90403747558597,80.48091888427734,1,5.810150146484375,1,-40.94621658325195,-117.5776824951172,483.381591796875,0.6125765442848206,0.823682963848114,0.1983163505792617,1,0.8009196519851685,0.2740510106086731,166.10763549804688,231.47769165039065,77.41399383544922,1,6.011077880859375,1,26.0210018157959,-118.521728515625,484.7981872558594,0.42830291390419,0.825329601764679,0.1995074450969696,1
100,594461526,99714065361,0.7704168558120728,0.2348848283290863,149.2701416015625,242.9054107666016,81.57329559326172,1,5.8542022705078125,1,-42.28291320800781,-119.95150756835938,484.6117858886719,0.6159632802009583,0.8293836116790771,0.2020474821329116,1,0.7951991558074951,0.2808559238910675,162.9499053955078,229.49220275878903,76.69127655029297,1,6.0546417236328125,1,24.99932098388672,-120.98095703125,486.2540588378906,0.4313148558139801,0.8310895562171936,0.2034029513597488,1
109,594611286,99714215124,0.7722302079200745,0.2279954999685287,150.2710723876953,244.91554260253903,82.30492401123047,1,5.944183349609375,1,-45.69970703125,-121.26834106445312,484.7054443359375,0.6253277659416199,0.8329375982284546,0.2034617364406585,1,0.8079532384872437,0.2848624289035797,169.99017333984375,228.32321166992188,76.26585388183594,1,6.120697021484375,1,21.91691017150879,-121.70687103271484,487.0055236816406,0.439848780632019,0.8325632214546204,0.2049224227666854,1
112,594661206,99714265045,0.7747011780738831,0.2114186286926269,151.63502502441406,249.75222778320312,84.06534576416016,1,5.99383544921875,1,-46.49226760864258,-121.63050842285156,484.8839111328125,0.6274581551551819,0.8338096737861633,0.2041273266077041,1,0.8099187612533569,0.2865742444992065,171.0751190185547,227.82374572753903,76.08403015136719,1,6.0599365234375,1,21.272829055786133,-122.15139770507812,487.2384338378906,0.4416377544403076,0.8336190581321716,0.2055343091487884,1
115,594711126,99714314967,0.770279586315155,0.2152205109596252,149.1943359375,248.6429443359375,83.66159057617188,1,6.02386474609375,1,-47.35909652709961,-123.26960754394533,485.2837219238281,0.6297315359115601,0.838032066822052,0.2058599889278412,1,0.815589427947998,0.2803648114204407,174.20541381835938,229.635498046875,76.74345397949219,1,6.07366943359375,1,20.63356208801269,-123.7253646850586,487.7927551269531,0.4434489607810974,0.8375365138053894,0.2073241621255874,1
116,594727743,99714331583,0.7721649408340454,0.2138163447380066,150.235107421875,249.0526428222656,83.81070709228516,1,6.0318450927734375,1,-47.520809173583984,-123.11632537841795,485.3072814941406,0.6301689743995667,0.8375951647758484,0.2058608382940292,1,0.804934561252594,0.2665432393550873,168.32394409179688,233.6682586669922,78.21126556396484,1,6.1427001953125,1,20.54474639892578,-123.61111450195312,487.8239440917969,0.4436949789524078,0.8372030258178711,0.2073212265968322,1
118,594761046,99714364885,0.772793173789978,0.2161387801170349,150.58189392089844,248.37501525878903,83.56407165527344,1,6.051559448242188,1,-48.64980316162109,-123.07733154296876,486.4642639160156,0.6329493522644043,0.8366849422454834,0.2082902789115905,1,0.8051924705505371,0.2781942784786224,168.46624755859375,230.2688140869141,76.97394561767578,1,6.105072021484375,1,19.632726669311523,-123.6152572631836,489.14068603515625,0.4463288486003876,0.8363059759140015,0.209801509976387,1
121,594810966,99714414802,0.6877111792564392,0.6147433519363403,103.61656188964844,132.0723114013672,41.23337936401367,1,6.050994873046875,1,-50.85142517089844,-126.56895446777344,486.2858276367188,0.6390270590782166,0.8463699221611023,0.2101079076528549,1,0.7014866471290588,0.757154107093811,111.22061920166016,90.52046966552734,26.1097469329834,1,6.0355224609375,1,17.379100799560547,-126.90320587158205,488.9323120117188,0.452443927526474,0.8454042673110962,0.2108635306358337,1
124,594860886,99714464719,0.6487930417060852,1.2287229299545288,82.13372802734375,-47.071327209472656,-23.96958541870117,1,5.796676635742188,1,-51.68373489379883,-124.87346649169922,477.583984375,0.6438849568367004,0.8479576110839844,0.1926752924919128,1,0.6791033744812012,1.365877628326416,98.86505889892578,-87.08958435058594,-38.53501510620117,1,5.8951568603515625,1,15.443967819213867,-124.53461456298828,480.06549072265625,0.4569374620914459,0.8452178835868835,0.1923916041851043,1
127,594910806,99714514637,0.6527219414710999,1.2276610136032104,84.30253601074219,-46.761474609375,-23.85680389404297,1,5.6548919677734375,1,-52.28622817993164,-123.9162139892578,470.9566345214844,0.647616446018219,0.8501505851745605,0.1795697659254074,1,0.6730464100837708,1.3494539260864258,95.52159881591795,-82.29755401611328,-36.790863037109375,1,5.8248291015625,1,14.240193367004396,-123.48554229736328,473.8280334472656,0.4597565829753876,0.8468170166015625,0.17972332239151,1
130,594960726,99714564554,0.6395884156227112,1.2088741064071655,77.05279541015625,-41.27993392944336,-21.86166381835937,1,5.6258697509765625,1,-52.35334396362305,-122.55370330810548,467.2783203125,0.648971438407898,0.8490258455276489,0.1718215942382812,1,0.67011559009552,1.3538596630096436,93.90377807617188,-83.5830078125,-37.25874710083008,1,5.802978515625,1,13.67283821105957,-121.92230224609376,470.01507568359375,0.4610393643379211,0.8452033996582031,0.1715269833803177,1
133,595010646,99714614471,0.6406391859054565,1.2112877368927002,77.63285064697266,-41.9841194152832,-22.118013381958008,1,5.642059326171875,1,-51.87749862670898,-120.8673324584961,462.9886169433594,0.6489852070808411,0.8474114537239075,0.1626185923814773,1,0.6653493046760559,1.3328039646148682,91.27278900146484,-77.43948364257812,-35.02271270751953,1,5.7106475830078125,1,13.597278594970703,-120.32457733154295,465.4679870605469,0.4608770608901977,0.8440070152282715,0.1619216948747635,1
136,595060566,99714664389,0.6385995745658875,1.2182728052139282,76.50695037841797,-44.02223587036133,-22.85982131958008,1,5.6065673828125,1,-51.257904052734375,-119.44739532470705,460.6363220214844,0.6479559540748596,0.8450818061828613,0.1572479307651519,1,0.6643814444541931,1.324795484542847,90.73851013183594,-75.10285186767578,-34.172218322753906,1,5.68609619140625,1,13.866806030273438,-119.15189361572266,463.0835571289063,0.459901750087738,0.8424072861671448,0.1567357778549194,1
139,595110486,99714714306,0.7550147771835327,0.6525694727897644,140.76815795898438,121.03560638427734,37.2162971496582,1,5.7225189208984375,1,-49.53523635864258,-116.1292724609375,459.1789245605469,0.6434304714202881,0.8365551829338074,0.1524390280246734,1,0.8486912250518799,0.7127631306648254,192.47755432128903,103.47264099121094,30.82400131225586,1,5.725067138671875,1,15.218161582946776,-116.3398895263672,461.417724609375,0.4558578133583069,0.8355289101600647,0.1522034853696823,1
142,595160406,99714764223,0.7370852828025818,0.2977581322193146,130.87110900878906,224.56056213378903,74.89631652832031,1,5.799163818359375,1,-48.60288238525391,-114.92283630371094,463.2226867675781,0.6394961476325989,0.8301470875740051,0.1594680845737457,1,0.8137667179107666,0.3621740937232971,173.19927978515625,205.7656097412109,68.0555419921875,1,5.899444580078125,1,16.539798736572266,-115.51593017578124,465.50823974609375,0.4524630606174469,0.8302215933799744,0.159823790192604,1
145,595210326,99714814141,0.7627415657043457,0.2913195788860321,145.0333251953125,226.43917846679688,75.5801010131836,1,5.8099212646484375,1,-47.3262939453125,-114.26041412353516,466.3561706542969,0.6349121928215027,0.826035737991333,0.1649524569511413,1,0.8140016198158264,0.340783029794693,173.3289337158203,212.00698852539065,70.32720184326172,1,5.843231201171875,1,18.07375144958496,-115.16404724121094,468.274169921875,0.4483804404735565,0.8272690773010254,0.1651323288679123,1
148,595260246,99714864060,0.7588328719139099,0.2973414957523346,142.87579345703125,224.68214416503903,74.94055938720703,1,5.873825073242188,1,-46.04854202270508,-114.18383026123048,468.8702392578125,0.6305587291717529,0.8240689039230347,0.1695312559604644,1,0.8110373020172119,0.3413426280021667,171.6925811767578,211.84371948242188,70.26776123046875,1,5.939697265625,1,19.59259986877441,-115.51358032226562,470.7190856933594,0.4443506598472595,0.826556921005249,0.1701622903347015,1
151,595310166,99714913979,0.756447434425354,0.2847028374671936,141.55897521972656,228.3697662353516,76.28277587890625,1,5.934906005859375,1,-45.16303634643555,-115.24772644042967,472.8868408203125,0.6269543170928955,0.824310302734375,0.1776373833417892,1,0.8124628067016602,0.3391487300395965,172.4794921875,212.4838409423828,70.50074005126953,1,5.988449096679688,1,20.95852279663086,-117.09732055664062,474.8982543945313,0.4410083293914795,0.8281221389770508,0.1791412979364395,1
154,595360086,99714963899,0.7668730020523071,0.2657507956027984,147.31390380859375,233.8994903564453,78.2954330444336,1,5.98760986328125,1,-44.70917510986328,-115.59894561767578,476.9447326660156,0.624605119228363,0.8225297331809998,0.1855725049972534,1,0.8163098096847534,0.3329931199550628,174.6029815673828,214.2799072265625,71.15447998046875,1,6.0353851318359375,1,21.91257667541504,-117.71508026123048,478.8681335449219,0.4388425052165985,0.827117919921875,0.1872217357158661,1
157,595409881,99715013693,0.7515231370925903,0.2573007345199585,138.84078979492188,236.364990234375,79.19279479980469,1,6.0213470458984375,1,-44.48311233520508,-116.72164916992188,479.9615783691406,0.6231933236122131,0.8236159086227417,0.1918988078832626,1,0.8044185638427734,0.3181649148464203,168.03907775878906,218.6063690185547,72.72918701171875,1,6.0835723876953125,1,22.55782699584961,-119.08809661865234,482.0694580078125,0.4374647438526153,0.8287369012832642,0.1941464841365814,1
160,595459926,99715063737,0.7542973756790161,0.2651837170124054,140.3721466064453,234.06497192382807,78.35564422607422,1,6.0241241455078125,1,-44.2135009765625,-117.90288543701172,481.5159301757813,0.6220492720603943,0.825837254524231,0.195416510105133,1,0.8173261284828186,0.3239133954048157,175.16400146484375,216.9291076660156,72.1187515258789,1,6.0109405517578125,1,23.01400184631348,-120.46695709228516,483.5283203125,0.436396449804306,0.8315417170524597,0.1976804137229919,1
161,595476460,99715080271,0.7518831491470337,0.2672136723995209,139.03953552246094,233.47265625,78.14006805419922,1,6.03546142578125,1,-44.19391250610352,-117.9701919555664,481.7653198242188,0.6219318509101868,0.825854480266571,0.1959274858236313,1,0.8067452907562256,0.3117864429950714,169.32337951660156,220.4674530029297,73.40660095214844,1,6.108657836914063,1,23.04933738708496,-120.53408813476562,483.7308654785156,0.43632572889328,0.8315876126289368,0.1981087625026703,1
163,595509846,99715113657,0.754581093788147,0.2448616772890091,140.52879333496094,239.9944000244141,80.5137939453125,1,6.0633392333984375,1,-44.18135070800781,-118.49176788330078,483.6769409179688,0.6214144825935364,0.826001763343811,0.1998713314533233,1,0.8246506452560425,0.3128305971622467,179.2071533203125,220.16281127929688,73.29570770263672,1,6.037887573242188,1,23.295602798461918,-121.17528533935548,485.7788696289063,0.4359181523323059,0.8319463729858398,0.2024116218090057,1
164,595526426,99715130237,0.7543172240257263,0.2434292733669281,140.38316345214844,240.412353515625,80.66590118408203,1,6.06988525390625,1,-44.20050430297852,-118.6547622680664,483.9745788574219,0.6213923692703247,0.8262495994567871,0.2005278915166854,1,0.8146193027496338,0.3022010624408722,173.6698760986328,223.26422119140625,74.42453002929688,1,6.1505126953125,1,23.3142204284668,-121.3029556274414,486.02838134765625,0.435899943113327,0.8321256637573242,0.202958732843399,1
166,595559766,99715163577,0.764926016330719,0.2309270948171615,146.2391815185547,244.06016540527344,81.99360656738281,1,6.0932159423828125,1,-44.42290496826172,-119.67039489746094,486.2330017089844,0.621436595916748,0.8275147080421448,0.2054191827774047,1,0.8224484920501709,0.320644736289978,177.9915771484375,217.88284301757807,72.46583557128906,1,6.071945190429688,1,23.43063163757324,-122.38697814941406,488.51861572265625,0.4359082281589508,0.8333863615989685,0.2083214074373245,1
167,595576392,99715180203,0.7646640539169312,0.2347496598958969,146.09457397460938,242.94483947753903,81.58768463134766,1,6.09954833984375,1,-44.45980072021485,-119.73876190185548,486.468994140625,0.6214785575866699,0.8275429010391235,0.2059147357940673,1,0.8125515580177307,0.2985390126705169,172.52847290039062,224.33273315429688,74.81340789794922,1,6.1714935302734375,1,23.42718505859375,-122.43913269042967,488.72119140625,0.4359440803527832,0.8333902359008789,0.2087389528751373,1
169,595609686,99715213497,0.7621696591377258,0.2223003059625625,144.71768188476562,246.57720947265625,82.90975189208984,1,6.1252288818359375,1,-44.75127410888672,-120.01602172851562,487.8001098632813,0.6219421625137329,0.8274053335189819,0.2086733430624008,1,0.8300276398658752,0.3046311736106872,182.1752471923828,222.55519104003903,74.16644287109375,1,6.12615966796875,1,23.264480590820312,-122.73933410644533,490.2449340820313,0.4365844428539276,0.8331686854362488,0.2118226289749145,1
