Timestamp,HeartRate
181,83
1179,83
2188,83
3195,83
4173,83
5182,83
5997,83
6982,83
7998,83
8995,84
9986,84
10982,84
11827,84
12795,84
13795,84
14775,84
15778,84
16793,84
17787,84
18626,84
19600,84
20578,84
21581,84
22587,83
23592,83
24570,83
25586,83
26396,83
27391,83
28398,83
29394,83
30383,83
31380,83
32222,84
33195,84
34192,84
35175,84
36181,84
37186,84
38186,84
39024,84
40000,84
40976,84
41983,84
42985,84
43991,84
44998,84
45822,84
46794,84
47781,84
48797,84
49794,84
50792,84
51777,84
52624,84
53593,84
54593,84
55599,84
56576,84
57592,84
58586,84
59417,84
