Timestamp,HeartRate
580,62
1576,62
2584,62
3565,62
4568,62
5586,62
6399,62
7383,62
8382,63
9374,63
10371,63
11376,63
12390,63
13207,63
14181,63
15171,63
16183,63
17180,63
18170,62
19168,62
20174,62
20985,62
21983,62
22986,62
23971,62
24984,62
25977,62
26989,63
27791,63
28771,63
29771,63
30775,63
31791,63
32783,63
33778,63
34598,63
35581,63
36583,62
37569,62
38567,62
39571,62
40581,62
41405,63
42390,63
43370,63
44381,63
45376,64
46382,64
47390,64
48366,62
49181,62
50176,64
51186,64
52184,64
53172,64
54170,64
55178,63
55988,63
56991,62
57963,62
58970,62
59980,62
