Timestamp,HeartRate
332,94
1329,94
2328,94
3137,94
4117,94
5127,94
6125,94
7131,94
8115,94
8961,94
9930,94
10924,94
11936,94
12916,94
13922,94
14918,94
15754,94
16737,94
17732,94
18715,94
19717,94
20727,94
21730,94
22554,94
23528,94
24516,94
25534,94
26526,94
27526,94
28512,94
29517,94
30335,94
31325,94
32329,94
33334,94
34315,94
35327,94
36143,94
37124,94
38136,94
39126,94
40115,94
41118,94
42128,94
42942,94
43928,94
44912,94
45917,94
46928,94
47928,94
48928,94
49914,94
50723,94
51724,94
52724,94
53734,94
54714,94
55718,94
56534,94
57527,94
58538,94
59529,94
