Timestamp,HeartRate
0,69
5000,74
7000,75
13000,74
18000,75
23000,75
30000,75
34000,74
36000,74
43000,75
50000,74
52000,74
57000,75
64000,75
69000,75
73000,75
79000,75
81000,75
90000,75
91000,75
97000,75
113000,76
