Timestamp,HeartRate
746,93
1746,93
2754,93
3753,93
4747,93
5539,93
6531,93
7530,93
8539,93
9392,93
10356,93
11340,93
12348,93
13349,93
14353,93
15348,93
16155,93
17130,93
18132,93
19143,93
20140,93
20955,93
21940,93
22941,93
23952,93
24945,93
25949,93
26754,93
27755,93
28730,93
29738,93
30738,93
31555,93
32538,93
33547,93
34548,93
35542,93
36370,93
37348,93
38355,93
39348,93
40334,93
41339,93
42148,93
43138,93
44137,93
45155,93
46143,93
46971,93
47943,93
48955,93
49952,93
50947,93
51938,93
52753,93
53734,93
54743,93
55745,93
56741,93
57749,93
58553,93
59550,93
