Timestamp,HeartRate
519,83
1514,83
2519,83
3329,83
4317,83
5321,83
6326,83
7334,83
8142,83
9129,83
10108,83
11110,83
12112,83
13114,83
13927,83
14916,83
15916,83
16920,83
17931,83
18736,83
19727,83
20726,83
21732,83
22714,83
23710,83
24526,83
25515,83
26518,83
27515,83
28519,83
29325,83
30323,83
31326,83
32326,83
33333,83
34137,83
35126,83
36116,83
37117,83
38115,83
39115,83
39928,83
40926,83
41922,83
42922,83
43765,83
44733,83
45728,83
46712,83
47717,83
48713,83
49718,83
50515,83
51528,83
52522,83
53521,83
54361,83
55331,83
56326,83
57327,83
58326,83
59310,83
