Timestamp,HeartRate
390,77
1365,77
2346,77
3300,77
4237,77
5229,77
6203,77
7172,77
8151,77
9108,78
10046,78
11045,79
12015,79
13006,79
13956,79
14922,79
15854,79
16858,79
17826,79
18809,79
19764,79
20732,79
21663,79
22669,79
23660,79
24615,79
25576,79
26542,79
27477,79
28483,79
29464,79
30421,79
31388,79
32352,79
33288,79
34317,79
35268,79
36234,78
37196,78
38168,78
39103,78
40125,78
41076,78
42044,78
43007,78
43983,78
44915,78
45928,78
46889,78
47854,78
48827,78
49797,78
50738,78
51728,78
52696,78
53665,78
54638,78
55607,78
56537,78
57538,78
58510,79
59474,79
