Timestamp,HeartRate
366,98
1401,98
2348,98
3315,99
4276,97
5247,99
6174,99
7205,99
8157,97
9120,97
10086,97
11058,97
11986,97
13011,97
13963,97
14930,99
15895,99
16870,99
17800,99
18813,97
19771,97
20744,97
21706,97
22673,97
23615,97
24613,97
25575,97
26547,97
27508,99
28478,99
29421,99
30420,99
31384,99
32347,99
33319,98
34286,98
35230,98
36225,99
37192,99
38160,99
39132,99
40100,99
41033,99
42035,99
43003,98
43966,99
44940,97
45932,99
46837,99
47844,99
48809,99
49779,99
50746,99
51736,99
52640,99
53652,98
54621,98
55586,98
56557,98
57543,99
58464,99
59466,99
