Timestamp,HeartRate
314,58
1310,58
2294,58
3297,58
4305,58
5306,58
6141,58
7118,58
8096,58
9108,57
10105,57
11107,57
12114,57
13099,58
13909,58
14900,58
15908,58
16914,58
17892,58
18904,58
19719,58
20707,58
21716,57
22710,57
23699,57
24701,57
25539,57
26515,58
27512,58
28505,58
29496,58
30505,58
31510,58
32329,58
33318,58
34293,58
35300,58
36306,58
37309,58
38317,58
39295,58
40102,58
41101,58
42105,58
43114,58
44092,57
45101,57
45915,57
46905,57
47918,57
48913,57
49901,58
50898,58
51738,58
52715,58
53711,58
54713,58
55697,58
56700,58
57708,58
58540,58
59518,57
