Timestamp,HeartRate
845,83
1670,83
2651,83
3648,83
4633,83
5634,83
6643,83
7490,83
8458,83
9450,83
10431,83
11444,83
12443,83
13452,83
14282,84
15257,84
16246,84
17242,84
18244,84
19246,84
20250,84
21061,83
22037,83
23037,84
24046,84
25048,83
26056,83
27033,83
27845,83
28837,83
29842,84
30853,84
31853,83
32689,82
33656,82
34643,82
35647,84
36645,84
37650,84
38632,84
39641,84
40446,84
41443,84
42445,84
43456,84
44438,84
45440,84
46256,84
47245,84
48257,84
49252,84
50242,84
51235,84
52240,84
53054,84
54052,84
55056,84
56033,84
57034,84
58042,84
58855,84
59850,84
