Timestamp,HeartRate
279,79
1266,79
2281,79
3274,79
4104,79
5078,79
6089,78
7065,79
8069,79
9075,79
9895,79
10872,79
11886,79
12885,79
13862,79
14868,79
15687,79
16667,79
17673,79
18679,79
19683,79
20684,79
21477,78
22462,78
23470,78
24475,78
25480,78
26299,78
27280,78
28283,78
29274,78
30268,78
31273,78
32089,78
33075,78
34076,78
35087,78
36081,78
37068,78
37884,78
38868,78
39869,78
40884,78
41885,78
42707,78
43685,78
44665,78
45664,78
46680,78
47674,78
48513,78
49483,78
50486,78
51459,78
52471,78
53470,78
54299,78
55275,78
56284,78
57278,78
58282,78
59264,78
