Timestamp,HeartRate
461,67
1281,67
2261,67
3268,67
4267,67
5271,67
6272,67
7085,67
8060,67
9057,67
10059,67
11061,67
12072,67
12890,67
13872,67
14878,67
15854,67
16864,67
17860,67
18695,67
19675,67
20664,67
21671,67
22675,67
23670,67
24656,67
25472,67
26456,67
27461,67
28471,67
29467,67
30472,67
31279,67
32251,67
33263,67
34264,67
35260,67
36264,67
37077,67
38066,67
39072,67
40080,67
41055,67
42058,68
42873,68
43859,68
44865,68
45874,68
46871,68
47872,68
48680,68
49653,68
50672,68
51659,68
52663,68
53666,68
54481,68
55468,68
56469,68
57459,68
58456,68
59473,68
