Timestamp,HeartRate
779,82
1760,82
2739,82
3746,82
4751,82
5745,82
6748,82
7556,82
8555,82
9557,82
10558,82
11540,82
12550,82
13354,82
14346,82
15348,82
16357,82
17363,82
18175,82
19157,82
20142,82
21144,82
22155,82
23155,82
23972,82
24952,82
25962,82
26957,82
27957,82
28947,82
29773,82
30747,82
31746,82
32752,82
33755,82
34762,82
35572,82
36555,82
37542,82
38544,82
39544,82
40555,82
41366,82
42349,82
43360,82
44364,82
45357,82
46346,82
47164,82
48142,82
49158,82
50150,82
51154,82
51997,82
52970,82
53953,82
54943,82
55943,82
56944,82
57955,82
58767,82
59750,82
