Timestamp,HeartRate
707,88
1725,88
2693,88
3674,88
4630,88
5598,88
6534,88
7540,88
8521,88
9474,88
10441,88
11409,88
12349,88
13370,88
14325,88
15289,88
16253,88
17226,88
18158,88
19181,88
20130,88
21102,88
22069,88
23065,88
23983,88
24982,88
25943,88
26908,88
27882,88
28851,88
29791,88
30788,88
31755,88
32721,88
33696,88
34664,88
35597,88
36601,88
37569,88
38539,88
39506,88
40496,88
41406,88
42412,88
43377,88
44352,88
45349,88
46299,88
47224,88
48227,88
49194,88
50166,88
51148,88
52102,88
53040,88
54034,88
55035,88
55980,88
56953,88
57910,88
58847,88
59853,88
