Timestamp,HeartRate
461,78
1459,78
2418,78
3386,78
4346,78
5315,78
6250,78
7267,78
8217,78
9186,78
10147,78
11115,78
12045,78
13047,78
14027,78
14979,78
15946,78
16912,78
17844,78
18844,78
19838,78
20786,78
21743,78
22707,78
23632,78
24640,78
25606,78
26597,78
27544,78
28502,78
29439,78
30430,78
31408,78
32369,78
33356,78
34310,78
35222,78
36232,78
37189,78
38160,78
39130,78
40110,78
41021,78
42027,78
42992,78
43954,78
44929,78
45890,78
46852,78
47832,78
48791,78
49752,78
50720,78
51689,78
52622,78
53638,78
54586,78
55549,78
56515,78
57486,78
58417,78
59445,78
