time,pulse
8e-06,520
0.016444,450
0.03298,410
0.049516,377
0.066052,352
0.0826,339
0.099132,338
0.115676,349
0.13226,374
0.148836,406
0.165412,442
0.181992,474
0.198588,497
0.215172,512
0.231748,515
0.248332,509
0.264916,496
0.2815,480
0.298092,463
0.314668,448
0.331252,436
0.347836,425
0.36442,419
0.381004,415
0.397588,416
0.414172,418
0.430768,425
0.447348,436
0.46394,460
0.480524,505
0.497108,575
0.513708,663
0.530284,748
0.546868,807
0.563452,828
0.580036,810
0.596636,759
0.613212,687
0.629804,607
0.646388,531
0.662972,463
0.679568,406
0.696148,363
0.712732,336
0.729316,324
0.7459,329
0.762484,348
0.779068,380
0.79566,418
0.812244,452
0.828828,481
0.845412,501
0.862008,510
0.878604,511
0.895188,505
0.911772,493
0.928356,479
0.944956,463
0.961548,448
0.978132,438
0.994716,429
1.0113,424
1.027932,420
1.044572,420
1.061204,425
1.077836,440
1.094468,476
1.111108,539
1.12774,624
1.144372,712
1.161012,782
1.177652,820
1.194284,818
1.210916,781
1.227556,719
1.244196,647
1.26082,573
1.277452,504
1.294088,442
1.310732,392
1.327364,359
1.343996,343
1.360632,345
1.377268,366
1.393908,396
1.41054,432
1.427176,465
1.443816,493
1.460444,509
1.477076,513
1.493712,510
1.510352,499
1.526996,485
1.543628,468
1.560264,452
1.5769,440
1.59354,432
1.610164,427
1.6268,426
1.643436,427
1.660076,431
1.676708,440
1.693344,459
1.70998,502
1.72662,573
1.743252,665
1.759888,759
1.776524,831
1.793164,862
1.809796,847
1.826428,795
1.84306,718
1.8597,631
1.876332,546
1.892964,471
1.909596,410
1.926228,364
1.942852,335
1.959476,324
1.976112,331
1.99274,351
2.009372,383
2.026004,422
2.04264,459
2.059272,489
2.075908,510
2.09254,519
2.10918,517
2.12582,506
2.14246,491
2.159092,474
2.175728,458
2.192372,444
2.209012,435
2.225644,429
2.24228,425
2.258916,423
2.275556,424
2.29218,429
2.308816,442
2.325452,473
2.342092,532
2.358724,618
2.375364,715
2.392008,799
2.408644,849
2.425276,855
2.441912,819
2.458552,751
2.475196,665
2.49182,575
2.50846,492
2.525084,422
2.541724,366
2.558348,329
2.574992,311
2.591628,312
2.608268,331
2.624892,362
2.641524,401
2.658156,442
2.674796,478
2.691428,503
2.70806,516
2.724692,518
2.741332,508
