time,pulse
8e-06,759
0.016444,743
0.03298,711
0.049516,650
0.066052,576
0.0826,497
0.099132,426
0.115676,366
0.13226,324
0.148836,303
0.165412,304
0.181996,324
0.19858,359
0.215164,403
0.231748,449
0.248324,489
0.264904,519
0.281484,537
0.298076,542
0.31466,536
0.331244,521
0.347824,500
0.364404,478
0.380988,456
0.397572,437
0.414156,421
0.430752,412
0.447332,416
0.463924,447
0.480508,511
0.497092,600
0.513692,692
0.530268,764
0.546852,799
0.563436,791
0.58002,746
0.596604,674
0.613188,589
0.62978,502
0.646364,423
0.662948,359
0.679532,314
0.696132,288
0.712716,284
0.7293,300
0.745884,333
0.762468,375
0.779064,420
0.79566,463
0.812244,498
0.828828,521
0.845404,531
0.862004,529
0.878588,518
0.89518,500
0.911764,482
0.928348,463
0.944932,447
0.961516,434
0.978108,425
0.994692,423
1.011276,439
1.027908,485
1.044548,562
1.06118,656
1.077812,742
1.094452,799
1.111092,816
1.127716,791
1.144348,733
1.160988,653
1.177628,565
1.19426,480
1.210892,409
1.227528,353
1.24416,319
1.260796,306
1.277428,314
1.294068,338
1.310708,375
1.327348,419
1.34398,464
1.360616,501
1.377252,528
1.393892,544
1.410524,547
1.427164,540
1.443804,525
1.460444,506
1.477076,486
1.493712,467
1.510348,453
1.52698,442
1.543604,436
1.56024,436
1.576876,458
1.593516,513
1.61014,601
1.626776,698
1.643412,784
1.660052,838
1.676684,849
1.69332,818
1.709956,754
1.726596,668
1.74322,574
1.759852,484
1.776476,407
1.793116,347
1.809748,306
1.82638,289
1.843012,297
1.859652,326
1.876284,372
1.892916,426
1.909552,480
1.926196,526
1.942828,560
1.95946,578
1.9761,582
1.99274,574
2.009372,557
2.026004,534
2.042644,511
2.059284,489
2.075916,469
2.092548,453
2.109184,446
2.125812,460
2.142452,505
2.159084,585
2.17572,681
2.19236,769
2.208988,830
2.22562,851
2.242256,829
2.258892,773
2.275532,692
2.292156,604
2.308796,519
2.325436,445
2.342076,389
2.358708,352
2.375344,337
2.391984,344
2.408628,372
2.42526,412
2.441896,457
2.458532,501
2.475172,536
2.491804,560
2.50844,570
2.525076,569
2.541708,556
2.558332,536
2.574972,515
2.591604,494
2.608244,476
2.624876,460
2.641508,449
2.65814,449
2.67478,476
2.691412,537
2.708044,626
2.724676,717
2.741316,790
2.75794,826
2.774564,821
2.7912,778
2.807836,707
2.82446,624
2.841084,538
