Timestamp,HeartRate
255,82
1217,83
2181,83
3152,83
4123,83
5056,83
6062,83
7028,83
7997,83
8971,84
9960,84
10868,84
11869,84
12836,84
13802,84
14771,84
15763,84
16673,84
17683,84
18645,83
19619,83
20586,83
21567,83
22479,83
23491,84
24453,84
25429,84
26393,84
27366,84
28293,84
29297,83
30267,82
31240,82
32224,84
33171,84
34109,84
35107,84
36080,84
37051,84
38029,84
38981,84
39919,84
40918,84
41901,84
42883,84
43832,84
44797,84
45727,84
46734,84
47701,84
48687,84
49638,84
50610,83
51535,83
52541,83
53511,83
54485,83
55449,83
56419,84
57354,84
58351,84
59342,84
