Timestamp,HeartRate
225,94
1169,94
2166,94
3137,94
4101,93
5074,93
6042,93
6976,93
7982,93
8948,94
9914,94
10887,94
11877,94
12787,94
13789,94
14757,94
15727,94
16697,93
17681,92
18604,92
19602,94
20567,93
21541,94
22535,93
23485,94
24404,94
25424,94
26380,94
27349,94
28341,94
29287,94
30210,94
31214,94
32184,93
33151,93
34143,94
35093,93
36012,93
37023,93
37988,93
38957,93
39951,93
40897,93
41820,93
42825,94
43795,92
44763,94
45753,94
46700,94
47631,94
48631,94
49607,94
50580,94
51553,94
52510,94
53446,94
54442,94
55411,94
56382,94
57358,94
58318,94
59252,94
