Timestamp,HeartRate
619,58
1616,58
2568,58
3544,58
4518,58
5465,58
6472,58
7439,58
8418,57
9418,57
10365,57
11302,57
12316,57
13317,56
14261,56
15239,56
16217,56
17160,56
18160,56
19139,57
20112,58
21112,58
22060,58
23002,58
24012,58
25012,58
25962,56
26935,56
27910,56
28863,56
29857,56
30830,57
31806,59
32807,58
33757,58
34698,58
35706,57
36680,57
37656,59
38626,59
39604,59
40544,59
41555,57
42530,59
43502,59
44476,58
45457,59
46394,59
47397,58
48376,58
49354,58
50327,58
51296,58
52235,58
53253,58
54218,59
55190,58
56166,59
57152,59
58075,59
59084,59
